item_code,item,unit,n_original,original_std,n_trimmed,new_std,std_reduction,std_reduction_pct
1,AYAM BERSIH - STANDARD,1kg,6592,0.6641635159700101,6022.0,0.44556012299461956,0.21860339297539055,0.32914092346087476
2,AYAM BERSIH - SUPER,1kg,897,0.9756732196823641,841.0,0.863928241299686,0.11174497838267805,0.11453115257079338
3,AYAM HIDUP,1kg,69,0.729198604829708,65.0,0.6586699885725432,0.07052861625716478,0.09672072298278127
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,933,5.0407325474713405,867.0,4.09557817860072,0.9451543688706208,0.18750337574342305
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,204,4.42321560398533,199.0,3.3941236163537414,1.0290919876315887,0.23265698075046892
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,370,6.351320604390964,370.0,6.351320604390964,0.0,0.0
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,129,3.6592375407788125,129.0,3.6592375407788125,0.0,0.0
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,1359,2.970383433318302,1250.0,2.473308394573498,0.49707503874480397,0.16734372847935894
16,BETIK BIASA,1kg,3943,1.1723985995871267,3780.0,1.055512624409848,0.11688597517727861,0.09969815318650271
18,PISANG BERANGAN,1kg,4505,0.9951045237810638,4371.0,0.8893084464148827,0.10579607736618113,0.10631654749612782
19,PISANG EMAS,1kg,2760,1.1889810437000576,2573.0,0.956503518479152,0.2324775252209056,0.19552668770684986
20,TEMBIKAI MERAH BERBIJI,1kg,839,0.8676293857610822,836.0,0.8538360918979919,0.01379329386309025,0.0158976794579068
21,TEMBIKAI MERAH TANPA BIJI,1kg,3776,0.8183057965299918,3472.0,0.6679746231726886,0.15033117335730317,0.18371026332060617
22,DRAGON FRUIT MERAH,1kg,2593,2.080802135323037,2467.0,1.7814393257450014,0.2993628095780356,0.14386894577631748
24,TEMBIKAI SUSU,1kg,1379,1.5068734450919385,1312.0,1.3033085647861125,0.2035648803058261,0.13509089364396226
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,3893,0.8403710148866392,3760.0,0.7156947203364761,0.12467629455016316,0.14835863248684417
26,ANGGUR HIJAU BERBIJI,1kg,17,6.790997501017323,16.0,0.0,6.790997501017323,1.0
27,ANGGUR MERAH BERBIJI,1kg,1134,5.540796367633499,1078.0,4.833772461773385,0.7070239058601144,0.12760330085223612
31,LAI KUNING (SAIZ M),1 biji,399,0.344155622729404,399.0,0.344155622729404,0.0,0.0
38,JAMBU BATU BERBIJI,1kg,2315,1.430075705780965,2221.0,1.3057776188210068,0.12429808695995814,0.08691713764347804
39,JAMBU BATU TANPA BIJI,1kg,1454,1.5750113519578977,1399.0,1.3219131956855583,0.25309815627233934,0.16069608384581663
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,6295,3.7457911546296137,5858.0,3.0704061381602523,0.6753850164693613,0.18030503799834613
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,5604,1.9975894182039897,5221.0,1.5780556031117088,0.41953381509228094,0.21002004279211645
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,1865,3.0857416483162186,1679.0,2.282729779594076,0.8030118687221424,0.260233020207741
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,2834,4.650771888080938,2588.0,3.4993589218216985,1.1514129662592398,0.2475745949204898
52,KEPALA IKAN JENAHAK,1kg,1508,5.352124311680647,1437.0,4.884267567490154,0.4678567441904935,0.08741514900343925
