item_code,item,unit,item_group,item_category,2025-06-01,2025-06-04,2025-06-05,2025-06-06,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-28,2025-06-29,2025-06-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.004306784660766,9.040259365994237,9.005451895043732,8.973908450704226,8.973977272727273,9.006438848920864,9.040293255131964,9.031752873563219,8.975186246418339,8.905779036827195,8.735198863636363,8.60900849858357,8.569829545454546,8.385446685878962,8.125630498533726,7.93129909365559,7.88447204968944,7.697492163009405,7.639671052631579,7.6728742514970065,7.665535168195719,7.568871473354231,7.504433656957929,7.394103448275862,7.4035888501742155,7.521547987616099
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.616829268292683,11.604819277108435,11.469015151515151,11.449302325581396,11.460959999999998,11.480151515151515,11.452238805970149,11.470984848484848,11.45824427480916,11.47212121212121,11.435151515151516,11.442105263157895,11.459264705882353,11.437443609022557,11.45885496183206,11.341259842519685,11.32872,11.336525423728814,11.307685950413223,11.266846153846155,11.226587301587301,11.192258064516128,11.185121951219513,11.191739130434783,11.124824561403509,11.151450381679389
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,26.827555555555556,27.797738095238092,28.509903846153843,28.51041666666666,28.52446808510638,28.712736842105265,28.811099999999996,28.714411764705883,28.73930693069307,28.671176470588236,28.453786407766987,28.476435643564354,28.763235294117646,29.12009708737864,29.176513761467888,29.10518518518518,28.88275229357798,28.760096153846153,28.781632653061223,29.09747474747475,29.061443298969074,28.99494736842105,29.047021276595746,29.07276595744681,29.077333333333335,29.249777777777776
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,29.796666666666667,29.322499999999998,31.049999999999997,30.838,30.948333333333334,31.51285714285714,31.51285714285714,33.7675,33.90375,33.589999999999996,32.968888888888884,32.968888888888884,33.11714285714286,33.47571428571428,33.47571428571428,33.47571428571428,33.83428571428571,31.157999999999998,30.94142857142857,31.447499999999998,33.2975,32.938,34.017999999999994,34.017999999999994,33.83166666666666,34.6
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,43.59615384615385,43.979166666666664,43.53181818181818,42.995,42.00555555555556,42.344,41.92181818181818,42.10333333333333,42.60333333333333,43.012499999999996,42.895833333333336,42.895833333333336,42.985,42.405,43.96714285714285,44.03142857142858,44.03142857142858,44.03142857142858,44.03142857142858,43.88214285714286,43.98266666666667,43.88214285714286,43.63142857142857,43.63142857142857,43.63142857142857,43.63142857142857
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,21.890947368421052,22.730217391304347,23.677407407407404,23.6973,23.61211111111111,23.703749999999996,23.629189189189187,23.61706896551724,23.89654867256637,23.702941176470585,23.62108333333333,23.579416666666663,23.75708333333333,23.797844827586204,23.78175,23.799237288135593,23.79596638655462,23.91176470588235,23.844396551724138,23.801507936507935,23.69475806451613,23.75927419354839,23.9097520661157,23.64163793103448,23.676181818181814,24.100336134453777
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.51409090909091,4.579359999999999,4.518297101449275,4.471811023622047,4.518280000000001,4.531541501976284,4.55444055944056,4.543489208633094,4.575395683453237,4.525350553505535,4.517977941176471,4.509366197183099,4.563566176470588,4.556046511627907,4.548188679245283,4.531520912547529,4.508816793893129,4.533011583011583,4.539837398373984,4.6165975103734445,4.692928870292888,4.79155737704918,4.838109243697479,4.791845493562231,4.861981566820276,4.902565445026178
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.5919918699187,5.553608695652174,5.432324561403508,5.405396039603961,5.4245049504950495,5.506467661691542,5.449609756097561,5.521333333333334,5.638965517241379,5.667342342342343,5.673261802575108,5.66324,5.659217391304348,5.660555555555556,5.631830357142858,5.591404255319149,5.535265306122449,5.536772908366534,5.557265625,5.52714859437751,5.511747967479675,5.568588709677419,5.53648854961832,5.587868217054264,5.548980392156863,5.557385892116184
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.490483870967743,6.380166666666667,6.227115384615384,6.37719298245614,6.295166666666668,6.098703703703705,6.131739130434783,6.3297435897435905,6.274791666666666,6.256666666666667,6.175666666666667,6.17910447761194,6.2509375,6.1721276595744685,6.269183673469388,6.234035087719299,6.198548387096774,6.1915625,6.20723076923077,6.0485483870967744,5.923684210526315,5.722799999999999,5.963934426229509,5.925263157894737,5.874833333333333,5.943818181818182
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.851587301587301,4.786456692913386,4.675483870967742,4.665189873417722,4.798652482269504,4.883357142857143,4.774964539007092,4.744965986394558,4.687635135135135,4.675359477124183,4.716858974358975,4.623486842105263,4.655479452054795,4.696986301369863,4.718513513513514,4.736266666666667,4.849586206896552,4.803541666666667,4.88,4.868671328671329,4.952028985507246,4.956068965517241,5.007801418439716,4.985801526717557,5.046134453781512,5.014108527131783
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.679021406727829,3.700743034055728,3.6331460674157308,3.6924595469255665,3.6879522184300346,3.7438263665594853,3.6990056818181816,3.6537430167597766,3.6474104683195594,3.6103763440860215,3.5563829787234043,3.512201591511937,3.4866490765171507,3.4316353887399464,3.335347593582888,3.2893565683646115,3.1963852242744064,3.108047493403694,3.114699453551913,3.1100266666666667,3.075989159891599,3.002493150684932,3.00954415954416,3.1689530685920575,3.2059615384615388,3.079624060150376
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.491245283018868,7.60469465648855,7.637972027972028,7.5642060085836915,7.722142857142857,7.602400000000001,7.739713114754099,7.8541015625,7.995811320754717,7.957070707070707,7.91989966555184,7.8753401360544215,7.983144876325088,7.941490909090908,7.911684210526316,7.849563758389262,7.905770491803279,7.899605263157895,7.911655629139074,8.015610561056105,8.045582191780822,8.003586206896552,7.982465753424658,7.9995890410958905,7.946140350877194,8.02040293040293
