item_code,item,unit,item_group,item_category,2024-04-01,2024-04-02,2024-04-03,2024-04-04,2024-04-05,2024-04-06,2024-04-07,2024-04-08,2024-04-09,2024-04-12,2024-04-13,2024-04-14,2024-04-15,2024-04-16,2024-04-17,2024-04-18,2024-04-19,2024-04-20,2024-04-21,2024-04-22,2024-04-23,2024-04-24,2024-04-25,2024-04-27,2024-04-28,2024-04-29,2024-04-30
191,SARDIN CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,10.25536231884058,,,10.258177339901478,,,,10.6,,,,,10.24979274611399,,,,,,,10.272525252525252,,10.5,,,,10.283137254901963,
192,SARDIN CAP KING CUP (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,4.337027027027027,,,4.325588235294117,,,,4.3,,,,,4.293333333333334,,,,,,,4.313478260869565,,,,,,4.313428571428571,
193,SARDIN CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,8.94103448275862,,,8.92894117647059,,,,9.8,,,,,8.94421686746988,,,,,,,8.944482758620689,,8.9,,,,8.939756097560977,
195,MACKAREL CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,10.233989637305699,,,10.247010309278352,,,,,,,,,10.24455497382199,,,,,,,10.24952879581152,,10.5,,,,10.242198952879582,
197,MACKAREL CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,8.927777777777777,,,8.983333333333333,,,,,,,,,8.955,,,,,,,8.955,,,,,,8.985,
201,JEM STRAWBERI LADY'S CHOICE,400 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),9.30056603773585,,,9.288035714285714,,,,,,,,,9.240188679245284,,,,,,,9.266315789473685,,9.5,,,,9.266315789473685,
202,SERI KAYA YEO'S,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),7.246960784313726,,,7.243592233009709,,,,7.3,,,,,7.23960396039604,,,,,,,7.230294117647059,,,,,,7.236176470588235,
203,MAINLAND CHESDALE CHEDDAR CHEESE SPREAD 12 CHEDDAR,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),12.467428571428572,,,12.423142857142857,,,,,,,,,12.455806451612903,,,,,,,12.40875,,,,,,12.418125,
205,MARJERIN DAISY,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),9.414777777777779,,,9.456516853932584,,,,,,,,,9.422045454545454,,,,,,,9.453186813186813,,,,,,9.478863636363636,
206,MARJERIN PLANTA,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),12.657833333333334,,,12.656638655462185,,,,12.8,,,,,12.633482142857144,,,,,,,12.634260869565217,,,,,,12.636194690265487,
214,KICAP LEMAK MANIS CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,6.213921568627452,,,6.213564356435644,,,,7.2,,,,,6.214322916666667,,,,,,,6.222979797979798,,5.7,,,,6.221020408163265,
215,KICAP LEMAK MANIS CAP JALEN,650 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,7.623518518518519,,,7.615871559633027,,,,,,,,,7.617647058823529,,,,,,,7.659223300970874,,7.3,,,,7.681132075471699,
217,SOS TOMATO MAGGI,325 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,3.816271186440678,,,3.8136,,,,3.7,,,,,3.8074545454545454,,,,,,,3.821104651162791,,4.3,,,,3.8201169590643276,
218,SOS CILI LIFE,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,4.382153846153845,,,4.395581395348837,,,,,,,,,4.387539682539683,,,,,,,4.42264,,3.9,,,,4.436532258064516,
221,DRINHO SOYA (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,1.1575757575757577,,,,,,,
224,SUSU SEGAR DUTCH LADY,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,8.859333333333332,,,,,,,
226,YEO'S LAICI (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,1.174074074074074,,,,,,,
228,COCA COLA (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,4.05,,,,,,,
229,F&N OREN (TIN),325 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,1.8497916666666665,,,,,,,
230,F&N OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,3.822948717948718,,,,,,,
232,MIRINDA OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,3.979387755102041,,,,,,,
235,JUS OREN PEEL FRESH (MARIGOLD),1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,6.656896551724138,,,,,,,
239,RED BULL (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,2.492857142857143,,,,,,,
240,LIVITA WITH HONEY (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,2.3400000000000003,,,,,,,
246,MINYAK JAGUNG CAP MAZOLA,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,18.84793103448276,,,18.846333333333334,,,,,,,,,18.895599999999998,,,,,,,18.851379310344825,,,,,,18.909666666666666,
254,MINYAK MASAK SEBATIAN CAP HELANG,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,35.97083333333333,,,35.958333333333336,,,,,,,,,36.07272727272727,,,,,,,36.15106382978723,,,,,,36.22666666666667,
257,MINYAK MASAK SEBATIAN CAP NEPTUNE,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,35.428999999999995,,,35.428999999999995,,,,,,,,,35.98625,,,,,,,36.08777777777778,,,,,,35.18625,
260,MINYAK MASAK SEBATIAN CAP PISAU,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,34.96604166666666,,,34.76375,,,,,,,,,34.988,,,,,,,34.89,,,,,,34.75184210526316,
263,MINYAK MASAK TULEN CAP BURUH,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,30.13465909090909,,,30.145319148936167,,,,,,,,,30.150833333333335,,,,,,,30.246626506024093,,,,,,30.21314606741573,
266,MINYAK MASAK TULEN CAP SERI MURNI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,30.377757009345796,,,30.39572727272727,,,,,,,,,30.400740740740737,,,,,,,30.376952380952382,,,,,,30.384594594594592,
267,MINYAK MASAK TULEN CAP VESAWIT,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,6.89375,,,6.8936170212765955,,,,,,,,,6.895238095238096,,,,,,,6.893877551020409,,,,,,6.8961538461538465,
271,MINYAK SAPI CAP QBB,400 g,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,33.7225,,,34.078947368421055,,,,,,,,,33.86756756756756,,,,,,,33.774358974358975,,,,,,33.97435897435897,
272,ROTI SANDWICH GARDENIA ORIGINAL CLASSIC,400 g,BARANGAN BERBUNGKUS,ROTI,3.0,,,3.0,,,,,,,,,3.0,,,,,,,3.0,,3.0,,,,3.0,
292,UBAT GIGI COLGATE (PUDINA SEGAR),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,,,,,,,,,,,,13.637500000000001,,,,,,,
293,UBAT GIGI DARLIE DOUBLE ACTION (PUDINA ASLI),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,,,,,,,,,,,,13.716624999999999,,,,,,,
295,UBAT GIGI FRESH & WHITE (PUDINA SEGAR),160 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,,,,,,,,,,,,6.1886363636363635,,,,,,,
299,LACTOGEN 1 RUMUSAN BAYI (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,29.441440000000004,,,29.442580645161293,,,,30.35,,,,,29.434,,,,,,,29.38102564102564,,28.5,,,,29.413813559322033,
300,LACTOGEN 2 RUMUSAN SUSULAN (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,29.44135593220339,,,29.45837606837607,,,,30.35,,,,,29.448839285714286,,,,,,,29.47078947368421,,,,,,29.492184873949583,
320,SUSU SEJAT PENUH KRIM CAP IDEAL,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,5.397500000000001,,,5.4036,,,,,,,,,5.420952380952381,,,,,,,5.423333333333334,,,,,,5.423157894736843,
327,SUSU TEPUNG ISIAN KURANG LEMAK 'OMEGA PLUS',1kg,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,49.61225,,,49.64475,,,,,,,,,49.501999999999995,,,,,,,49.69435897435897,,,,,,49.67512195121951,
332,SUSU TEPUNG SEGERA FERNLEAF (INSTANT),550 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,17.94375,,,17.94375,,,,,,,,,17.92,,,,,,,17.905882352941177,,,,,,17.94375,
334,SUSU ANLENE ACTIFIT 3X PERISA ASLI,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,21.02504672897196,,,21.011132075471696,,,,21.45,,,,,21.021111111111107,,,,,,,21.033893805309734,,20.5,,,,21.029999999999998,
335,SUSU ANLENE GOLD 5X,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,26.262601626016263,,,26.25289256198347,,,,26.8,,,,,26.264462809917354,,,,,,,26.295419847328244,,25.7,,,,26.31307692307692,
336,ANMUM MATERNA (BIASA/COKLAT),650g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,40.34444444444445,,,40.36571428571428,,,,,,,,,40.30555555555556,,,,,,,40.3235294117647,,,,,,40.338235294117645,
343,KULIT KAYU MANIS,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),4.60516129032258,,,4.626060606060606,,,,,,,,,4.63,,,,,,,4.631176470588236,,,,,,4.683636363636364,
345,SUSU TEPUNG ISIAN KURANG LEMAK 'OMEGA PLUS',600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,33.59634146341463,,,33.56572580645161,,,,34.9,,,,,33.49873949579832,,,,,,,33.45127118644068,,,,,,33.473966942148756,
346,REMPAH KURMA (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),2.6666666666666665,,,2.6666666666666665,,,,,,,,,2.6666666666666665,,,,,,,2.545,,,,,,2.545,
350,SERBUK KARI IKAN BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),6.267973568281938,,,6.263644444444444,,,,6.5,,,,,6.264813084112149,,,,,,,6.271233480176211,,6.0,,,,6.273080357142858,
