item_code,item,unit,item_group,item_category,2024-06-01,2024-06-02,2024-06-04,2024-06-05,2024-06-06,2024-06-07,2024-06-08,2024-06-09,2024-06-10,2024-06-11,2024-06-12,2024-06-13,2024-06-14,2024-06-15,2024-06-16,2024-06-18,2024-06-19,2024-06-20,2024-06-21,2024-06-22,2024-06-23,2024-06-24,2024-06-25,2024-06-26,2024-06-27,2024-06-28,2024-06-29,2024-06-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.61139534883721,8.613720930232558,8.903953488372093,8.89046511627907,8.859047619047619,8.866046511627907,8.841764705882353,8.843411764705882,8.917058823529413,8.926097560975611,8.928372093023256,8.857999999999999,8.637241379310346,8.638823529411766,8.586190476190476,8.958484848484849,8.975882352941177,8.956,8.741411764705882,8.717176470588234,8.693488372093023,8.957951807228916,8.930843373493977,8.889878048780488,8.954512195121952,8.673170731707318,8.66855421686747,8.697123287671232
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,10.73027777777778,10.772222222222222,10.775428571428572,10.807142857142857,10.842857142857143,10.575952380952382,10.653255813953487,10.521190476190476,10.844186046511629,10.870227272727274,10.845348837209302,10.896590909090909,10.785777777777778,10.85725,11.168378378378378,11.121842105263157,10.976136363636364,10.92695652173913,10.948695652173912,10.901111111111112,10.92608695652174,10.972222222222221,10.970434782608695,10.910454545454545,10.910454545454545,10.85,10.86,10.852857142857143
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,26.200952380952376,26.219302325581392,26.12318181818182,27.13860465116279,27.34511111111111,27.099555555555558,27.069166666666664,27.0654,26.90571428571429,27.1125,27.139347826086958,26.944313725490197,27.11843137254902,27.021176470588234,27.12139534883721,27.071081081081083,27.337391304347825,27.21478260869565,27.063478260869562,27.117391304347823,27.16239130434783,26.23395348837209,26.19608695652174,26.18928571428571,26.54733333333333,27.229285714285712,27.354634146341464,27.504594594594593
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,,,,,,,,29.95,29.95,29.95,,,,,,,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,24.471999999999998,24.247272727272726,24.065454545454543,24.655384615384612,24.893571428571427,25.116153846153846,24.887142857142855,24.822142857142858,24.893571428571427,24.893571428571427,25.27,25.179285714285715,25.099999999999998,25.16428571428571,25.03909090909091,24.9525,24.197692307692307,24.533571428571427,24.533571428571427,24.325714285714287,24.319285714285712,24.50363636363636,24.301666666666666,24.54285714285714,24.27769230769231,24.27769230769231,24.03642857142857,23.877499999999998
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.827263157894737,3.8017171717171716,3.884642857142857,3.9980645161290322,3.8967,3.8864646464646464,3.8267,3.784554455445545,3.9713333333333334,3.9528048780487803,3.936,3.858,3.862604166666667,3.8151020408163263,3.7773404255319147,3.8340259740259746,3.8727586206896554,3.8391111111111114,4.1120731707317075,4.037816091954023,3.99956043956044,3.945494505494506,3.9916279069767446,4.099882352941177,4.08641975308642,3.8959523809523815,3.8798749999999997,3.915737704918033
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.500188679245283,6.488867924528303,6.5291836734693875,6.582745098039216,6.54734693877551,6.519056603773585,6.526111111111112,6.449,6.477358490566038,6.503846153846154,6.541509433962265,6.687413793103448,6.622678571428572,6.590677966101695,6.6062,6.632380952380952,6.569629629629629,6.625208333333333,6.522941176470589,6.5398148148148145,6.575882352941177,6.5874,6.510000000000001,6.44,6.401041666666667,6.449,6.5093749999999995,6.608888888888888
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.135384615384615,8.333636363636364,8.137,7.909375000000001,7.975714285714285,8.075714285714286,8.050666666666666,8.06388888888889,8.16888888888889,8.171333333333333,8.06235294117647,7.95875,7.896,7.895714285714286,7.8838888888888885,7.823333333333333,7.867647058823529,7.902941176470588,7.934210526315789,8.023888888888889,7.912105263157895,7.965625,7.988666666666666,7.890588235294117,8.074615384615385,7.940625,8.0525,8.161428571428571
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.762142857142857,4.73551724137931,4.704666666666666,4.764117647058824,4.764117647058824,4.773870967741936,4.72258064516129,4.7620689655172415,4.751212121212121,4.763333333333334,4.747428571428571,4.813846153846154,4.826666666666667,4.854871794871795,4.834878048780488,4.652058823529411,4.645555555555556,4.62921052631579,4.676923076923077,4.725135135135136,4.703076923076924,4.705641025641026,4.746756756756756,4.7043243243243245,4.612500000000001,4.604166666666667,4.5488888888888885,4.5362857142857145
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,2.8776635514018696,2.8760747663551403,2.8932380952380954,2.9696190476190476,2.9414545454545453,2.9640909090909093,2.949911504424779,2.930608695652174,2.989823008849558,3.0184684684684684,3.166964285714286,3.1819491525423733,3.1909565217391305,3.177241379310345,3.208173076923077,3.352873563218391,3.226545454545455,3.1680180180180177,3.1233333333333335,3.092982456140351,3.0731578947368425,3.065929203539823,3.064298245614035,2.941315789473684,2.92858407079646,2.9259292035398228,2.9378703703703706,2.9524
