item_code,item,unit,item_group,item_category,2024-09-01,2024-09-02,2024-09-03,2024-09-04,2024-09-05,2024-09-06,2024-09-07,2024-09-08,2024-09-09,2024-09-10,2024-09-11,2024-09-12,2024-09-13,2024-09-14,2024-09-15,2024-09-17,2024-09-18,2024-09-19,2024-09-20,2024-09-21,2024-09-22,2024-09-23,2024-09-24,2024-09-25,2024-09-26,2024-09-27,2024-09-28,2024-09-29,2024-09-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,7.2658,7.084888888888889,7.105977011494253,7.105444444444444,7.037142857142857,6.938695652173913,6.93554347826087,6.923626373626375,7.2410989010989,7.391086956521738,7.46258064516129,7.450645161290322,7.538297872340426,7.569473684210527,7.56563829787234,7.429587628865979,7.882105263157894,7.993695652173913,8.073437499999999,8.054315789473684,8.041145833333333,8.134680851063829,8.134731182795699,8.084516129032258,8.089893617021277,8.000425531914892,7.915806451612904,7.906741573033709,8.128988764044944
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.410645161290324,11.458181818181819,11.4634375,11.4471875,11.381818181818183,11.4496875,11.415806451612903,11.411379310344827,11.4371875,11.345757575757576,11.4315625,11.274838709677418,11.274516129032257,11.196774193548388,11.083103448275862,11.102727272727272,11.2909375,11.3621875,11.381515151515151,11.381515151515151,11.381515151515151,11.43125,11.417878787878786,11.382058823529412,11.366363636363635,11.4028125,11.285357142857142,11.385555555555557,11.373548387096774
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,25.602954545454544,26.23644444444444,26.261875,27.134,27.3488,27.728510638297873,28.228936170212766,28.272340425531915,27.733571428571427,27.443181818181817,27.744418604651162,27.725,26.476829268292683,26.737000000000002,27.152368421052632,27.70057142857143,27.361666666666665,27.528333333333336,28.079285714285714,28.31785714285714,28.44560975609756,27.359591836734698,27.333529411764705,27.25788461538462,27.15980769230769,27.639411764705883,27.639411764705883,27.59294117647059,27.576734693877547
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,27.95,27.95,27.95,27.95,24.99,24.99,,,,,,,,,,,,,27.99,,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,47.695,49.9,49.9,47.695,47.695,47.695,47.695,45.49,45.49,45.49,45.49
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,,,,,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,,,,,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,26.076666666666664,26.252499999999998,26.155384615384612,26.155384615384612,26.002499999999998,26.002499999999998,25.715,25.715,26.156153846153845,26.156153846153845,26.156153846153845,26.137142857142855,26.137142857142855,26.137142857142855,26.137142857142855,26.293846153846154,26.293846153846154,26.159999999999997,27.177272727272726,27.177272727272726,26.745833333333334,26.5625,26.76642857142857,26.576249999999998,26.306470588235292,25.66875,25.799999999999997,25.62285714285714,25.624285714285715
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.258552631578948,6.292763157894737,6.266623376623377,6.388860759493671,6.337088607594937,6.350574712643678,6.397362637362637,6.434938271604938,6.539058823529411,6.47725,6.547157894736842,6.533636363636364,6.614257425742574,6.550909090909091,6.5723,6.658383838383838,6.521505376344086,6.458316831683168,6.366600000000001,6.369711538461539,6.365377358490567,6.396213592233011,6.36,6.366442307692308,6.228018867924528,6.2764423076923075,6.2907843137254895,6.116373626373627,6.14788888888889
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.3002040816326526,7.390188679245283,7.334444444444444,7.331698113207548,7.344509803921569,7.4245652173913035,7.161666666666667,7.189454545454546,7.2572,7.145490196078431,7.463260869565217,7.251636363636364,7.097796610169492,7.094406779661017,7.203275862068966,7.200566037735849,7.269807692307693,7.247931034482758,7.337592592592593,7.277586206896552,7.210169491525424,7.335925925925926,7.3075,7.433207547169812,7.367407407407408,7.328,7.315740740740741,7.306808510638298,7.347111111111111
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.14576923076923,8.345,8.083076923076923,8.070416666666667,8.15,8.026538461538461,8.114074074074075,8.124,8.163636363636364,8.195238095238096,8.156086956521738,8.178260869565218,8.339130434782609,8.295652173913044,8.282916666666667,8.24263157894737,8.200000000000001,8.27235294117647,8.231,8.156956521739131,8.1632,8.209,8.137368421052633,8.04782608695652,8.23,8.245909090909091,8.204166666666667,8.166086956521738,8.2905
