item_code,item,unit,n_original,original_std,n_trimmed,new_std,std_reduction,std_reduction_pct
1157,NASI PUTIH KOSONG,sepinggan,72,0.34107213818029686,71.0,0.32608278071568836,0.0149893574646085,0.04394776291191764
1158,NASI AYAM,sepinggan,55,1.2825643767356791,53.0,1.090724017539871,0.19184035919580822,0.1495756179382364
1159,NASI LEMAK (BERBUNGKUS),sebungkus,14,0.7878542287214595,12.0,0.6336522323129238,0.1542019964085357,0.19572401947854845
1160,NASI LEMAK (TIDAK BERBUNGKUS),sepinggan,26,0.9592705562040356,23.0,0.7536210347592619,0.20564952144477366,0.21438114629365554
1161,NASI + SAYUR + IKAN,sepinggan,45,1.7952996992427226,41.0,1.311022687753678,0.4842770114890447,0.2697471690622564
1162,NASI + SAYUR + AYAM,sepinggan,50,1.4454012224560873,44.0,1.1139295575558705,0.33147166490021673,0.22932847969850612
1163,NASI + SAYUR + DAGING,sepinggan,25,2.169942395548784,23.0,1.376195132776693,0.7937472627720912,0.36579185899142286
1164,NASI + SAYUR + SOTONG,sepinggan,12,1.5376832238694995,11.0,1.3869521850577127,0.15073103881178684,0.09802476639660544
1165,NASI + SAYUR + UDANG,sepinggan,8,1.3341664064126333,7.0,1.0745984853711197,0.2595679210415136,0.1945543822673901
1167,NASI GORENG KAMPUNG,sepinggan,75,1.1128925059185768,69.0,0.9496572496067226,0.1632352563118542,0.1466765706874093
1168,NASI GORENG PAPRIK,sepinggan,52,1.0390649258156741,48.0,0.8234262606557973,0.21563866515987684,0.20753146391752064
1169,NASI GORENG CINA,sepinggan,65,1.0198539912465596,60.0,0.8826417717144037,0.1372122195321559,0.1345410428452042
1170,NASI GORENG PATAYA,sepinggan,65,4.831306535145379,61.0,0.971294978071147,3.860011557074232,0.798958113916918
1172,NASI GORENG CILI PADI,sepinggan,50,0.9884666542330157,46.0,0.8343645793103452,0.15410207492267047,0.15590012496905464
1173,NASI GORENG DAGING MERAH,sepinggan,46,1.4288267542707223,43.0,1.107539849518935,0.32128690475178723,0.2248606444353522
1174,NASI GORENG USA,sepinggan,49,1.464009846255131,44.0,1.1236096647176608,0.3404001815374702,0.2325122214226892
1175,NASI GORENG AYAM,sepinggan,60,1.3152882006797815,54.0,0.9811269351582808,0.3341612655215007,0.2540593501475919
1183,BIHUN GORENG,sepinggan,68,1.2646316616643494,61.0,0.9041185364037462,0.3605131252606032,0.28507361960726263
1184,BIHUN HAILAM,sepinggan,39,0.8898911213329755,38.0,0.725309567498973,0.16458155383400253,0.18494571963756015
1186,BIHUN TOMYAM,semangkuk,47,1.5623911617967776,41.0,0.8776406148193507,0.6847505469774269,0.43827087845911233
1187,BIHUN BANDUNG,semangkuk,37,0.8932723187446457,35.0,0.7983044005680955,0.09496791817655026,0.10631463237326416
1188,BIHUN LADNA,sepinggan,40,1.0280294505908143,38.0,0.8432699427238971,0.1847595078669172,0.17972199897652238
1189,BIHUN KUNGFU,sepinggan,38,0.8872296134108855,36.0,0.7116156444295089,0.1756139689813766,0.19793519775139415
1198,AYAM GORENG,seketul,49,0.8136745826991355,47.0,0.7449552817974316,0.06871930090170386,0.08445550882730907
1199,AYAM MASAK MERAH,seketul,47,1.064101815359089,41.0,0.6868627867375535,0.3772390286215356,0.35451403538319637
1200,AYAM MASAK KICAP,seketul,39,1.043358275583258,36.0,0.899364855249049,0.14399342033420903,0.1380095636407483
1201,AYAM MASAK HALIA,seketul,6,1.0008329864001617,6.0,1.0008329864001617,0.0,0.0
1202,DAGING MASAK MERAH,sepiring,24,1.00473516591348,21.0,0.7391114356345153,0.2656237302789647,0.26437188553808233
1203,DAGING MASAK KICAP,sepiring,23,1.019551943751717,19.0,0.5872425403269002,0.43230940342481694,0.4240190076378233
1204,DAGING MASAK HALIA,sepiring,11,1.1998484752819265,9.0,0.70178344238091,0.49806503290101656,0.41510660984420306
1205,DAGING MASAK PAPRIK,sepiring,17,0.9202780909626624,15.0,0.5933761354278063,0.3269019555348561,0.3552208389454305
1206,SOTONG GORENG,sepiring,9,1.588238017426859,8.0,0.9754120008635178,0.6128260165633413,0.38585275622365145
1207,SOTONG MASAK MERAH,sepiring,7,0.7425823667638299,5.0,0.5674504383644443,0.17513192839938563,0.23584175471686683
1208,SOTONG MASAK KICAP,sepiring,5,0.697853852894716,3.0,0.5773502691896257,0.12050358370509029,0.17267739255896958
1209,SOTONG MASAK HALIA,sepiring,3,0.5773502691896257,2.0,0.0,0.5773502691896257,1.0
1210,UDANG GORENG,sepiring,7,1.5348336345396805,5.0,0.6708203932499369,0.8640132412897435,0.5629360875642225
1211,UDANG MASAK MERAH,sepiring,7,0.7952238379104042,5.0,0.5761944116355172,0.21902942627488697,0.2754311626905285
1212,UDANG MASAK KICAP,sepiring,6,0.6377042156569662,4.0,0.5,0.13770421565696622,0.21593743976602478
1213,UDANG MASAK HALIA,sepiring,4,0.5,3.0,0.0,0.5,1.0
1214,SAYUR CAMPUR,sepiring,31,1.3597596245510233,28.0,1.2402849988236084,0.11947462572741485,0.08786451926520761
1215,SAYUR KAILAN IKAN MASIN,sepiring,25,1.45198714411205,24.0,1.329262354013346,0.12272479009870407,0.08452195365252724
1216,SAYUR KANGKUNG GORENG BELACAN,sepiring,28,1.5594904879512994,25.0,1.4304078672416014,0.129082620709698,0.08277230397171173
1232,TELUR MATA KERBAU,sebiji,64,0.30743111242827864,59.0,0.25365821447779513,0.05377289795048351,0.1749103970829508
1233,TELUR DADAR,sebiji,57,0.41303934892380234,54.0,0.33594365771662954,0.0770956912071728,0.18665459213038668
1234,TELUR BISTIK,1 set,15,0.47048607084284944,13.0,0.3695978410415355,0.10088822980131396,0.21443404184225548
1235,TELUR SETENGAH MASAK,sebiji,8,0.3654742515847437,6.0,0.19748417658131495,0.16799007500342877,0.45964954925005536
1236,TELUR REBUS,sebiji,26,0.33108214179472834,23.0,0.24647715541666834,0.08460498637806,0.25554077281074034
1237,TELUR MASIN,sebiji,29,0.5957567526888673,25.0,0.4203966381089808,0.17536011457988648,0.29434851353076974
1238,SUP AYAM,semangkuk,36,1.0865154729758215,36.0,1.0865154729758215,0.0,0.0
1239,SUP DAGING,semangkuk,33,1.0752730449574754,29.0,0.7101394437409109,0.3651336012165646,0.33957291399507256
1240,SUP EKOR,semangkuk,9,0.9580071908799942,7.0,0.795223837910404,0.16278335296959023,0.1699187172280646
1241,SUP CAMPUR,semangkuk,16,1.016181578262468,14.0,0.8090151386132984,0.20716643964916948,0.2038675410780383
1242,TOM YAM CAMPUR,semangkuk,37,1.402534171456119,33.0,1.033400535449187,0.36913363600693194,0.26319047586818883
1243,TOM YAM AYAM,semangkuk,40,1.1964417062315476,38.0,0.9464136468247694,0.2500280594067782,0.20897638230473906
1244,TOM YAM DAGING,semangkuk,35,1.3089815785981267,33.0,1.1249326579171237,0.18404892068100298,0.14060466830871135
1245,TOM YAM UDANG,semangkuk,28,1.1925252207464638,24.0,0.857025526821219,0.3354996939252448,0.28133551231330606
1246,TOM YAM SOTONG,semangkuk,28,1.2433314183567528,24.0,0.9740007886197445,0.2693306297370083,0.2166201430773532
1247,MAGGI GORENG,sepinggan,48,1.2370606892695968,42.0,0.9197124986317042,0.31734819063789255,0.2565340515551148
1248,MAGGI SUP,semangkuk,36,1.5568811670304092,32.0,1.1116399811002862,0.4452411859301231,0.285982768215621
1250,ROTI TELUR,sekeping,12,0.4209477042305489,11.0,0.22962419891481972,0.19132350531572917,0.4545065892815588
1252,KUIH LAPIS,sebiji,2,0.0,2.0,0.0,0.0,
1254,PAU KACANG MERAH,sebiji,4,0.39475730941090026,3.0,0.28867513459481275,0.1060821748160875,0.26872757587286944
1256,PAU KAYA,sebiji,4,0.8616843969807042,3.0,0.17320508075688756,0.6884793162238166,0.7989924369481578
1264,AYAM SOS LEMON,sepiring,1,,1.0,,,
1266,UDANG BUTTER,sepiring,1,,1.0,,,
1278,SUP SAYUR MASIN,semangkuk,2,1.4849242404917495,,,,
1279,PAU DAGING,sebiji,1,,1.0,,,
1281,NASI BRIYANI AYAM,sepinggan,9,2.687367567796494,7.0,2.3194827009486403,0.3678848668478536,0.1368941380614713
1282,NASI BRIYANI KAMBING,sepinggan,9,4.551403934807125,7.0,2.9134335822350983,1.6379703525720264,0.35988243979963047
1285,AYAM MASAK KARI,seketul,35,1.163109422802414,31.0,0.7897461140969184,0.3733633087054955,0.3210044570062103
1289,SUP TULANG,semangkuk,18,1.115209760743474,16.0,0.961942479222814,0.15326728152066016,0.13743359044712974
1290,SUP KAMBING,semangkuk,1,,1.0,,,
1291,ROTI PISANG,sekeping,3,0.2886751345948129,2.0,0.0,0.2886751345948129,1.0
1292,ROTI BAWANG,sekeping,10,0.32812599206199233,9.0,0.2345207879911715,0.09360520407082085,0.28527214038300314
1293,ROTI BOOM,sekeping,9,0.4549114687985394,7.0,0.2853569193634025,0.16955454943513687,0.3727198830201954
1294,RAWA TOSAI,sekeping,3,1.4422205101855958,1.0,,,
1295,ROTI TISU,sekeping,5,1.1122050170719426,3.0,0.5,0.6122050170719426,0.5504425961714057
1296,CAPATI,sekeping,5,0.21213203435596423,4.0,0.15,0.06213203435596423,0.2928932188134524
1297,Ayam Tandoori,seketul,2,0.3535533905932738,,,,
1298,ROTI BAKAR,1 set,9,0.8130873945100312,7.0,0.5580578567035603,0.25502953780647086,0.313655751556882
1299,MURTABAK AYAM,sekeping,3,1.3228756555322954,1.0,,,
1300,MURTABAK DAGING,sekeping,4,1.1086778913041726,2.0,0.7071067811865476,0.40157111011762503,0.36220719585671934
1307,AIR SUAM,gelas kecil,39,0.1427156133322452,37.0,0.10540925533894598,0.03730635799329922,0.2614034801255359
1309,Kopi Panas,gelas kecil,76,0.4865826952309808,70.0,0.43128437391137214,0.055298321319608656,0.11364629663485781
1311,TEH 'O' LIMAU PANAS,gelas kecil,63,0.44306108314756965,55.0,0.31119136771457423,0.13186971543299542,0.2976332619786283
1312,Teh Panas,gelas kecil,76,0.44686971687467153,69.0,0.34143864680366337,0.10543107007100816,0.23593245657453493
1314,TEH HALIA PANAS,gelas kecil,32,0.4188598194946572,29.0,0.35282114253639857,0.06603867695825866,0.15766295520523427
1315,NESCAFE PANAS,gelas kecil,73,17.28123536933662,68.0,0.3621367120909916,16.91909865724563,0.979044512481234
1317,NESLO PANAS,gelas kecil,55,0.48254376469755034,51.0,0.3681538467841409,0.11438991791340941,0.23705604813919195
1318,HORLICKS PANAS,gelas kecil,54,0.583206784715888,49.0,0.3892857142857143,0.19392107043017376,0.3325082552402804
1319,MILO PANAS,gelas kecil,79,0.5827088974793143,74.0,0.4164389727118919,0.16626992476742242,0.2853396017920335
1320,BARLI PANAS,gelas kecil,41,0.4287247112644435,37.0,0.33710701734188386,0.09161769392255964,0.2136981879405793
1321,MILO 'O' PANAS,gelas kecil,72,0.533735103950788,69.0,0.3751612327441825,0.15857387120660554,0.29710219551387523
1322,AIR KOSONG,gelas besar,56,0.3014898072839344,54.0,0.11229453634563774,0.18919527093829663,0.6275345513094511
1339,JUS EPAL,segelas,57,1.2770163180992362,51.0,0.8800545883247087,0.3969617297745275,0.3108509454016858
1340,JUS MANGGA,segelas,17,1.252937724380773,16.0,1.1898004034290792,0.06313732095169389,0.050391427860389165
1341,JUS TEMBIKAI,segelas,48,1.1491743682850761,44.0,0.9557734600713418,0.19340090821373435,0.16829552899126038
