item_code,item,unit,item_group,item_category,2023-11-01,2023-11-02,2023-11-03,2023-11-04,2023-11-05,2023-11-06,2023-11-07,2023-11-08,2023-11-09,2023-11-10,2023-11-11,2023-11-12,2023-11-13,2023-11-14,2023-11-15,2023-11-16,2023-11-17,2023-11-18,2023-11-19,2023-11-20,2023-11-21,2023-11-22,2023-11-23,2023-11-24,2023-11-25,2023-11-26,2023-11-27,2023-11-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.375221238938053,9.323376068376069,9.279035532994923,9.295450450450451,9.264575471698112,9.241968085106382,9.232488038277513,9.210281690140844,9.193411214953272,9.23491150442478,9.247763157894738,9.8,9.108082191780822,9.2452466367713,9.300349344978164,9.344347826086958,9.341217391304347,9.342586206896552,9.38579646017699,9.440194174757282,9.443203463203464,9.461355932203391,9.472067510548523,9.461518987341773,9.477033898305086,9.468717948717948,9.47704761904762,9.478744769874478
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.16875,11.18888888888889,11.27,11.284210526315789,11.284210526315789,11.442105263157895,11.485000000000001,11.615,11.655555555555557,11.666666666666666,11.642857142857142,12.011111111111111,11.9125,11.67142857142857,11.629999999999999,11.561904761904762,11.604545454545455,11.604545454545455,11.538095238095238,11.515,11.440000000000001,11.577272727272728,11.577272727272728,11.577272727272728,11.578260869565218,11.578260869565218,11.595238095238095,11.637500000000001
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,9.066666666666666,9.0,9.0,8.833333333333334,8.833333333333334,8.9,8.700000000000001,8.700000000000001,8.666666666666666,8.666666666666666,8.666666666666666,,,8.666666666666666,8.666666666666666,8.799999999999999,8.766666666666666,8.766666666666666,8.766666666666666,9.2,9.033333333333333,9.033333333333333,9.033333333333333,9.033333333333333,9.033333333333333,9.033333333333333,9.2,9.033333333333333
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,32.599714285714285,32.49970588235294,32.166333333333334,32.428285714285714,32.7184375,31.8995,32.199666666666666,32.749722222222225,30.487179487179485,30.5609756097561,30.428571428571427,,27.2,30.45945945945946,30.475,30.75,30.89189189189189,31.17948717948718,31.17948717948718,30.28,31.38235294117647,31.742571428571427,31.742571428571427,31.742571428571427,31.694166666666668,31.456857142857142,31.27227272727273,31.666363636363638
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,32.0,30.5,32.4,32.833333333333336,30.0,30.25,30.25,,25.0,29.666666666666668,29.666666666666668,31.571428571428573,31.142857142857142,31.142857142857142,31.142857142857142,28.5,31.0,31.4,31.4,31.4,31.4,31.5,28.5,31.5
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,46.666666666666664,46.666666666666664,46.416666666666664,46.416666666666664,46.416666666666664,43.0,46.54545454545455,46.0,46.142857142857146,46.0,46.083333333333336,,,46.083333333333336,46.083333333333336,46.53846153846154,46.57142857142857,46.666666666666664,46.666666666666664,44.0,46.785714285714285,46.86666666666667,46.86666666666667,46.86666666666667,46.86666666666667,46.86666666666667,45.166666666666664,46.642857142857146
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,48.25,48.25,48.25,48.25,48.25,,48.25,48.25,48.25,48.25,48.25,,,48.25,48.25,47.6,48.25,48.25,48.25,,48.25,48.25,48.25,48.25,48.25,47.6,45.0,47.6
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.552083333333332,22.663265306122447,22.33823529411765,22.70408163265306,22.760416666666668,22.680555555555557,22.902173913043477,22.864583333333332,22.864583333333332,22.861702127659573,22.885416666666668,,21.25,22.967391304347824,22.943181818181817,22.945652173913043,22.92222222222222,22.945652173913043,23.011111111111113,22.791666666666668,23.011111111111113,22.945652173913043,22.966666666666665,22.988372093023255,22.967391304347824,23.119565217391305,22.960526315789473,22.96875
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.399206349206349,5.4269924812030075,5.442155172413793,5.410875912408759,5.357246376811593,5.282568807339449,5.344615384615384,5.390441176470588,5.436496350364963,5.404195804195804,5.38125,4.409090909090909,5.1780487804878055,5.413161764705883,5.389928057553957,5.409352517985611,5.417659574468085,5.4192857142857145,5.402816901408451,5.296610169491525,5.337313432835821,5.343500000000001,5.357375886524823,5.347191780821918,5.317619047619047,5.338287671232877,5.3075,5.320289855072464
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.4326923076923075,6.460509554140127,6.501470588235295,6.435031847133757,6.4393548387096775,6.394814814814814,6.450993377483444,6.436601307189543,6.43974358974359,6.412025316455696,6.423270440251572,5.7,6.376470588235294,6.447619047619047,6.422297297297297,6.422,6.40328947368421,6.412,6.424,6.375,6.434027777777778,6.437086092715232,6.432450331125828,6.438666666666667,6.452000000000001,6.449333333333334,6.411023622047244,6.439735099337749
