item_code,item,unit,item_group,item_category,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.408849557522124,9.4,9.408695652173913,9.408438818565402,9.408510638297873,9.408547008547009,9.408583690987125,9.408771929824562,9.407960199004977,9.408733624454149,9.408583690987125,9.408583690987125,9.408547008547009,9.408968609865472,9.408849557522124,9.406435643564357,9.407391304347826,9.407264957264957,9.407359307359307,9.407359307359307,9.407423580786025,9.4,9.405882352941179,9.405405405405405,9.4070796460177,9.407017543859649,9.407142857142857,9.408040201005026,9.4070796460177
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.092,10.4,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,11.126923076923077,11.126923076923077,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,11.188461538461537,11.173076923076923,11.132142857142858,11.132142857142858,11.15925925925926,11.15925925925926,11.126923076923077,10.4,11.188461538461537,11.188461538461537,11.188461538461537,11.15925925925926,11.15925925925926,11.173076923076923,11.100000000000001
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,9.0,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,9.0,9.0,9.0,9.0
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,35.333333333333336,33.42857142857143,35.333333333333336,35.696969696969695,35.54838709677419,35.529411764705884,35.729729729729726,35.72222222222222,35.10526315789474,35.67741935483871,35.666666666666664,35.666666666666664,35.81818181818182,35.84375,35.81818181818182,35.25,35.87096774193548,35.794117647058826,35.72222222222222,35.611111111111114,35.611111111111114,35.666666666666664,35.484848484848484,35.76470588235294,35.77142857142857,35.84848484848485,35.96774193548387,35.55,35.793103448275865
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,35.666666666666664,36.0,35.333333333333336,38.25,37.6,38.25,36.857142857142854,37.0,40.0,36.75,37.25,37.25,37.25,37.0,37.25,36.333333333333336,37.0,37.25,37.25,37.25,37.25,38.666666666666664,35.8,35.8,35.8,35.8,35.75,33.0,35.8
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,48.46153846153846,,48.6,48.416666666666664,48.27272727272727,48.416666666666664,48.38461538461539,48.38461538461539,46.666666666666664,48.54545454545455,48.25,48.25,48.54545454545455,48.81818181818182,48.5,46.666666666666664,48.54545454545455,48.25,47.916666666666664,47.92307692307692,47.714285714285715,50.0,48.0,47.84615384615385,47.92307692307692,47.92307692307692,47.92307692307692,46.75,47.916666666666664
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,49.5,,50.0,49.25,49.25,49.25,49.0,49.5,50.0,50.0,50.0,50.0,50.0,49.5,49.5,50.0,49.5,49.5,49.5,49.5,49.5,50.0,50.0,50.0,50.0,50.0,49.25,47.0,50.0
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.15,18.38888888888889,22.197916666666668,22.25,22.25,22.19,22.205882352941178,22.205882352941178,21.8375,21.87,21.83,21.754901960784313,21.785714285714285,21.887755102040817,21.887755102040817,21.791666666666668,22.074468085106382,21.885416666666668,21.885416666666668,21.760416666666668,21.79,21.363636363636363,21.647058823529413,21.7,21.78,21.74,21.893617021276597,21.62162162162162,21.782608695652176
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.606357142857143,4.833333333333333,4.549568345323741,4.576906474820144,4.618175182481752,4.640526315789474,4.615384615384615,4.633587786259542,4.546218487394958,4.571969696969697,4.595454545454546,4.598496240601504,4.584090909090909,4.582442748091602,4.611111111111111,4.613392857142857,4.638709677419355,4.668217054263566,4.673282442748092,4.656818181818182,4.675757575757576,4.814814814814815,4.695283018867924,4.701818181818182,4.705084745762712,4.7352459016393444,4.773228346456693,4.711818181818181,4.7484375
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.952564102564103,6.184444444444445,5.967320261437909,5.943870967741935,5.957861635220126,5.951874999999999,5.9643749999999995,5.959090909090909,5.895522388059701,5.970779220779221,5.946540880503145,5.955974842767295,5.95679012345679,6.003246753246753,5.977631578947369,5.933333333333334,5.979738562091503,5.954777070063694,5.951923076923077,5.984177215189874,5.99483870967742,6.104444444444444,5.961029411764706,5.982575757575758,5.9871428571428575,5.991034482758621,5.9671232876712335,5.957142857142857,5.984353741496599
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.671287128712871,5.5476190476190474,5.699999999999999,5.6875,5.732323232323233,5.72020202020202,5.72020202020202,5.739999999999999,5.630120481927711,5.721052631578948,5.692708333333333,5.646534653465346,5.661386138613861,5.70204081632653,5.691836734693877,5.640476190476191,5.7122448979591836,5.725252525252524,5.723,5.777450980392157,5.783673469387755,5.433333333333334,5.715116279069767,5.744047619047619,5.767045454545454,5.724719101123595,5.727777777777778,5.620253164556962,5.695604395604395
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.982142857142857,5.0,3.9464285714285716,3.972413793103448,4.023333333333333,3.9733333333333336,3.990322580645161,3.9733333333333336,3.8962962962962964,3.8962962962962964,3.99375,4.01,4.048387096774194,4.033333333333333,4.033333333333333,4.0344827586206895,3.982142857142857,3.9655172413793105,3.937037037037037,4.003448275862069,3.9296296296296296,,3.9538461538461536,3.9925925925925925,3.993333333333333,4.06,4.06,4.062068965517241,4.00909090909091
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.585625,4.447826086956522,4.599902912621359,4.600810810810811,4.609478260869565,4.603361344537816,4.600750000000001,4.572719298245613,4.552525252525252,4.576851851851852,4.605263157894737,4.598305084745763,4.594786324786325,4.595405405405405,4.597327586206896,4.596,4.632654867256638,4.61198275862069,4.609322033898305,4.615966386554621,4.6179487179487175,4.460714285714286,4.5850495049504945,4.580707070707071,4.5718446601941745,4.58411214953271,4.555238095238096,4.576344086021505,4.615929203539824
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,11.39978947368421,12.304347826086957,11.516629213483146,11.469183673469388,11.482970297029702,11.502772277227722,11.434757281553399,11.3578,11.542954545454545,11.413578947368421,11.4821875,11.457474747474746,11.5829,11.446435643564358,11.436534653465348,11.670246913580247,11.549883720930232,11.67375,11.564512195121951,11.58890243902439,11.543253012048194,12.23076923076923,11.672597402597402,11.526941176470588,11.525054945054945,11.552371134020618,11.5358,11.585647058823529,11.376703296703296
