item_code,item,unit,item_group,item_category,2023-05-02,2023-05-03,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-15,2023-05-16,2023-05-17,2023-05-18,2023-05-19,2023-05-20,2023-05-21,2023-05-22,2023-05-23,2023-05-24,2023-05-25,2023-05-26,2023-05-27,2023-05-28,2023-05-29,2023-05-30,2023-05-31
1645,SERBUK KOPI CAP KAPAL API (KASAR) (BERBUNGKUS),180 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,4.35,,,4.825,4.733333333333333,,,,,,,,,
1646,SERBUK KOPI HANG TUAH ROBUSTA,200 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,5.0,,,,,,,,,
1647,TEH LIPTON (SERBUK),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,12.0,11.85,,,,,,,,,
1650,TEH LIPTON (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,15.433333333333332,,,17.0,15.940000000000001,,,,,,,,,
1651,YEO'S SOYA (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,1.2,,,1.3,1.1428571428571428,,,,,,,,,
1804,KEPAK AYAM (CHICKEN WING) (1KG),1kg,BARANGAN SEGAR,AYAM,15.81251798561151,15.811357142857144,15.765395683453237,15.77978417266187,15.785434782608695,15.754695652173913,15.82639705882353,15.741652173913042,15.81695035460993,15.869044117647059,15.812971014492755,15.837071428571429,15.840642857142857,15.83468085106383,15.69051724137931,15.834814814814813,15.84817518248175,15.820289855072463,15.791304347826086,15.726086956521737,15.726014492753624,15.491875000000002,15.543983050847459,15.5725
1818,KACANG BOTOL,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.854651162790697,13.073170731707316,12.95,12.952941176470588,13.023255813953488,13.202898550724637,13.511627906976743,13.166666666666666,13.403846153846153,13.287671232876713,13.315068493150685,13.294117647058824,13.243243243243244,13.527027027027026,13.592592592592593,13.779411764705882,14.0,14.0,13.863636363636363,13.955882352941176,13.954545454545455,14.07843137254902,14.160714285714286,14.317460317460318
1819,LENGKUAS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.839080459770114,8.8,8.771698113207547,8.756653992395437,8.768339768339768,8.838297872340426,8.762452107279694,8.926406926406926,8.759036144578314,8.730923694779117,8.76953125,8.71455938697318,8.743190661478598,8.716796875,8.867924528301886,8.666666666666666,8.6531007751938,8.677606177606178,8.673664122137405,8.705426356589147,8.696498054474707,8.803030303030303,8.67436974789916,8.642561983471074
1820,TELUR MASIN,1 biji,BARANGAN SEGAR,TELUR,1.4350710900473935,1.435377358490566,1.4353211009174311,1.4361111111111111,1.4338028169014083,1.4314136125654449,1.435981308411215,1.4314136125654449,1.4358490566037734,1.4350710900473935,1.4345794392523366,1.4351851851851851,1.4342857142857142,1.4312796208530805,1.4278688524590164,1.4330232558139535,1.4317972350230415,1.4342592592592593,1.4333333333333331,1.4328703703703705,1.431627906976744,1.4277486910994763,1.433168316831683,1.4333333333333331
1821,TELUR MASIN,4 Biji,BARANGAN SEGAR,TELUR,5.805825242718447,5.805940594059406,5.809523809523809,5.811538461538461,5.8,5.792000000000001,5.79537037037037,5.780412371134021,5.793457943925233,5.787000000000001,5.7776699029126215,5.781904761904762,5.7811881188118805,5.766326530612245,5.781111111111111,5.779807692307693,5.776415094339622,5.776415094339622,5.778095238095237,5.7776699029126215,5.767647058823529,5.754081632653061,5.7589999999999995,5.758163265306123
1825,BERAS SUPER CAP ANGGUR SAZARICE 5% (IMPORT THAILAND),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,29.0,,29.0,,,,,,,29.0,,,,,,,29.0,,
1826,BERAS SUPER CAP RODA SAZARICE 5% (IMPORT THAILAND),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,29.0,,29.0,,,,,,,29.0,,,,,,,29.0,,
1827,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP MUHIBAH)",1kg,BARANGAN BERBUNGKUS,TEPUNG,,,,,,4.5,,4.5,,,,,,,4.5,,,,,,,,,
1828,KICAP SOYA PEKAT MANIS CAP AYAM,330 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,3.716666666666667,,3.7,,,,,,,3.716666666666667,,,,,,,3.7,,
1833,BERAS PREMIUM CAP UNCLE TAN,10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,32.5,,32.5,,,,,,,32.5,,,,,,,32.5,,32.5
1837,KICAP TONG NAM (DARK SOY SAUCE),330 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,3.3,,3.3,,,,,,,3.3,,,,,,,3.3,,3.3
1838,SERBUK KARI IKAN ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,5.0,,5.0,,,,,,,5.0,,,,,,,5.0,,5.0
1839,SERBUK KARI DAGING ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,5.0,,5.0,,,,,,,5.0,,,,,,,5.0,,5.0
1849,TEPUNG NAIK SENDIRI CAP 'BLUE KEY',1kg,BARANGAN BERBUNGKUS,TEPUNG,,,,,5.266666666666667,5.1875,,5.178571428571429,,,4.933333333333334,,,5.45,5.2153846153846155,,,,,,5.325,5.1692307692307695,,
1854,KORDIAL F&N SUN VALLEY (GRENADINE),2 liter,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,12.0,,,,,,,,,
1870,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP  FAIZA)",1kg,BARANGAN BERBUNGKUS,TEPUNG,,,,,3.5,3.7818181818181817,,3.8333333333333335,,,,,,,3.784615384615385,,,,,,3.9,3.753846153846154,,
1871,KRIMER SEJAT CAIR SAJI,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,3.5333333333333337,3.434883720930232,,3.4257142857142857,,,3.5,,,3.5500000000000003,3.44375,,,,,,3.55,3.4485714285714284,,
1872,MAYONIS SEBENAR LADY'S CHOICE,220ml,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,7.1000000000000005,6.942105263157895,,6.919047619047619,,,7.15,,,7.266666666666667,6.957142857142857,,,,,,7.25,6.93157894736842,,
1873,KRIMER MANIS CAP TEAPOT,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,3.72,,3.72,,,4.0,,,,3.5666666666666664,,,,,,,3.533333333333333,,
1881,SERBUK CABAI ALAGAPPAS,230g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,6.5200000000000005,,6.5200000000000005,,,,,,,6.5777777777777775,,,,,,,6.5777777777777775,,7.0
1882,TUNA CAP AYAM (TUNA MAYONNAISE),160 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,7.2,7.0,,6.9750000000000005,,,7.133333333333333,,,7.9,7.157142857142858,,,,,,7.433333333333334,7.058333333333334,,7.7
1899,CILI KERING KERINTING (BERTANGKAI/TIDAK BERTANGKAI),1kg,BARANGAN KERING,CILI KERING,26.753521126760564,28.02013422818792,28.50326797385621,28.532467532467532,28.64666666666667,29.1171875,29.11764705882353,29.303030303030305,29.307692307692307,29.196202531645568,29.15432098765432,29.412121212121214,29.46951219512195,29.51875,29.87313432835821,29.46951219512195,29.470588235294116,29.47953216374269,29.461988304093566,29.533333333333335,29.48447204968944,29.56115107913669,29.61392405063291,29.39877300613497
1900,CILI KERING LEPER (BERTANGKAI/TIDAK BERTANGKAI),1kg,BARANGAN KERING,CILI KERING,26.817073170731707,27.126436781609197,27.270588235294117,27.15909090909091,27.170454545454547,26.6125,27.022988505747126,26.734939759036145,26.988888888888887,26.954545454545453,26.94943820224719,26.939560439560438,26.95108695652174,26.95108695652174,26.664634146341463,26.948863636363637,26.85164835164835,26.926966292134832,26.948275862068964,26.833333333333332,26.738372093023255,26.25,27.486666666666668,27.583333333333332
1904,DUMEX DUGRO 3 (1-3 TAHUN) PERISA ASLI (850G),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,30.5,,30.5,,,,,,,30.5,,,,,,,30.5,,
1907,DAGING KAMBING BEBIRI IMPORT BERTULANG (LAMB) (AUSTRALIA - KOTAK) (1KG),1kg,BARANGAN SEGAR,DAGING,41.166666666666664,41.166666666666664,41.166666666666664,41.166666666666664,41.166666666666664,37.75,38.2,39.8,38.2,41.0,38.2,38.2,39.833333333333336,39.833333333333336,37.666666666666664,38.2,38.2,38.2,38.2,40.285714285714285,40.285714285714285,37.75,36.25,38.2
1908,DAGING KAMBING BEBIRI IMPORT BERTULANG (LAMB) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,39.35,37.0,37.0,37.0,37.0,37.0,37.0,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35
1909,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (LAMB) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,55.0,55.0,55.0,55.0,55.0,,,55.0,,,,,55.0,55.0,,,,,,55.0,55.0,,,
1911,DAGING PAHA KAMBING BEBIRI IMPORT BERTULANG (LAMB) (AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,35.333333333333336,41.0,41.0,41.0,41.0,41.0,35.333333333333336,35.333333333333336,35.333333333333336,38.0,35.333333333333336,35.333333333333336,35.333333333333336,35.333333333333336,35.0,35.333333333333336,35.333333333333336,35.333333333333336,35.333333333333336,41.0,41.0,35.333333333333336,35.333333333333336,35.333333333333336
