item_code,item,unit,item_group,item_category,2024-12-01,2024-12-02,2024-12-03,2024-12-04,2024-12-05,2024-12-06,2024-12-07,2024-12-08,2024-12-09,2024-12-10,2024-12-11,2024-12-12,2024-12-13,2024-12-14,2024-12-15,2024-12-16,2024-12-17,2024-12-18,2024-12-19,2024-12-20,2024-12-21,2024-12-22,2024-12-23,2024-12-24,2024-12-26,2024-12-27,2024-12-28,2024-12-29,2024-12-30,2024-12-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.299999999999999,9.058125,9.200000000000001,9.200000000000001,9.200000000000001,9.9,9.9,9.9,8.956486486486487,9.9,9.9,9.9,9.9,9.9,9.9,8.949174311926607,9.9,9.9,9.9,9.9,9.9,9.9,9.029813084112151,9.7,9.133333333333333,9.133333333333333,9.033333333333333,9.033333333333333,9.7,9.7
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.6,11.253200000000001,11.6,11.6,11.6,11.6,11.6,11.6,11.228399999999999,11.6,11.6,11.6,11.6,11.6,11.6,11.276800000000001,11.6,11.6,11.6,11.6,11.6,11.6,11.340434782608694,11.6,,11.6,11.6,11.6,11.398,11.6
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,27.8,27.231111111111108,27.8,27.8,28.9,27.8,27.8,27.8,25.406666666666666,27.8,27.35,27.8,27.8,27.8,27.8,28.05363636363636,30.5,30.5,30.5,30.5,27.8,27.8,26.94142857142857,27.8,27.8,27.8,27.8,27.8,27.8,27.8
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,29.899999999999995,,,,,,,30.049999999999997,,,,,,,29.899999999999995,,,,,,,28.633333333333336,,,,,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,24.99,,,,,,,24.99,,,,,,,24.99,,,,,,,,,,,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,22.48611111111111,,,,,,,22.76625,,,,,,,22.65277777777778,,,,,,,22.491176470588233,,,,,,24.4,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.9,4.985675675675676,4.9,3.9,3.7,4.4,3.9,3.9,5.077407407407407,3.9,3.9,3.9,3.9,3.9,4.9,4.951612903225806,4.9,4.9,3.95,4.4,4.4,4.4,5.237,3.9,4.9,4.9,4.9,4.9,5.9,3.9
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.75,6.1345,4.75,4.75,5.3,5.6000000000000005,5.6000000000000005,5.6000000000000005,6.233902439024391,5.9,5.6000000000000005,5.6000000000000005,4.45,3.9,5.6000000000000005,6.099473684210526,5.6000000000000005,5.6000000000000005,5.6000000000000005,6.45,5.6000000000000005,6.45,6.149736842105263,5.0,3.9,,6.45,6.45,6.45,5.6000000000000005
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,5.9350000000000005,,,,,3.9,3.9,5.977,3.9,3.9,3.9,3.9,3.9,3.9,5.638333333333333,3.9,,,3.9,3.9,3.9,5.903846153846154,,,,,,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.5,4.125294117647059,,5.5,5.5,5.5,5.5,5.5,4.102,5.5,5.5,5.5,5.5,5.5,5.5,4.233636363636363,5.5,5.5,5.5,,,,3.8045454545454547,,,,,,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,2.5,3.391,2.5,2.5,2.5,2.5,2.5,2.6,3.454375,2.8,2.8,2.8,2.8,,,3.642857142857143,,,,3.2,3.3,3.3,3.830192307692308,3.3,3.3,3.3,3.3,3.3,3.3,3.3
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.7,8.799714285714286,7.15,7.733333333333333,7.025,7.733333333333333,7.3999999999999995,7.066666666666666,8.69,7.85,7.533333333333334,6.35,6.35,6.35,6.35,8.52,6.35,7.533333333333334,7.533333333333334,7.2,7.2,7.2,9.049642857142858,7.9,7.9,7.9,7.9,8.2,8.2,7.9
