item_code,item,unit,item_group,item_category,2022-05-11,2022-05-12,2022-05-17
1791,KOPI AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.022093023255814,2.75,1.5
1792,TEH AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.01046511627907,3.0,1.5
1793,NESCAFE AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.430487804878049,2.75,2.0
1794,LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.7578947368421052,2.25,1.5
1795,JUS OREN,segelas,MAKANAN SIAP MASAK,MINUMAN,3.186666666666667,4.0,3.2
1796,CARROT SUSU,segelas,MAKANAN SIAP MASAK,MINUMAN,3.48974358974359,4.5,3.5
1814,LIMAU PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.394736842105263,2.0,1.0
1857,NASI KERABU (BIASA),sepinggan,MAKANAN SIAP MASAK,NASI,4.0,,
1858,NASI DAGANG (BIASA),sepinggan,MAKANAN SIAP MASAK,NASI,6.333333333333333,,
1859,"TEH ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.5325301204819277,1.8,1.0
1860,"TEH ""O"" LIMAU AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.8359999999999999,2.0,1.5
1861,TEH HALIA AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.302325581395349,2.5,
1862,"NESCAFE ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.1518072289156627,2.25,1.5
1863,NESLO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.8902777777777775,3.25,2.5
1864,HORLICKS AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.616129032258064,3.0,2.0
1865,MILO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.4407407407407407,2.75,
1866,"MILO ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.20125,2.5,1.5
1867,SIRAP AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.5049382716049384,1.8,1.5
1868,SIRAP LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.8026666666666664,1.8,2.0
1869,SIRAP BANDUNG AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.9787499999999998,3.0,2.5
