item_code,item,unit,item_group,item_category,2022-01-05
1157,NASI PUTIH KOSONG,sepinggan,MAKANAN SIAP MASAK,NASI,1.4088118811881187
1158,NASI AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,5.678846153846154
1159,NASI LEMAK (BERBUNGKUS),sebungkus,MAKANAN SIAP MASAK,NASI,1.8606060606060606
1160,NASI LEMAK (TIDAK BERBUNGKUS),sepinggan,MAKANAN SIAP MASAK,NASI,2.16
1161,NASI + SAYUR + IKAN,sepinggan,MAKANAN SIAP MASAK,NASI,5.798507462686567
1162,NASI + SAYUR + AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,5.846376811594203
1163,NASI + SAYUR + DAGING,sepinggan,MAKANAN SIAP MASAK,NASI,6.1825
1164,NASI + SAYUR + SOTONG,sepinggan,MAKANAN SIAP MASAK,NASI,6.631578947368421
1165,NASI + SAYUR + UDANG,sepinggan,MAKANAN SIAP MASAK,NASI,5.805555555555555
1167,NASI GORENG KAMPUNG,sepinggan,MAKANAN SIAP MASAK,NASI,5.365333333333333
1168,NASI GORENG PAPRIK,sepinggan,MAKANAN SIAP MASAK,NASI,6.5777777777777775
1169,NASI GORENG CINA,sepinggan,MAKANAN SIAP MASAK,NASI,5.320967741935483
1170,NASI GORENG PATAYA,sepinggan,MAKANAN SIAP MASAK,NASI,6.311290322580645
1172,NASI GORENG CILI PADI,sepinggan,MAKANAN SIAP MASAK,NASI,5.23695652173913
1173,NASI GORENG DAGING MERAH,sepinggan,MAKANAN SIAP MASAK,NASI,6.832352941176471
1174,NASI GORENG USA,sepinggan,MAKANAN SIAP MASAK,NASI,7.703125
1175,NASI GORENG AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,6.231818181818182
1183,BIHUN GORENG,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,4.719178082191781
1184,BIHUN HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.819512195121951
1186,BIHUN TOMYAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.267647058823529
1187,BIHUN BANDUNG,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.7894736842105265
1188,BIHUN LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.042857142857143
1189,BIHUN KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.384615384615385
1198,AYAM GORENG,seketul,MAKANAN SIAP MASAK,LAUK,3.6066666666666665
1199,AYAM MASAK MERAH,seketul,MAKANAN SIAP MASAK,LAUK,3.9424242424242424
1200,AYAM MASAK KICAP,seketul,MAKANAN SIAP MASAK,LAUK,3.9131147540983604
1201,AYAM MASAK HALIA,seketul,MAKANAN SIAP MASAK,LAUK,4.21875
1202,DAGING MASAK MERAH,sepiring,MAKANAN SIAP MASAK,LAUK,4.846153846153846
1203,DAGING MASAK KICAP,sepiring,MAKANAN SIAP MASAK,LAUK,4.653846153846154
1204,DAGING MASAK HALIA,sepiring,MAKANAN SIAP MASAK,LAUK,4.7727272727272725
1205,DAGING MASAK PAPRIK,sepiring,MAKANAN SIAP MASAK,LAUK,4.978260869565218
1206,SOTONG GORENG,sepiring,MAKANAN SIAP MASAK,LAUK,6.25
1207,SOTONG MASAK MERAH,sepiring,MAKANAN SIAP MASAK,LAUK,5.5
1208,SOTONG MASAK KICAP,sepiring,MAKANAN SIAP MASAK,LAUK,6.0
1209,SOTONG MASAK HALIA,sepiring,MAKANAN SIAP MASAK,LAUK,6.7
1210,UDANG GORENG,sepiring,MAKANAN SIAP MASAK,LAUK,6.785714285714286
1211,UDANG MASAK MERAH,sepiring,MAKANAN SIAP MASAK,LAUK,5.6
1212,UDANG MASAK KICAP,sepiring,MAKANAN SIAP MASAK,LAUK,6.461538461538462
1213,UDANG MASAK HALIA,sepiring,MAKANAN SIAP MASAK,LAUK,6.6
1214,SAYUR CAMPUR,sepiring,MAKANAN SIAP MASAK,LAUK,3.0789473684210527
1215,SAYUR KAILAN IKAN MASIN,sepiring,MAKANAN SIAP MASAK,LAUK,5.152631578947369
1216,SAYUR KANGKUNG GORENG BELACAN,sepiring,MAKANAN SIAP MASAK,LAUK,3.4450000000000003
1232,TELUR MATA KERBAU,sebiji,MAKANAN SIAP MASAK,LAUK,1.0595238095238095
1233,TELUR DADAR,sebiji,MAKANAN SIAP MASAK,LAUK,1.4112500000000001
1234,TELUR BISTIK,1 set,MAKANAN SIAP MASAK,LAUK,5.247368421052632
1235,TELUR SETENGAH MASAK,sebiji,MAKANAN SIAP MASAK,LAUK,1.0714285714285714
1236,TELUR REBUS,sebiji,MAKANAN SIAP MASAK,LAUK,1.0550000000000002
1237,TELUR MASIN,sebiji,MAKANAN SIAP MASAK,LAUK,1.7517857142857143
1238,SUP AYAM,semangkuk,MAKANAN SIAP MASAK,LAUK,5.086274509803921
1239,SUP DAGING,semangkuk,MAKANAN SIAP MASAK,LAUK,6.111627906976745
1240,SUP EKOR,semangkuk,MAKANAN SIAP MASAK,LAUK,9.363636363636363
1241,SUP CAMPUR,semangkuk,MAKANAN SIAP MASAK,LAUK,6.376
1242,TOM YAM CAMPUR,semangkuk,MAKANAN SIAP MASAK,LAUK,6.6702702702702705
1243,TOM YAM AYAM,semangkuk,MAKANAN SIAP MASAK,LAUK,5.786111111111111
1244,TOM YAM DAGING,semangkuk,MAKANAN SIAP MASAK,LAUK,6.214705882352941
1245,TOM YAM UDANG,semangkuk,MAKANAN SIAP MASAK,LAUK,6.692
1246,TOM YAM SOTONG,semangkuk,MAKANAN SIAP MASAK,LAUK,6.575
1247,MAGGI GORENG,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,4.906976744186046
1248,MAGGI SUP,semangkuk,MAKANAN SIAP MASAK,LAIN-LAIN,4.997142857142857
1250,ROTI TELUR,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.0962962962962965
1252,KUIH LAPIS,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.46875
1253,KUIH SERI MUKA,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.46153846153846156
1254,PAU KACANG MERAH,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,1.98
1255,PAU AYAM,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,2.3499999999999996
1256,PAU KAYA,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,2.1333333333333333
1264,AYAM SOS LEMON,sepiring,MAKANAN SIAP MASAK,LAUK,5.0
1265,SOTONG GORENG ASAM,sepiring,MAKANAN SIAP MASAK,LAUK,6.0
1278,SUP SAYUR MASIN,semangkuk,MAKANAN SIAP MASAK,LAUK,5.4
1279,PAU DAGING,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,2.3
1281,NASI BRIYANI AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,8.333333333333334
1282,NASI BRIYANI KAMBING,sepinggan,MAKANAN SIAP MASAK,NASI,11.333333333333334
1285,AYAM MASAK KARI,seketul,MAKANAN SIAP MASAK,LAUK,3.8454545454545452
1289,SUP TULANG,semangkuk,MAKANAN SIAP MASAK,LAUK,8.421052631578947
1291,ROTI PISANG,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.8333333333333335
1292,ROTI BAWANG,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,1.8210526315789475
1293,ROTI BOOM,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,1.6444444444444446
1294,RAWA TOSAI,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.0
1296,CAPATI,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,1.5
1298,ROTI BAKAR,1 set,MAKANAN SIAP MASAK,LAIN-LAIN,1.8727272727272728
1299,MURTABAK AYAM,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,5.333333333333333
1300,MURTABAK DAGING,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,5.333333333333333
1307,AIR SUAM,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,0.2357142857142857
1309,Kopi Panas,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.565625
1311,TEH 'O' LIMAU PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.4576086956521739
1312,Teh Panas,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.5434343434343436
1314,TEH HALIA PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.8245901639344262
1315,NESCAFE PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.943010752688172
1317,NESLO PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.2704545454545455
1318,HORLICKS PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.1555555555555554
1319,MILO PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.9516483516483516
1320,BARLI PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.6223880597014924
1321,MILO 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.7666666666666666
1322,AIR KOSONG,gelas besar,MAKANAN SIAP MASAK,MINUMAN,0.30754716981132074
1339,JUS EPAL,segelas,MAKANAN SIAP MASAK,MINUMAN,3.3810344827586207
1340,JUS MANGGA,segelas,MAKANAN SIAP MASAK,MINUMAN,4.066666666666666
1341,JUS TEMBIKAI,segelas,MAKANAN SIAP MASAK,MINUMAN,3.517142857142857
1343,JUS BELIMBING,segelas,MAKANAN SIAP MASAK,MINUMAN,3.3333333333333335
1344,JUS LAICI,segelas,MAKANAN SIAP MASAK,MINUMAN,2.8533333333333335
1358,ROTI SARDIN,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,3.5894736842105264
1359,KOPI 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.1926315789473685
1360,TEH 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.1273684210526316
1469,NESCAFE ''O'' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.6574468085106384
