item_code,item,unit,item_group,item_category,2022-03-07,2022-03-14,2022-03-21,2022-03-22,2022-03-28
1551,DADA AYAM (CHICKEN KEEL) (1KG),1kg,BARANGAN SEGAR,AYAM,13.773703703703703,13.531785714285714,13.346428571428572,,13.471785714285714
1552,THIGH AYAM,1kg,BARANGAN SEGAR,AYAM,13.163999999999998,13.32,12.865,,13.583333333333334
1553,WHOLE LEG AYAM,1kg,BARANGAN SEGAR,AYAM,13.242368421052632,13.190000000000001,13.027105263157894,,13.125499999999999
1554,IKAN MERAH (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,48.61166666666667,47.62833333333333,46.756,,46.78
1555,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,36.923125,35.89757575757575,36.0290625,,36.96806451612903
1556,BAYAM HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.097906976744185,7.148958333333334,6.535625,,6.4959999999999996
1557,BAYAM MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.403333333333334,8.042608695652175,6.765789473684211,,7.475416666666667
1558,SAWI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.493620689655172,7.792537313432836,7.301267605633803,,7.021044776119403
1559,KANGKUNG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.0425490196078435,6.250196078431372,6.165762711864407,,6.0632758620689655
1560,KAILAN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.48151515151515,11.2065625,11.283513513513514,,10.385945945945945
1561,TAUGE KACANG HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.8712500000000003,3.8125714285714287,3.8190789473684212,,3.880909090909091
1562,UDANG KERING,100 g,BARANGAN KERING,HASIL LAUT KERING,7.598928571428572,7.554615384615385,7.715000000000001,,7.812333333333333
1563,SOTONG KERING (SAIZ SERDAHANA),1kg,BARANGAN KERING,HASIL LAUT KERING,58.4,58.4,48.96666666666667,,48.96666666666667
1564,BAWANG PUTIH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,9.012364864864864,8.988322147651006,9.083506493506492,,9.103725490196078
1568,SERBUK KARI IKAN ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.185,5.215846994535519,5.227584269662922,,5.254606741573034
1569,SERBUK KARI IKAN ALAGAPPAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.3069999999999995,4.307291666666667,4.3153061224489795,,4.312765957446809
1570,SERBUK KARI AYAM DAN DAGING ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.1537634408602155,5.186321243523317,5.2215384615384615,,5.240261780104712
1571,SERBUK KARI DAGING ALAGAPPAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.318518518518518,4.325454545454545,4.333157894736842,,4.337321428571428
1572,SERBUK KARI DAGING BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.71252427184466,4.728142857142857,4.730697674418605,,4.733942307692308
1573,SERBUK KURMA AYAM & DAGING ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),7.186685714285715,7.222983425414364,7.233107344632768,,7.253255813953488
1575,SERBUK KURMA BABAS,125 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),2.8587499999999997,2.855646258503401,2.8565986394557825,,2.8553103448275863
1576,SERBUK KARI KURMA ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.463157894736842,4.463157894736842,4.463157894736842,,4.468421052631579
1577,SERBUK PERENCAH SUP ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),7.205913978494624,7.2208900523560215,7.241216931216931,,7.26909574468085
1578,SERBUK REMPAH SUP MAK SITI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),7.04909090909091,7.037142857142857,7.109047619047619,,7.099545454545455
1579,SERBUK SUP FAIZA,220 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.002777777777777,5.023684210526316,5.019444444444444,,5.055
1581,BERAS CAP RAMBUTAN (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,25.94454545454545,25.94,25.8625,,25.933333333333334
1582,BERAS CAP JASMINE (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,25.91820895522388,25.920714285714286,25.91142857142857,,25.918243243243243
1585,BIHUN KERING IMPORT (CAP BINTANG),400 g,BARANGAN BERBUNGKUS,BIHUN,3.160545454545454,3.1201785714285712,3.1583636363636365,,3.1476363636363636
1586,ROTI SANDWICH MASSIMO DENGAN GERMA GANDUM,400 g,BARANGAN BERBUNGKUS,ROTI,2.9875000000000003,2.9858490566037736,2.9915094339622645,,2.9894736842105263
1587,GULA HALUS CASTOR (PELBAGAI JENAMA),+- 500g,BARANGAN BERBUNGKUS,GULA,2.9282022471910114,2.939425287356322,2.9195505617977533,,2.915227272727273
1588,GULA MERAH LEMBUT (PELBAGAI JENAMA),+- 500g,BARANGAN BERBUNGKUS,GULA,3.205064935064935,3.208133333333333,3.1653164556962023,,3.185
1589,GULA PUTIH BERTAPIS KASAR (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,GULA,2.845912698412698,2.8457312252964426,2.8462452107279694,2.8,2.846068702290076
1590,GULA PUTIH BERTAPIS HALUS (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,GULA,2.9454545454545453,2.9464285714285716,2.9464285714285716,,2.9465909090909093
1591,TEPUNG BERAS (PELBAGAI JENAMA),500 g,BARANGAN BERBUNGKUS,TEPUNG,2.0514871794871796,2.0413,2.04205,,2.054824120603015
1593,TEPUNG GANDUM GP (BERBUNGKUS) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,TEPUNG,1.35,1.35,1.35,,1.35
1594,TEPUNG PULUT (PELBAGAI JENAMA),500 g,BARANGAN BERBUNGKUS,TEPUNG,3.706719576719576,3.7190052356020944,3.72180412371134,,3.724497354497355
1595,MINYAK JAGUNG CAP DAISY,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,29.242222222222225,29.223636363636363,29.250909090909094,29.8,29.194647887323946
1596,MINYAK JAGUNG CAP MAZOLA,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,22.76153846153846,22.74285714285714,22.76153846153846,,22.76153846153846
1597,MINYAK JAGUNG CAP VECORN,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,27.316612903225806,27.45913793103448,27.41857142857143,,27.4306
1598,MINYAK MASAK SEBATIAN CAP HELANG,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,16.937058823529412,17.009384615384615,17.080579710144928,,17.228904109589042
1599,MINYAK MASAK SEBATIAN CAP NEPTUNE,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,16.0625,16.309,16.389,,16.271818181818183
1600,MINYAK MASAK SEBATIAN CAP PISAU,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,16.861571428571427,16.852105263157895,16.99151898734177,,17.287375
1601,MINYAK MASAK TULEN CAP BURUH,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,12.643076923076922,12.633835616438356,12.655454545454544,,12.644235294117648
1602,MINYAK MASAK TULEN CAP VESAWIT,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,12.699318181818182,12.699574468085107,12.699583333333331,,12.699298245614033
1603,MINYAK SAPI CAP WINDMILL GHEEBLEND,400 g,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,14.320942028985508,14.331830985915492,14.310563380281689,,14.315753424657533
1604,ASAM JAWA (TIDAK BERBIJI) ADABI,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.780086206896552,4.790396825396826,4.78,,4.79301724137931
1605,GARAM HALUS BIASA (PELBAGAI JENAMA),+-350g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),0.9364444444444444,0.9538636363636364,0.9553260869565218,,0.943978494623656
1606,MENTEGA KACANG HALUS LADY'S CHOICE,500 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),16.068,16.04731182795699,16.0795,,16.029473684210526
1607,LEPAAN FARMCOWS,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),5.384333333333333,5.396,5.394590163934426,,5.449206349206349
1608,LEPAAN BUTTERCUP,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),6.701626016260162,6.722575757575758,6.7168,,6.707734375
1609,MENTEGA SCS (SALTED),250 g,BARANGAN BERBUNGKUS,MENTEGA,13.524583333333334,13.5756,13.599642857142857,,13.618846153846155
1610,SANTAN KELAPA JENAMA M&S,500 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),6.194342105263158,6.227590361445783,6.235280898876405,,6.253488372093024
1611,SANTAN KELAPA JENAMA KARA,200 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),3.1035555555555554,3.106292134831461,3.1037158469945356,,3.1098947368421053
1612,SANTAN KELAPA JENAMA HARMUNI,200 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),3.2666666666666666,3.2666666666666666,3.2573684210526315,,3.2573684210526315
1613,ESEN STAR BRAND 'PELBAGAI PERISA',25 ml,BARANGAN BERBUNGKUS,ESEN DAN RAGI,2.5800943396226415,2.580892018779343,2.585318181818182,,2.593394495412844
1615,MENTEGA ANCHOR (SALTED),227g,BARANGAN BERBUNGKUS,MENTEGA,11.756764705882354,11.778749999999999,11.805571428571428,,11.756323529411764
1616,MAURIPAN YIS SEGERA,11g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,1.101779661016949,1.1087394957983192,1.100909090909091,,1.10484126984127
1618,SUSU ISIAN PEKAT MANIS CAP F & N,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,3.78,3.825,3.825,,3.8666666666666667
1619,SUSU TEPUNG SEGERA DUTCHLADY (BIASA ),600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,17.223833333333335,17.243793103448276,17.299193548387095,,17.321724137931035
1623,S-26 SMA RUMUSAN BAYI LANGKAH 1 - (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,52.4975,52.52444444444445,52.608666666666664,,52.63185714285714
1624,S-26 GOLD SMA RUMUSAN BAYI LANGKAH 1 - (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,75.16305084745763,75.35934426229508,75.4530882352941,,75.14521126760565
1628,NESTLE CERELAC GANDUM DAN MADU - KOTAK,225g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,8.234315068493151,8.258630136986302,8.269047619047619,,8.285971223021583
1629,NESTLE CERELAC BERAS MERAH & SUSU - TIN,350 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,12.447359550561798,12.469999999999999,12.486827956989249,,12.474222222222222
1630,BERUS GIGI COLGATE (TWISTER - SOFT),1 batang,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,5.19,,4.411904761904761
1635,NESTLE COFFEE-MATE,450 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,7.795,,7.9139639639639645
1636,MILO (PAKET),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,8.495000000000001,,8.299454545454546
1637,MILO (PAKET),1kg,MINUMAN,BAHAN-BAHAN MINUMAN,,,18.244999999999997,,18.317117903930132
1638,MILO 3 IN 1 (PAKET) - ORIGINAL,30x33g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,21.14888888888889
1645,SERBUK KOPI CAP KAPAL API (KASAR) (BERBUNGKUS),180 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,4.55,,4.462857142857143
1646,SERBUK KOPI HANG TUAH ROBUSTA,200 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,4.8,,4.753333333333333
1647,TEH LIPTON (SERBUK),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,11.3,,11.633454545454546
1650,TEH LIPTON (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,,,13.5,,14.527404580152673
1651,YEO'S SOYA (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,1.3,,1.0699999999999998
1804,KEPAK AYAM (CHICKEN WING) (1KG),1kg,BARANGAN SEGAR,AYAM,14.873333333333333,15.058727272727273,15.126379310344829,,15.047966101694916
1818,KACANG BOTOL,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.026333333333334,12.693513513513514,12.524516129032257,,13.055
1819,LENGKUAS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.421807228915663,8.36183908045977,8.39195652173913,,8.464606741573034
1820,TELUR MASIN,1 biji,BARANGAN SEGAR,TELUR,1.240506329113924,1.2422784810126581,1.2435,,1.245897435897436
1821,TELUR MASIN,4 Biji,BARANGAN SEGAR,TELUR,5.124259259259259,5.125925925925926,5.112321428571429,,5.151090909090909
1823,BERAS TQR SABAH CAP TKC 5%,10 kg,BARANGAN BERBUNGKUS,BERAS,29.5,29.5,29.5,,29.5
1824,BERAS SUPER HUMA CAP KELISA EMAS (SABAH),10 kg,BARANGAN BERBUNGKUS,BERAS,27.660000000000004,27.7,27.7,,27.7
1825,BERAS SUPER CAP ANGGUR SAZARICE 5% (IMPORT THAILAND),10 kg,BARANGAN BERBUNGKUS,BERAS,27.11176470588235,27.105555555555554,27.141176470588235,,27.141176470588235
1826,BERAS SUPER CAP RODA SAZARICE 5% (IMPORT THAILAND),10 kg,BARANGAN BERBUNGKUS,BERAS,26.6875,26.664705882352937,26.664705882352937,,26.643749999999997
1827,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP MUHIBAH)",1kg,BARANGAN BERBUNGKUS,TEPUNG,2.6399999999999997,2.683333333333333,2.622222222222222,,2.6555555555555554
1828,KICAP SOYA PEKAT MANIS CAP AYAM,330 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,2.876,2.88375,2.8966666666666665,,2.88375
1829,BUTTERLITE (LEPA SUSU ISTIMEWA),250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,6.9,,6.9
1833,BERAS PREMIUM CAP UNCLE TAN,10 kg,BARANGAN BERBUNGKUS,BERAS,30.041176470588233,30.041176470588233,30.041176470588233,,30.01764705882353
1837,KICAP TONG NAM (DARK SOY SAUCE),330 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,3.03,3.0223529411764707,3.0223529411764707,,3.043333333333334
1838,SERBUK KARI IKAN ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.06875,4.154999999999999,4.138888888888889,,4.138888888888889
1839,SERBUK KARI DAGING ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),3.9583333333333335,4.06875,4.035714285714286,,3.9916666666666667
1849,TEPUNG NAIK SENDIRI CAP 'BLUE KEY',1kg,BARANGAN BERBUNGKUS,TEPUNG,4.074414414414415,4.092881355932203,4.1308,,4.15672
1854,KORDIAL F&N SUN VALLEY (GRENADINE),2 liter,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,10.33952380952381
1870,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP  FAIZA)",1kg,BARANGAN BERBUNGKUS,TEPUNG,3.2344999999999997,3.2305952380952383,3.2410714285714284,,3.2409756097560973
1871,KRIMER SEJAT CAIR SAJI,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,2.7882894736842103,2.8007894736842105,2.804492753623188,,2.825135135135135
1872,MAYONIS SEBENAR LADY'S CHOICE,220ml,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),6.462047244094489,6.481407407407407,6.496769230769231,,6.502
1873,KRIMER MANIS CAP TEAPOT,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,3.1133333333333333,3.107,3.1021052631578945,,3.107222222222222
1876,PELEMBUT PAKAIAN - DOWNY (PREMIUM PARFUM PASSION),800ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,11.2,,11.416111111111112
1877,NESCAFE BLEND & BREW 3 IN 1 (PAKET ) - ORIGINAL,28x19g,MINUMAN,BAHAN-BAHAN MINUMAN,,,13.245000000000001,,12.797228260869565
1879,SEVEN UP LEMON & LIME (TIN),320ml,MINUMAN,TERSEDIA MINUM,,,1.55,,1.559375
1880,YOGURT LACTEL (FAT FREE) (STRAWBERRY),125 g,MINUMAN,TERSEDIA MINUM,,,2.4,,2.395
1881,SERBUK CABAI ALAGAPPAS,230g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.5233333333333325,5.571875,5.534375,,5.503125
1882,TUNA CAP AYAM (TUNA MAYONNAISE),160 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,6.64640243902439,6.651055900621118,6.697307692307692,,6.736481481481481
1884,SABUN SERBUK FAB (PERFECT),720g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,,,5.026666666666666
1899,CILI KERING KERINTING (BERTANGKAI/TIDAK BERTANGKAI),1kg,BARANGAN KERING,CILI KERING,20.06257425742574,20.08089108910891,20.161634615384614,,20.190388349514564
1900,CILI KERING LEPER (BERTANGKAI/TIDAK BERTANGKAI),1kg,BARANGAN KERING,CILI KERING,18.79268292682927,18.520227272727272,18.98818181818182,,18.642340425531913
1902,BERAS SUPER WR (5%),10 kg,BARANGAN BERBUNGKUS,BERAS,25.9,25.9,25.9,,25.9
1904,DUMEX DUGRO 3 (1-3 TAHUN) PERISA ASLI (850G),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,24.80871794871795,24.858223684210525,24.54974358974359,,24.380981595092024
1907,DAGING KAMBING BEBIRI IMPORT BERTULANG (LAMB) (AUSTRALIA - KOTAK) (1KG),1kg,BARANGAN SEGAR,DAGING,44.778333333333336,44.6725,44.936,,45.97
1908,DAGING KAMBING BEBIRI IMPORT BERTULANG (LAMB) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,36.7,37.5,37.5,,37.5
1914,DAGING KERBAU IMPORT (INDIA) (BLOCK),1kg,BARANGAN SEGAR,DAGING,20.7875,20.7875,21.0375,,20.47
1915,IKAN JENAHAK (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,41.32,42.425,42.4,,42.55
1916,IKAN DEMUDUK/CUPAK/CERMIN (b	$ 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,18.85,27.95,25.425,,31.0
1917,IKAN PARANG (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,26.445,26.445,26.6725,,27.4
1918,IKAN TERUBOK (b	$ 4 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,34.95,,37.9,,37.9
1919,UDANG PUTIH BESAR (ANTARA 20 HINGGA 30 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,42.9,,41.9,,42.9
1920,KERANG (SAIZ SEDERHANA),1kg,BARANGAN SEGAR,BAHAN LAUT,14.675625,14.773157894736842,15.207647058823527,,14.789375
1921,IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,14.2372,13.96375,14.22962962962963,,14.084347826086956
1922,SADERI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.01391304347826,9.894347826086957,9.597021276595745,,9.706136363636363
1923,TERUNG BULAT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.312894736842106,9.647567567567567,10.43,,10.284761904761906
1924,SERBUK KUNYIT ALAGAPPAS,230g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.3999999999999995,4.4714285714285715,4.475,,4.4714285714285715
1925,CILI API/PADI MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,58.0,53.5,40.0,,40.0
1926,CILI AKAR HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,11.81830985915493,11.674142857142858,11.756,,11.763866666666667
1927,CILI AKAR MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,19.740624999999998,19.404600000000002,19.277735849056604,,18.831153846153846
1928,LIMAU KASTURI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.237375,8.310617283950616,8.667857142857143,,9.085308641975308
1929,SANTAN KELAPA SEGAR (PEKAT),1kg,BARANGAN SEGAR,KELAPA,7.2,7.2,7.2,,7.4
1930,TELUR AYAM KAMPUNG,10 biji,BARANGAN SEGAR,TELUR,6.405,6.332,6.3925,,6.348823529411765
1931,BAWANG BESAR IMPORT (PAKISTAN),1kg,BARANGAN KERING,BAWANG,3.7623809523809526,3.7714285714285714,3.7704545454545455,,3.7135555555555557
1933,BAWANG KECIL MERAH IMPORT (HOLLAND),1kg,BARANGAN KERING,BAWANG,4.0,4.0,4.0,,4.0
1934,MINYAK MASAK SEBATIAN CAP ADELA GOLD,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,8.9,9.4,9.4,,9.4
1936,MINYAK MASAK SEBATIAN CAP ADELA GOLD,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,32.41,32.41,32.48076923076923,,32.525
1937,MINYAK MASAK TULEN CAP SAJI,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,6.7,6.7,6.7,,6.7
1938,MINYAK MASAK TULEN CAP SAJI,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,12.601075268817203,12.595054945054944,12.608333333333333,,12.575480769230769
1939,MINYAK MASAK TULEN CAP SAJI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,29.530396039603957,29.43523364485981,29.433083333333336,,29.454920634920633
1940,MINYAK MASAK TULEN CAP ALIF,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,6.7,6.7,6.7,,6.7
1941,MINYAK MASAK TULEN CAP ALIF,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,12.7,12.7,12.7,,12.7
1942,MINYAK MASAK TULEN CAP ALIF,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,29.296875,29.234285714285715,29.359714285714283,,29.25
1943,KACANG MERAH (IMPORT),1kg,BARANGAN KERING,KACANG,13.161290322580646,13.191935483870967,13.07123076923077,,13.119375
1944,KACANG SOYA (IMPORT),1kg,BARANGAN KERING,KACANG,5.466521739130435,5.525777777777778,5.553636363636364,,5.628936170212766
1945,TAUHU (JENIS KERAS),sekeping,BARANGAN SEGAR,TAUHU DAN TEMPE,0.578032786885246,0.5824590163934427,0.5738709677419355,,0.5873770491803278
1946,TEMPE (BUNGKUSAN PLASTIK),sekeping,BARANGAN SEGAR,TAUHU DAN TEMPE,1.2125,1.295294117647059,1.2605555555555554,,1.277037037037037
1947,SERBUK PENAIK ROYAL (TIN),113g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,5.3968,5.4161038961038965,5.4323749999999995,,5.4569230769230765
1948,RAGI BULAT/RAGI TAPAI,1 biji,BARANGAN BERBUNGKUS,ESEN DAN RAGI,0.8571428571428571,0.8571428571428571,0.825,,0.8714285714285713
1950,BUNGA RAYA YIS SEGERA,11g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,1.15,1.15,1.15,,1.1
1951,BERAS SUPER CAP 3A BOY (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,28.675,28.663157894736845,28.663157894736845,,28.72222222222222
1952,KRIMER SEJAT CAP F&N,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,3.1985185185185183,3.2116964285714285,3.223303571428571,,3.2331250000000002
1953,KRIMER MANIS PEKAT CAP SAJI,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,2.74,2.754719101123596,2.769325842696629,,2.8023595505617975
1954,SUSU TEPUNG SEGERA EVERYDAY,900 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,27.519080459770112,27.454583333333332,27.51186274509804,,27.591134020618558
1955,YOGURT MARIGOLD (LOW FAT) (STRAWBERRY),130g,MINUMAN,TERSEDIA MINUM,,,2.07,,2.1258
1956,NAN PRO LANGKAH 1 RUMUSAN BAYI (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,69.06923076923077,69.0326923076923,69.14791666666666,,69.60416666666667
1957,NAN PRO LANGKAH 2 RUMUSAN SUSULAN (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,65.06522727272727,65.14450980392157,65.33630434782609,,65.87760869565217
1958,NANKID OPTIPRO LANGKAH 3 RUMUSAN UNTUK KANAK-KANAK,600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,45.59411764705882,45.580000000000005,45.65714285714286,,45.823076923076925
1959,SUSU SEGAR FARM FRESH,1 liter,MINUMAN,TERSEDIA MINUM,,,,,7.688333333333334
1960,SUSU SEGAR KURMA FARM FRESH,700 g,MINUMAN,TERSEDIA MINUM,,,7.995,,8.312142857142858
1961,ANMUM ESSENTIAL LANGKAH 4 PERISA ASLI (TANPA GULA TAMBAHAN) - TIN,1.5kg,SUSU DAN BARANGAN BAYI,SUSU BAYI,89.89666666666666,90.39500000000001,91.9,,91.9
1962,NESTUM (ORIGINAL),500 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,7.9,,7.713561643835617
1963,REFILL ANMUM ESSENTIAL LANGKAH 4 PERISA ASLI (TANPA GULA TAMBAHAN) - KOTAK,550 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,33.81453333333334,33.79369863013699,33.71945945945946,,33.57342857142857
1964,QUAKER OATS INSTANT OATMEALS,1kg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,9.963000000000001
1965,PEDIASURE (VANILA),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,68.6691935483871,68.82298507462687,68.909,,69.01794117647059
1966,MILNA BISKUT RUSK (ASLI),130g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,6.54609375,6.55969696969697,6.566617647058823,,6.567746478873239
1967,PETPET GOLD+,M70,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,29.653370786516856,29.68151162790698,29.607684210526315,,29.623894736842104
1968,DRYPERS WEE WEE DRY (M74),M74,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,32.67313559322034,32.51453781512605,32.65573770491803,,32.64813559322034
1969,HUGGIES DRY DIAPERS (M72),M72,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,32.028730158730156,31.994000000000003,31.952,,31.91941176470588
1970,DIAPEX EASY,M70,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,27.975333333333335,27.998571428571427,28.044947368421052,,27.976304347826083
1971,FITTI,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,22.88516129032258,22.918805970149254,22.838676470588236,,22.895972222222223
1972,MAMYPOKO EXTRA DRY,M54,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,38.62,38.747058823529414,38.35,,39.300000000000004
1974,DRYPERS DRYPANTZ,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,32.13775,32.13771084337349,32.17265060240964,,32.173258426966285
1975,HUGGIES DRY PANTS,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,30.61784810126582,30.7138961038961,30.81287356321839,,30.82360465116279
