item_code,item,unit,item_group,item_category,2022-12-01,2022-12-02,2022-12-03,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2022-12-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.15,9.15,9.15,9.15,9.335,9.100000000000001,9.100000000000001,8.95,9.271818181818182,9.1,9.1,9.25156862745098,9.1,9.1,8.95,9.1,9.1,9.1,9.204444444444444,9.4,9.4,9.4,9.271612903225806,9.4,9.2234375,9.200000000000001,9.200000000000001,9.200000000000001,9.200000000000001,9.200000000000001
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,,,,,11.296956521739132,,,,,,,11.344285714285714,,,,,,,11.259583333333333,,,,11.2568,,,,,,,
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,44.15571428571428,,,,,,,44.15571428571428,,,,,,,42.72714285714285,,,,35.49375,,,,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,,,,22.853571428571428,,,,19.39,,,23.453571428571426,,,,,,,22.982666666666667,,,,23.335384615384616,,21.99,,,,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,4.7299999999999995,,3.5,3.5,5.43375,3.5,3.5,4.626111111111111,3.5,3.5,3.5,3.5,4.2,4.2,4.9180769230769235,4.2,4.2,4.2,5.37,3.5,4.626666666666667,3.5,,3.5,3.5,3.5
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.9,4.9,4.9,5.2,6.1436,5.2,5.633333333333333,6.5,5.7316666666666665,6.0,6.0,6.1625000000000005,5.633333333333333,5.2,4.9,,4.9,4.9,6.360714285714286,4.9,4.9,4.9,6.082857142857144,5.5,6.87,5.5,5.2,5.2,5.633333333333333,5.633333333333333
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,7.221818181818182,,,,5.8225,,4.9,7.138888888888889,4.9,4.9,4.9,,,,7.103999999999999,,,,5.65,,5.5,,,,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,4.567142857142858,,,,,,,4.616,,,,,,,5.033333333333333,,,,5.033333333333333,,,,,,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.5,3.5,3.5,3.5,4.378,3.5,4.5,4.5,4.6466666666666665,4.5,4.5,4.8475,4.5,4.5,4.5,4.5,4.5,4.5,4.8149999999999995,4.5,4.5,4.5,4.899583333333333,4.5,4.828333333333333,4.5,4.3,4.3,4.3,4.3
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,9.9,8.4,8.4,8.4,10.094375,8.4,9.4,9.4,9.93,9.4,9.4,10.59875,9.4,9.9,8.9,8.9,8.9,8.9,9.983636363636363,8.9,8.7,8.7,9.738888888888889,8.7,10.86875,8.9,8.9,10.2,,
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,6.61,,,,6.99,,,7.590625,,,,,,,6.56,,,,6.07,,8.89,,,,,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,4.9,4.9,4.9,4.9,4.364102564102564,4.9,,4.2,4.252857142857143,4.0,4.0,4.169666666666667,4.2,4.5,,3.9,3.9,3.9,4.1678125,,,,4.359090909090909,3.9,4.02,3.9,4.5,4.2,4.2,4.2
26,ANGGUR HIJAU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,8.5,,,,,,,8.5,,,,,,,8.5,,,,,,,,,,,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,13.845,,,,,,,14.523181818181818,,,,,,,14.426315789473682,,,,15.4775,,12.974,,,,,
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,,1.59,,,,,,,1.59,,,,,,,1.59,,,,1.59,,,,,,,
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,7.52888888888889,,,,6.5,,,7.531818181818181,,,,,,,7.21,,,,7.38,,7.31,,,,,
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,9.47,,,,7.995,,,8.945,,,,,,,8.6575,,,,8.551428571428572,6.9,7.9,6.9,6.9,6.9,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,30.9,,29.599999999999998,31.02740740740741,29.599999999999998,28.95,28.95,29.483333333333334,29.599999999999998,25.4,28.706153846153846,24.9,24.9,24.9,24.9,24.9,25.9,27.809615384615384,25.9,,25.9,28.679523809523808,27.599999999999998,28.548000000000002,29.45,24.9,25.9,25.9,24.9
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,9.7,9.7,9.9,9.7,11.686666666666666,9.2,9.7,10.2,12.086666666666666,10.2,9.7,11.365,8.9,8.9,8.9,9.9,10.4,11.9,11.534146341463416,8.9,9.9,9.9,11.574545454545456,8.9,11.695185185185185,8.9,10.7,12.5,8.9,
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.5,,15.9,15.9,12.397272727272728,,,,11.8475,10.9,11.4,11.786,11.9,10.9,13.4,,10.9,,11.780833333333334,10.9,11.9,11.9,12.575,12.9,12.186363636363637,,,,,10.9
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,34.9,34.9,34.9,34.9,38.472500000000004,34.9,30.9,30.9,34.95,30.9,30.9,35.472500000000004,30.9,30.9,30.9,,,25.9,32.96666666666667,25.9,34.9,34.9,36.300000000000004,34.9,29.8,,,33.9,,25.9
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,28.9,28.9,28.9,22.9,22.9,,28.9,28.9,28.9,,28.9,28.9,28.9,24.9,28.9,28.9,28.9,28.9,25.0,,,24.9,24.95,24.9,,24.9,24.9,24.9,24.9,24.9
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,14.133333333333333,14.133333333333333,11.7,13.9,14.683181818181817,12.9,15.933333333333332,15.933333333333332,15.36,16.933333333333334,13.9,14.823157894736841,15.933333333333332,15.933333333333332,15.766666666666666,15.966666666666667,16.133333333333333,16.633333333333333,15.682,14.4,16.599999999999998,16.599999999999998,16.156363636363636,15.266666666666666,16.442222222222224,13.933333333333332,13.6,13.45,14.45,15.2
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,,27.9,27.9,28.9,39.085,28.9,,29.9,37.63333333333333,29.9,29.9,38.86,29.9,38.4,34.9,34.9,34.9,34.9,40.21,34.9,28.9,28.9,39.333333333333336,,40.195,,29.9,29.9,,
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,25.99,,,,,,,25.72,,,33.9,,,,27.146666666666665,,33.9,33.9,30.3,,28.99333333333333,,,,,
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,30.5,,,,,,,28.0,,,,,,,20.0,,,,,,,,,,,
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,16.9,16.9,16.9,16.9,16.85,16.9,16.9,17.9,17.9,17.9,17.9,17.35,17.9,17.9,17.9,17.9,17.9,19.9,20.95,19.9,19.9,19.9,19.9,19.9,16.8,19.9,19.9,15.9,15.9,15.9
68,IKAN PARI (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,29.9,29.9,31.4,29.9,29.680000000000003,32.9,,31.4,27.975,32.9,32.9,31.098181818181818,32.9,,,31.9,31.9,31.9,30.87090909090909,,31.4,31.4,31.721111111111114,31.4,26.494999999999997,31.4,29.9,29.9,29.9,
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.45,13.0,13.0,12.45,13.325714285714286,13.266666666666666,9.95,9.95,12.58,12.45,10.0,13.332727272727272,14.9,16.0,16.0,16.0,16.0,16.0,13.681538461538462,13.0,15.95,15.95,14.411428571428571,15.95,12.852857142857143,12.9,12.9,14.45,16.0,16.0
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,16.4,19.45,18.599999999999998,17.266666666666666,19.26764705882353,18.0,16.45,16.45,20.67142857142857,10.9,10.9,19.708076923076923,10.9,10.9,10.9,10.9,,,20.34074074074074,18.0,10.9,10.9,20.596153846153847,16.4,19.421666666666667,21.9,18.4,18.4,16.7,16.7
71,IKAN SELAYANG/SARDIN  (≥ 13 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.466666666666667,12.95,12.95,13.7,13.732162162162163,13.9,15.9,15.9,15.6,16.45,10.9,13.641176470588235,10.0,12.9,12.9,16.95,16.95,,14.527297297297297,15.95,15.133333333333333,15.133333333333333,14.408846153846154,13.2,14.012857142857143,14.45,14.266666666666666,13.266666666666666,13.266666666666666,10.9
73,IKAN SENANGIN (ANTARA 2 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,26.45,,,,27.3,,,30.5,,25.9,25.9,25.4,25.4,25.9,29.150000000000002,25.9,25.9,25.9,27.76,25.9,,25.4,24.9,24.9,24.9,24.9
78,IKAN TAMBAN BELURU (ANTARA 10 HINGGA 19 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,IKAN TENGGIRI PAPAN (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,29.9,,27.9,31.9,34.45,33.9,29.9,33.9,33.9,33.9,33.9,33.45,33.9,,,,,,,,,,,37.9,,36.4,36.4,31.4,31.4,31.4
82,IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,37.0,,,30.9,34.95,30.9,30.9,35.9,35.9,,,,,,,,,,,,,,,,,
83,IKAN TONGKOL/AYA/KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,13.45,12.4,11.9,10.9,13.583888888888888,13.95,13.6,13.95,14.419,12.95,13.766666666666666,13.440333333333333,15.2,13.933333333333332,13.6,11.9,11.9,14.45,14.147749999999998,14.45,13.933333333333332,13.933333333333332,14.439523809523811,12.4,13.898333333333333,14.7,13.433333333333332,14.7,14.7,12.4
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,,,,,11.156666666666666,,,,11.5975,,,10.747,,,,,,,11.335,,,,12.168181818181818,,10.428571428571429,,,,,
89,IKAN TILAPIA HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,6.9,6.9,6.9,6.9,7.9799999999999995,6.9,6.9,6.9,7.95,6.9,6.9,8.045,6.9,6.9,6.9,6.9,6.9,,8.474,6.9,6.9,6.9,8.474,6.9,8.495000000000001,6.9,6.9,6.9,6.9,6.9
