item_code,item,unit,item_group,item_category,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.3,9.3,9.020961538461538,9.3,9.3,9.3,9.22,9.0,9.115833333333335,9.0,9.100000000000001,9.200000000000001,9.200000000000001,9.100000000000001,9.100000000000001,9.28578947368421,9.25,9.25,9.357142857142858,9.37185185185185,9.299999999999999,9.284545454545453,,9.25,9.25,9.25,9.4,9.3,9.3,9.3742
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,,,11.32,,,,11.126666666666667,,,,,,,,,10.989,,,10.195,11.850909090909092,,,10.696153846153846,,,,,,,11.1924
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,42.51428571428572,,,,42.51428571428572,,,,,,,,,42.51428571428572,,,,28.5,,,39.93333333333333,,,,,,,42.57142857142857
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,44.995000000000005,,,,44.995000000000005,,,,,,,,,44.995000000000005,,,,41.0,,,,,,,,,,41.0
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,18.5,18.5,22.80818181818182,18.5,18.5,18.5,22.678,18.5,21.99,18.5,18.5,18.5,18.5,18.5,18.5,22.74,18.5,18.5,18.5,22.677,18.5,20.244999999999997,24.4225,18.5,18.5,18.5,18.5,18.5,18.5,22.982857142857142
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,2.9,2.9,4.930555555555555,3.5,3.5,3.5,4.845,3.5,5.796666666666667,3.5,,3.5,3.5,3.5,3.5,5.3025,,,,4.871666666666667,3.5,4.833333333333333,,3.5,3.5,3.5,3.5,3.5,3.5,5.052777777777778
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.466666666666666,5.466666666666666,6.076153846153847,5.2,4.9,5.45,5.980555555555556,5.45,6.4575,5.45,5.466666666666666,5.466666666666666,5.45,5.466666666666666,5.466666666666666,6.04,5.45,5.45,6.943333333333334,6.085294117647059,4.9,5.79,,5.2,5.45,5.45,5.7,6.5,,6.0320833333333335
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.9,,6.454285714285715,,,,5.466666666666666,,7.414,,,4.9,4.9,4.9,4.9,5.7725,4.9,4.9,4.9,5.24,4.9,5.3,,4.9,4.9,4.9,,,,6.8116666666666665
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,4.3325000000000005,,,,4.226,,,,,,,,,4.151111111111111,,,,3.8000000000000003,,,4.698,,,,,,,4.585714285714286
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.9,3.9,4.640769230769231,3.9,3.9,3.9,4.424285714285714,3.9,5.18,3.9,3.9,3.9,3.9,3.9,3.9,4.6832558139534886,3.9,3.9,5.527272727272727,4.367777777777778,3.9,4.0725,4.9,3.9,3.9,3.9,3.9,3.9,3.9,4.592499999999999
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.433333333333334,8.433333333333334,8.59,,,,8.596,,8.626666666666667,,,11.9,11.9,10.7,10.7,8.631428571428572,10.9,8.7,10.16,9.88,6.5,7.6242857142857146,7.674000000000001,8.0,8.5,10.5,10.5,10.9,11.2,8.93
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,6.285333333333333,,,,6.076666666666667,,7.01,,,,,,,6.525555555555556,,,5.29,6.49,,5.49,,,,,,,,6.427272727272728
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,3.9,3.9,4.113793103448276,3.9,3.9,3.9,4.23764705882353,3.5,4.039166666666667,3.5,3.5,3.5,3.5,3.5,3.5,4.325757575757576,3.9,3.9,4.672,4.225882352941177,3.9,3.7990000000000004,,3.4,3.9,3.9,3.9,3.9,3.9,4.4
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,14.9,14.9,15.048823529411763,,14.9,14.9,15.875384615384615,14.9,11.69,14.9,14.9,14.9,14.9,13.45,13.45,15.18,13.45,13.45,14.9,16.45,,,15.295833333333334,,,,,,,15.4225
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,1.2,,,,1.2,,,,,,,,,1.59,,,,,,,1.395,,,,,,,1.3966666666666665
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,6.96,,,,6.756,,6.935,,,,,,,6.962105263157895,,,7.2057142857142855,6.767142857142858,,5.7,4.99,,,,,,,6.975454545454546
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.9,6.9,8.463333333333333,,,,8.99,,7.5,,,6.9,6.9,6.9,6.9,8.463333333333333,6.9,6.9,6.9,8.99,,7.75,,,,,,,,9.495000000000001
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,28.933333333333334,28.933333333333334,28.822333333333333,28.9,26.95,28.266666666666666,28.962631578947367,29.8,27.90818181818182,29.8,29.45,28.933333333333334,28.933333333333334,26.9,26.9,28.69111111111111,25.4,25.9,25.9,28.45642857142857,28.945,27.476999999999997,25.5,25.9,28.4,28.4,25.9,27.95,27.95,28.86758620689655
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,9.2,11.134473684210526,10.2,10.2,9.5,11.379090909090909,10.9,10.870526315789474,9.9,9.4,7.9,8.9,9.4,9.4,11.147272727272728,9.4,9.4,10.09625,11.678571428571429,10.596666666666666,10.632,8.9,8.4,8.4,6.9,8.9,9.2,8.4,11.219807692307691
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.9,12.5,11.212352941176471,11.9,14.9,12.9,11.463333333333333,,10.392222222222223,,9.9,,,,,11.480666666666668,12.9,,11.574,11.258,10.9,11.496,8.9,,11.9,11.9,,,,11.075999999999999
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,,,36.56,36.9,36.9,36.9,36.38,36.9,30.8,36.9,36.9,36.9,,39.9,36.9,36.11666666666667,36.9,36.9,36.9,36.666666666666664,,36.395,,,,,,36.9,36.9,36.38428571428572
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,19.9,19.9,26.945,24.4,19.9,28.9,28.9,28.9,,28.9,28.9,28.9,28.9,28.9,24.9,28.445,24.9,28.9,28.9,27.945,28.9,28.9,,28.9,28.9,28.9,19.9,24.4,24.4,19.9
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,17.75,17.75,14.787,14.45,13.95,15.6,15.99736842105263,15.6,14.577000000000002,15.933333333333332,16.133333333333333,16.75,16.466666666666665,15.963333333333333,16.296666666666667,15.393214285714285,16.296666666666667,13.799999999999999,13.156,16.33294117647059,16.796666666666667,15.474615384615383,,16.433333333333334,15.2,10.9,13.9,14.7,14.9,15.621379310344826
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,,,39.48,,,,43.5,34.9,38.9475,34.9,,,,,,39.14,,,42.9,41.2,,39.945,,,,,,,,40.178
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,31.9,31.9,24.171999999999997,,,,23.945,,22.99,,,,,,,24.323333333333334,,,,23.945,,26.49,,,,,,,,24.323333333333334
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,22.0,,,,,,20.0,,,,,,,26.5,,,20.0,39.0,,,,,,,,14.9,14.9,26.633333333333336
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,18.9,18.9,18.9,,,,,,23.9,23.9,23.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,,18.9,18.9,,18.9,,,,18.9,18.9,18.9
68,IKAN PARI (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,29.9,32.9,29.890714285714285,31.4,29.9,29.9,30.95,24.9,27.929999999999996,29.9,30.95,32.9,32.9,31.4,31.4,29.914166666666663,32.9,,29.9,30.5875,,28.81142857142857,,,,,24.9,24.9,,30.08285714285714
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,14.0,12.5,13.055333333333332,11.2,16.0,13.45,13.631666666666666,13.95,11.965714285714286,12.45,11.75,11.25,11.95,12.25,12.25,12.004000000000001,12.25,12.0,12.4,12.5975,10.0,11.618,,10.0,12.45,,,12.75,14.0,12.408666666666667
