item_code,item,unit,item_group,item_category,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.066666666666666,9.066666666666666,9.066666666666666,8.899999999999999,8.797941176470587,8.9725,8.899999999999999,9.066666666666666,8.966666666666667,8.966666666666667,8.75,8.806764705882353,8.966666666666667,8.966666666666667,8.966666666666667,8.966666666666667,8.966666666666667,8.817575757575758,8.966666666666667,8.966666666666667,8.966666666666667,9.3,9.3,9.3,8.818805970149254,9.3,9.3,9.2,9.3
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,,,,,11.093846153846155,,,,,,,11.180833333333334,,,,,,11.285000000000002,,,,,,,11.280416666666667,,,,
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,40.8,,,,,,,40.825,,,,,,40.825,,,,,,,42.51428571428572,,,,
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,50.4,,,,,,,,,,,,,,,,,,,,,,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,,44.995000000000005,,,,,,,41.0,,,,,,44.995000000000005,,,,,,,44.995000000000005,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,18.5,18.5,18.5,18.5,22.720769230769232,18.5,18.5,18.5,18.5,18.5,18.5,22.531666666666666,18.5,18.5,18.5,18.5,18.5,22.27181818181818,18.5,18.5,18.5,18.5,18.5,18.5,22.77777777777778,18.5,18.5,18.5,18.5
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,2.9,2.9,4.941904761904762,,2.9,2.9,2.9,2.9,,4.650555555555555,2.9,,,,2.9,4.703125,,2.9,2.9,2.9,2.9,2.9,4.796875,4.45,2.9,2.9,2.9
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.5,5.5,5.2,5.2,6.0625,5.2,5.2,5.2,4.9,4.9,4.9,5.965263157894737,4.9,5.45,5.45,5.45,5.45,6.028421052631579,5.2,5.2,5.466666666666666,5.466666666666666,5.466666666666666,5.466666666666666,6.0252380952380955,4.9,5.2,5.466666666666666,5.466666666666666
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,4.9,4.9,5.383333333333333,4.9,4.9,4.9,4.9,,,6.33375,,,,,,6.906666666666666,,,,,,4.9,6.426,4.9,4.9,4.9,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,3.926666666666667,,,,,,,4.6433333333333335,,,,,,4.91125,,,,,,,4.37125,,,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.35,3.2,3.2,3.2,4.138181818181819,3.2,3.2,3.2,3.2,3.2,3.2,4.143846153846154,3.2,3.2,3.2,3.2,3.2,4.066,,3.5,3.5,3.5,3.5,3.5,4.2829999999999995,3.5,3.5,3.9,3.9
