item_code,item,unit,item_group,item_category,2022-02-07,2022-02-08,2022-02-14,2022-02-21,2022-02-22,2022-02-28
1084,TEH BOH (SERBUK),500 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,11.373571428571429,,
1086,MINYAK JAGUNG CAP DAISY,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,16.15218181818182,,16.21495145631068,16.26330275229358,,16.2699
1087,MINYAK JAGUNG CAP DAISY,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,41.32142857142857,,41.51132075471698,41.70961538461539,,41.641836734693875
1088,MINYAK JAGUNG CAP MAZOLA,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,37.43333333333333,,37.43333333333333,37.43333333333333,,39.766666666666666
1089,MINYAK JAGUNG CAP VECORN,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,39.03257142857142,,39.41777777777778,39.35378378378378,,39.48486486486487
1090,MINYAK JAGUNG CAP VECORN,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,14.511232876712327,,14.526666666666667,14.457794117647058,,14.524153846153848
1091,MINYAK MASAK SEBATIAN CAP HELANG,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,8.9785,,9.093333333333334,9.166842105263159,,9.33875
1092,MINYAK MASAK SEBATIAN CAP NEPTUNE,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,8.217777777777778,,8.217777777777778,8.118,,8.845
1093,MINYAK MASAK SEBATIAN CAP PISAU,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,8.885000000000002,,8.903658536585366,8.970851063829787,,9.01
1094,MINYAK MASAK TULEN CAP BURUH,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,6.7,,6.7,6.7,,6.7
1095,MINYAK MASAK TULEN CAP VESAWIT,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,29.67064516129032,,29.674374999999998,29.677096774193547,,29.67387096774193
1097,SOS CILI MAGGI,500 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,4.77328125,,4.776739130434783,4.7998941798941805,,4.791881720430108
1100,MINYAK MASAK TULEN CAP SERI MURNI,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,6.6975,,6.695294117647059,6.697272727272727,,6.699000000000001
1101,MINYAK MASAK TULEN CAP SERI MURNI,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,12.684534883720929,,12.682941176470587,12.690135135135135,,12.688732394366196
1105,SUSU ANLENE ACTIFIT 3X COKLAT,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,20.69,,20.708726114649682,20.7284076433121,,20.717880794701983
1109,TELUR AYAM GRED A,30 biji,BARANGAN SEGAR,TELUR,13.137142857142857,,13.209090909090907,13.23846153846154,,13.190454545454545
1110,TELUR AYAM GRED B,30 biji,BARANGAN SEGAR,TELUR,12.676101694915253,,12.669420289855074,12.711267605633802,,12.64095890410959
1111,TELUR AYAM GRED C,30 biji,BARANGAN SEGAR,TELUR,12.216666666666665,11.7,12.169565217391304,12.21627906976744,,12.12
1114,SOS TIRAM KIMBALL,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,5.873214285714285,,5.8636842105263165,5.85591304347826,,5.85801724137931
1115,KICAP LEMAK MASIN CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,5.432817679558012,,5.444887640449439,5.450909090909091,,5.443195266272189
1116,SOS TIRAM NONA,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,5.367666666666667,,5.381596638655462,5.37872,,5.38561403508772
1117,SOS TIRAM ADABI,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,5.890238095238096,,6.012307692307693,5.999512195121952,,6.022
1125,SERBUK CILI KIJANG,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),6.5,,6.35,6.3999999999999995,,6.3999999999999995
1128,LADA BENGGALA HIJAU (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,18.618409090909093,,18.52269230769231,18.264814814814812,,18.385434782608694
1129,LADA BENGGALA MERAH (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,24.194666666666667,,23.746153846153845,22.627948717948716,,21.21945945945946
1130,LADA BENGGALA KUNING (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,23.326315789473682,,25.330000000000002,24.645806451612902,,23.041428571428572
1131,UBI KENTANG IMPORT (CHINA),1kg,BARANGAN KERING,UBI KENTANG,3.4300757575757572,,3.4393798449612403,3.449398496240602,,3.4566666666666666
1132,LIMAU NIPIS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.807375,,8.269146341463415,8.196144578313252,,8.331785714285715
1135,KICAP MANIS ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,4.394610389610389,,4.393133333333333,4.392662337662338,,4.393841059602649
1136,KICAP MASIN ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,4.265655737704917,,4.273032786885246,4.284296875,,4.295833333333333
1137,SOS CILI THAI LIFE,360g,BARANGAN BERBUNGKUS,KICAP DAN SOS,3.685,,3.7044827586206894,3.7291228070175437,,3.7383636363636366
1138,SOS TIRAM MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,5.156342857142858,,5.160114285714285,5.164393063583815,,5.160571428571429
1139,SOS TOMATO LIFE,330 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,2.8913114754098364,,2.9078333333333335,2.9062295081967213,,2.916333333333333
1140,MARJERIN PLANTA,240 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),5.729533678756477,,5.740102040816327,5.755418719211823,,5.786546391752578
1141,MARJERIN DAISY,240 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),4.600204081632653,,4.612447552447553,4.601223021582734,,4.602518518518519
1142,SARDIN CAP ADABI (SOS TOMATO DENGAN CILI),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,7.97240506329114,,7.980779220779221,8.01421052631579,,8.016933333333332
1144,MENTEGA KACANG HALUS LADY'S CHOICE,340 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),13.00430894308943,,13.041854838709678,13.098225806451614,,13.071652892561984
1145,NESTLE CERELAC BERAS - TIN,500 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,14.252450331125827,,14.273783783783784,14.246619718309859,,14.304351145038169
1151,SANTAN KELAPA JENAMA AYAM BRAND,1 liter,BARANGAN BERBUNGKUS,SANTAN (KOTAK),11.536815642458102,,11.517955801104973,11.520913978494622,,11.485000000000001
1153,PERENCAH TOM YAM ADABI,40 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.7654615384615384,,1.7618181818181817,1.768273381294964,,1.7661538461538462
1355,100 PLUS (ORIGINAL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,3.5791472868217054,,
1367,DAGING PAHA KAMBING BEBIRI IMPORT BERTULANG  (MUTTON) (AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,37.5,,,,,
1371,DAGING LEMBU IMPORT (BLADE),1kg,BARANGAN SEGAR,DAGING,44.1975,,43.43,44.6975,,44.6975
1373,DAGING LEMBU IMPORT (KNUCKLE),1kg,BARANGAN SEGAR,DAGING,47.9,,33.7,38.43333333333333,,33.7
1375,DAGING KERBAU IMPORT (INDIA) * (SILVERSIDE),1kg,BARANGAN SEGAR,DAGING,21.6175,,20.16,21.076666666666664,,19.49
1376,DAGING KERBAU IMPORT (INDIA) * (RUMP),1kg,BARANGAN SEGAR,DAGING,18.8,,18.8,20.45,,20.45
1377,DAGING KERBAU IMPORT (INDIA) * (BLADE),1kg,BARANGAN SEGAR,DAGING,22.273999999999997,,21.345,22.273999999999997,,22.345
1378,DAGING KERBAU IMPORT (INDIA) * (CHUCK),1kg,BARANGAN SEGAR,DAGING,25.744999999999997,,24.796666666666667,24.796666666666667,,24.796666666666667
1391,UDANG PUTIH BESAR/BANANA PRAWN (BERAT ANTARA 41 EKOR HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,44.99
1396,KUBIS BULAT IMPORT (INDONESIA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.5,,4.5,4.5,,4.5
1399,BAWANG PERAI (LEEK) TEMPATAN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.05,,6.5,6.9,,6.9
1400,BAWANG PERAI (LEEK) IMPORT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,16.175454545454546,,15.587272727272728,15.803846153846154,,15.649999999999999
1402,HORLICKS (PAKET),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,12.738518518518518,13.1,
1412,KUBIS PANJANG CHINA - BESAR,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.3036,,6.5254166666666675,6.319999999999999,,6.161
1419,KACANG DAL BIASA (INDIA),1kg,BARANGAN KERING,KACANG,5.36125,,5.36125,5.36125,,5.384285714285714
1420,KACANG DAL MALAVI (INDIA),1kg,BARANGAN KERING,KACANG,8.813333333333333,,8.85,8.72857142857143,,8.8
1422,KACANG DAL (AUSTRALIA),1kg,BARANGAN KERING,KACANG,4.175161290322581,,4.182068965517241,4.17063829787234,,4.156847826086957
1431,DAGING LEMBU TEMPATAN (BAHAGIAN 1 DAGING PAHA (KECUALI BATANG PINANG - TENDERLOIN),1kg,BARANGAN SEGAR,DAGING,36.0,,36.0,36.0,,36.0
1432,DAGING LEMBU TEMPATAN (BAHAGIAN 2 DAGING PEJAL (KECUALI BATANG PINANG - TENDERLOIN),1kg,BARANGAN SEGAR,DAGING,36.0,,36.0,36.0,,36.0
1436,IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,18.181612903225805,,16.551612903225806,16.78861111111111,,17.124545454545455
1437,IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,21.221463414634144,,21.404473684210526,21.110227272727272,,21.141162790697674
1438,IKAN TENGGIRI BATANG (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,41.64,,40.75333333333333,39.912142857142854,,40.065
1440,BAWANG BESAR IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,4.37,,4.352794117647059,4.2785714285714285,,4.3141891891891895
1441,BAWANG BESAR IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,5.851111111111111,,5.954285714285715,5.9475,,5.954285714285715
1442,BAWANG KECIL MERAH BIASA IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,5.582083333333333,,5.987254901960784,6.5154,,5.885
1443,BAWANG KECIL MERAH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,12.707777777777778,,12.10875,11.037,,10.698333333333332
1444,BAWANG KECIL MERAH IMPORT (MYANMAR),1kg,BARANGAN KERING,BAWANG,,,7.9,7.9,,7.9
1445,BERAS CAP FAIZA EMAS (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,25.9038,,25.89808510638298,25.902142857142856,,25.905918367346935
1458,KUBIS BULAT IMPORT (BEIJING),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.5646875,,6.401311475409837,6.069821428571428,,5.848103448275862
1463,KRIMER SEJAT CARNATION,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,3.164814814814815,,3.1532710280373837,3.1494736842105264,,3.1389523809523814
1474,BERAS BASMATHI - FAIZA (KASHMIR),5 kg,BARANGAN BERBUNGKUS,BERAS,30.504155844155846,,30.59972972972973,30.59970149253731,,30.629264705882353
1475,IKAN BAWAL PUTIH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,36.5,,34.0,37.0,,
1476,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,18.62842105263158,,17.597142857142856,18.31653846153846,,18.105217391304347
1477,IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,20.135454545454547,,20.058999999999997,19.322499999999998,,19.747999999999998
1479,BROKOLI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,14.726716417910447,,14.640454545454546,13.7264,,13.501549295774648
1481,KUBIS BUNGA (CAULIFLOWER),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.976219512195122,,8.709605263157895,8.756904761904762,,8.630595238095239
1482,KUBIS PANJANG (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.826250000000001,,5.988846153846154,6.04625,,6.04
1483,MEE KUNING BASAH (PELBAGAI JENAMA),+-450g,BARANGAN SEGAR,MEE/KUETIAU,1.4890178571428572,,1.4840178571428573,1.479391304347826,,1.4833613445378149
1484,KUETIAU BASAH (PELBAGAI JENAMA),+-450g,BARANGAN SEGAR,MEE/KUETIAU,1.393076923076923,,1.390625,1.3947619047619046,,1.4028735632183909
1485,EPAL HIJAU GRANNY SMITH (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,1.2175,,1.095,1.145,,1.145
1486,EPAL MERAH RED DELICIOUS (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,0.99,,,0.99,,
1487,OREN VALENCIA (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,1.99,,1.99,1.99,,
1489,ASAM JAWA (BERBIJI) PELBAGAI JENAMA,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.39568,,1.3968292682926828,1.393828125,,1.4009166666666668
1491,BERAS PULUT THAILAND (SUSU) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,6.829545454545454,,6.797580645161291,6.7280303030303035,,6.6073015873015875
1492,BERAS PULUT THAILAND (BIASA) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,5.985061728395062,,6.044266666666666,5.969230769230769,,5.873428571428572
1493,BIHUN KERING TEMPATAN (CAP JASMINE),400 g,BARANGAN BERBUNGKUS,BIHUN,2.5380263157894736,,2.5429729729729726,2.540375,,2.5368749999999998
1494,ROTI GARDENIA BREAKTHRU - ROTI GANDUM PENUH,400 g,BARANGAN BERBUNGKUS,ROTI,3.6,,3.6000000000000005,3.6,,3.6
1498,TEPUNG JAGUNG (PELBAGAI JENAMA),400 g,BARANGAN BERBUNGKUS,TEPUNG,1.753611111111111,,1.7553529411764708,1.7483529411764707,,1.7594409937888198
1505,DUTCH LADY UHT COKLAT (KOTAK),200 ml,MINUMAN,TERSEDIA MINUM,,,,1.6954455445544556,,
1506,DUTCH LADY UHT FULL CREAM (KOTAK),200 ml,MINUMAN,TERSEDIA MINUM,,,,1.7126315789473683,,
1507,COCA COLA (TIN),320 ml,MINUMAN,TERSEDIA MINUM,,,,1.6772164948453607,1.5,
1512,MAMEX LANGKAH 1 - RUMUSAN BAYI (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,53.475,,53.54,53.58461538461539,,53.55714285714286
1513,SUSTAGEN KID 3+ (VANILLA) - KOTAK,600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,33.655,,33.729827586206895,33.62,,33.46928571428571
1514,SUSTAGEN JUNIOR 1+ (VANILLA ) - KOTAK,600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,36.6730612244898,,36.67733333333334,36.708444444444446,,36.69199999999999
1515,HEINZ FARLEY RUSKS (ORIGINAL),120 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,6.756428571428571,,6.742142857142857,6.752926829268293,,6.75051282051282
1517,HEINZ APPLE PUREE,110 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,4.970000000000001,,4.970000000000001,4.95,,4.95
1524,BERUS GIGI COLGATE (ZIG ZAG - SOFT),1 batang,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,3.992261904761905,,
1525,BERUS GIGI ORAL B (COMPLETE EASY CLEAN - SOFT),1 batang,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,3.96,,
1538,SABUN PENCUCI AXION PASTE (LEMON),350 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,,3.896968085106383,,
1539,SABUN PENCUCI KUAT HARIMAU (LEMON),400 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,,2.7582291666666663,,
1540,SABUN PENCUCI GLO (LEMON),900ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,,5.500229885057471,,
1541,SABUN PENCUCI SUNLIGHT (LEMON),1000 ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,,6.6115697674418605,,
1543,KIUB SUP TOMYAM (MAGGI),2 X 10G,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,1.39,,
1544,SERBUK NASI GORENG CINA ADABI,17 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.05928,,1.0660504201680672,1.0690833333333336,,1.0796581196581196
1545,PERENCAH NASI GORENG IKAN BILIS SERI AJI,26G,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.2535714285714286,,1.2529761904761905,1.2515730337078652,,1.2504395604395606
1547,PEPSI COLA (TIN),320 ml,MINUMAN,TERSEDIA MINUM,,,,1.6065454545454545,1.5,
1550,PAHA AYAM (CHICKEN DRUMSTICK),1kg,BARANGAN SEGAR,AYAM,15.251199999999999,,15.245,15.5625,,15.228666666666667
1551,DADA AYAM (CHICKEN KEEL) (1KG),1kg,BARANGAN SEGAR,AYAM,13.3004,,13.438846153846153,13.7044,,13.664000000000001
1552,THIGH AYAM,1kg,BARANGAN SEGAR,AYAM,14.322999999999999,,13.482222222222223,14.074545454545454,,13.808571428571428
1553,WHOLE LEG AYAM,1kg,BARANGAN SEGAR,AYAM,12.911351351351351,,12.897894736842105,12.997894736842106,,13.272777777777778
1554,IKAN MERAH (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,44.956,,46.845,44.70545454545454,,43.376999999999995
1555,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,37.827,,37.18638888888889,36.4975,,36.80733333333333
1556,BAYAM HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,5.8822,,5.723018867924528,5.608333333333333,,5.746363636363636
1557,BAYAM MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.631578947368421,,6.31695652173913,6.297777777777778,,5.985
1558,SAWI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,5.775352112676057,,5.954920634920636,6.360967741935484,,6.840333333333334
1559,KANGKUNG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,5.706666666666666,,5.484117647058824,5.4181132075471705,,5.778867924528301
1560,KAILAN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.828055555555556,,8.857000000000001,9.422777777777778,,9.95184210526316
1561,TAUGE KACANG HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.9080519480519484,,3.9590410958904108,3.9159740259740254,,3.883506493506493
1562,UDANG KERING,100 g,BARANGAN KERING,HASIL LAUT KERING,7.77,,7.8316,7.813928571428571,,7.722692307692308
1563,SOTONG KERING (SAIZ SERDAHANA),1kg,BARANGAN KERING,HASIL LAUT KERING,56.779999999999994,,55.63333333333333,48.96666666666667,,58.4
1564,BAWANG PUTIH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,8.5676,,8.840275862068966,8.960201342281879,,8.9952
1568,SERBUK KARI IKAN ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.093350785340315,,5.103351063829787,5.13872340425532,,5.165591397849463
1569,SERBUK KARI IKAN ALAGAPPAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.31734693877551,,4.331,4.338235294117647,,4.337234042553192
1570,SERBUK KARI AYAM DAN DAGING ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.016453201970443,,5.045634517766498,5.096218905472637,,5.115670103092784
1571,SERBUK KARI DAGING ALAGAPPAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.316792452830189,,4.317647058823529,4.329411764705882,,4.33125
1572,SERBUK KARI DAGING BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.708937198067633,,4.725343137254902,4.735645933014354,,4.7217142857142855
1573,SERBUK KURMA AYAM & DAGING ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),7.083455497382199,,7.099153439153439,7.126125654450263,,7.140216216216216
1575,SERBUK KURMA BABAS,125 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),2.8570588235294117,,2.8610135135135137,2.864967320261438,,2.8689261744966443
1576,SERBUK KARI KURMA ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.46,,4.484210526315789,4.463157894736842,,4.4411764705882355
1577,SERBUK PERENCAH SUP ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),7.120054347826087,,7.132554347826088,7.153350785340314,,7.168201058201058
1578,SERBUK REMPAH SUP MAK SITI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),7.003478260869565,,7.0032000000000005,7.026363636363637,,7.026363636363637
1579,SERBUK SUP FAIZA,220 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.053846153846154,,5.072222222222222,5.0394736842105265,,5.027777777777778
1581,BERAS CAP RAMBUTAN (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,25.94928571428571,,25.935454545454544,25.94083333333333,,25.94083333333333
1582,BERAS CAP JASMINE (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,25.920833333333334,,25.920833333333334,25.9285,,25.91985294117647
1583,BERAS SUPER CAP JATI TWR  5% (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,30.7,,30.7
1585,BIHUN KERING IMPORT (CAP BINTANG),400 g,BARANGAN BERBUNGKUS,BIHUN,3.1707017543859646,,3.1488333333333336,3.152407407407407,,3.1351923076923076
1586,ROTI SANDWICH MASSIMO DENGAN GERMA GANDUM,400 g,BARANGAN BERBUNGKUS,ROTI,2.994230769230769,,2.993877551020408,2.9875000000000003,,2.990217391304348
1587,GULA HALUS CASTOR (PELBAGAI JENAMA),+- 500g,BARANGAN BERBUNGKUS,GULA,2.915,,2.9061250000000003,2.938539325842697,,2.929247311827957
1588,GULA MERAH LEMBUT (PELBAGAI JENAMA),+- 500g,BARANGAN BERBUNGKUS,GULA,3.1660759493670887,,3.1604,3.1541772151898737,,3.178227848101266
1589,GULA PUTIH BERTAPIS KASAR (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,GULA,2.845871212121212,,2.8458778625954197,2.845846153846154,,2.8463385826771654
1590,GULA PUTIH BERTAPIS HALUS (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,GULA,2.9458333333333337,,2.9473684210526314,2.9465909090909093,,2.9452380952380954
1591,TEPUNG BERAS (PELBAGAI JENAMA),500 g,BARANGAN BERBUNGKUS,TEPUNG,2.072376237623762,,2.0736274509803923,2.068780487804878,,2.0727777777777776
1593,TEPUNG GANDUM GP (BERBUNGKUS) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,TEPUNG,1.35,,1.35,1.35,,1.35
1594,TEPUNG PULUT (PELBAGAI JENAMA),500 g,BARANGAN BERBUNGKUS,TEPUNG,3.6909045226130655,,3.681155778894472,3.6903535353535357,,3.6832812500000003
1595,MINYAK JAGUNG CAP DAISY,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,29.370140845070427,,29.353239436619717,29.336266666666663,,29.45391304347826
1596,MINYAK JAGUNG CAP MAZOLA,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,22.726666666666667,,22.678947368421053,22.7,,22.7125
1597,MINYAK JAGUNG CAP VECORN,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,27.27910714285714,,27.483888888888888,27.286949152542373,,27.411666666666665
1598,MINYAK MASAK SEBATIAN CAP HELANG,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,16.506567164179106,,16.666029411764704,16.840655737704918,,16.87034482758621
1599,MINYAK MASAK SEBATIAN CAP NEPTUNE,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,15.19909090909091,,15.119,15.19875,,15.29857142857143
1600,MINYAK MASAK SEBATIAN CAP PISAU,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,16.50297619047619,,16.562631578947368,16.68108108108108,,16.758311688311686
1601,MINYAK MASAK TULEN CAP BURUH,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,12.69157894736842,,12.66340909090909,12.649090909090908,,12.626666666666665
1602,MINYAK MASAK TULEN CAP VESAWIT,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,12.7,,12.699019607843137,12.699777777777777,,12.699782608695653
1603,MINYAK SAPI CAP WINDMILL GHEEBLEND,400 g,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,14.130544217687076,,14.184362416107385,14.1978,,14.219054054054055
1604,ASAM JAWA (TIDAK BERBIJI) ADABI,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.830172413793103,,4.799122807017544,4.799145299145299,,4.788709677419354
1605,GARAM HALUS BIASA (PELBAGAI JENAMA),+-350g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),0.9407526881720432,,0.9605617977528089,0.9544318181818181,,0.9281818181818182
1606,MENTEGA KACANG HALUS LADY'S CHOICE,500 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),16.021052631578947,,16.078888888888887,16.088172043010754,,16.10674157303371
1607,LEPAAN FARMCOWS,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),5.458428571428571,,5.47359375,5.3806896551724135,,5.33078431372549
1608,LEPAAN BUTTERCUP,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),6.687786259541985,,6.692539682539683,6.734251968503937,,6.7616793893129765
1609,MENTEGA SCS (SALTED),250 g,BARANGAN BERBUNGKUS,MENTEGA,13.663636363636362,,13.694999999999999,13.612,,13.612
1610,SANTAN KELAPA JENAMA M&S,500 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),6.178082191780822,,6.194594594594594,6.225822784810126,,6.21076923076923
1611,SANTAN KELAPA JENAMA KARA,200 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),3.099831460674157,,3.1036257309941524,3.109887640449438,,3.106588235294118
1612,SANTAN KELAPA JENAMA HARMUNI,200 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),3.2649999999999997,,3.261904761904762,3.261904761904762,,3.2600000000000002
1613,ESEN STAR BRAND 'PELBAGAI PERISA',25 ml,BARANGAN BERBUNGKUS,ESEN DAN RAGI,2.5829411764705883,,2.583906976744186,2.5809722222222224,,2.5841784037558684
1615,MENTEGA ANCHOR (SALTED),227g,BARANGAN BERBUNGKUS,MENTEGA,11.834929577464788,,11.919027777777778,11.996901408450704,,11.915142857142856
1616,MAURIPAN YIS SEGERA,11g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,1.0975806451612902,,1.1048387096774193,1.1101680672268905,,1.1057851239669423
