item_code,item,unit,item_group,item_category,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.054126984126984,8.133333333333333,8.133333333333333,8.133333333333333,8.133333333333333,8.133333333333333,8.233333333333334,8.109333333333334,8.233333333333334,8.366666666666667,8.366666666666667,8.366666666666667,8.366666666666667,8.3,8.291911764705883,8.733333333333334,8.733333333333334,8.733333333333334,8.766666666666667,8.766666666666667,8.766666666666667,8.560434782608695,8.866666666666667,9.4,8.966666666666667,8.966666666666667,8.966666666666667,8.966666666666667,8.742222222222223,8.966666666666667
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.249565217391305,,,,,,,11.344761904761905,,,,,,,11.206521739130435,,,,,,,11.227391304347828,,,,,,,11.097600000000002,
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,40.17666666666666,,,,,,,42.31428571428571,,,,,,,40.35444444444445,,,,,,,40.075,,,,,,,38.5975,
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,,,,50.4,,,,,,,,,,,,,,50.4,,,,,,,50.4,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,41.0,,,,,,,41.0,,,,,,,41.0,,,,,,,44.995000000000005,,,,,,,44.995000000000005,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.732499999999998,,,,,,,23.049285714285713,,,,,,,22.23,,,,,,,22.377857142857142,,,,,,,22.237692307692306,18.5
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.785909090909091,2.9,2.9,2.9,2.9,2.9,2.9,4.7909999999999995,,,,,,,4.8168421052631585,2.9,2.9,2.9,2.9,,,4.905555555555556,,,,,,,4.602666666666667,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.709375,5.2,5.3,5.2,4.9,5.2,5.2,5.913478260869565,5.2,5.633333333333333,5.633333333333333,5.2,4.9,4.9,5.7296000000000005,5.2,5.633333333333333,5.633333333333333,5.633333333333333,5.633333333333333,5.633333333333333,5.815925925925926,5.633333333333333,5.5,5.633333333333333,5.2,5.633333333333333,5.633333333333333,5.892692307692308,5.5
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.807,,,,,4.9,4.9,6.01,4.9,4.9,4.9,4.9,4.9,4.9,5.184285714285714,4.9,4.9,4.9,4.9,4.9,4.9,6.195454545454546,4.9,,,,,,6.026,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.714,,,,,,,4.5225,,,,,,,4.631111111111111,,,,,,,4.356,,,,,,,3.8939999999999997,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.2356410256410255,2.9,2.9,2.9,2.9,2.9,2.9,4.141627906976744,2.9,2.9,2.9,2.9,2.9,2.9,4.093414634146342,2.9,2.9,3.2,3.2,3.2,3.2,4.112888888888889,3.2,3.5,3.2,3.2,3.2,3.2,3.863191489361702,3.35
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.321333333333333,5.9,7.2,7.2,7.766666666666667,7.766666666666667,7.766666666666667,8.632105263157895,7.766666666666667,7.766666666666667,7.766666666666667,7.4,5.9,5.9,8.183333333333334,5.9,5.9,,,,,8.575,,,,,,7.9,8.285555555555556,6.9
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.4399999999999995,,,,,,,5.793333333333334,,,,4.9,4.9,4.9,5.5,,,,,,,5.772666666666667,,,,3.5,3.5,3.5,5.801428571428572,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,4.02952380952381,3.7,3.7,3.9,3.9,3.9,3.9,4.1886363636363635,3.9,3.9,3.9,3.9,3.9,3.9,4.203,3.9,3.9,3.9,3.9,3.9,,4.211052631578947,,,3.5,3.2,3.5,3.5,3.9284615384615384,3.5
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,18.266875,,,,,,,16.23166666666667,,11.9,11.9,,,12.9,16.366666666666667,12.9,,16.9,16.9,16.9,16.9,15.997142857142856,16.9,,12.9,,,14.9,15.71625,14.9
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.696111111111112,,,,,,,6.69,,,,,,,6.8647368421052635,,,,,,,6.954999999999999,,,,,,,7.29,
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.727777777777778,6.9,6.9,,,,,8.815000000000001,6.9,6.9,6.9,6.9,6.9,6.9,8.89625,6.9,6.9,6.9,6.9,6.9,6.9,9.158,6.9,,6.9,6.9,6.9,6.9,9.433333333333334,6.9
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,29.080357142857142,29.9,29.9,29.4,27.4,29.9,29.9,28.306923076923077,33.0,28.933333333333334,30.266666666666666,30.266666666666666,31.45,29.9,27.826969696969694,33.9,33.45,33.9,,,,27.8125,,,33.9,24.9,,23.9,28.08,
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.447045454545455,9.2,9.2,9.9,9.9,10.2,10.2,11.274081632653063,8.9,10.2,9.4,10.2,10.2,9.9,11.41093023255814,11.9,11.9,9.4,9.4,10.4,10.4,11.519772727272727,9.4,,9.9,9.4,9.4,9.4,11.090222222222222,10.2
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.955625,11.9,11.9,11.9,11.5,11.5,,11.889444444444443,12.9,11.5,10.9,10.9,11.4,10.9,11.87421052631579,10.9,10.9,10.9,10.9,10.9,10.9,11.988235294117647,11.4,,11.4,11.4,11.4,10.9,11.736,11.7
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,36.955714285714286,28.9,28.9,28.9,28.9,28.9,28.9,36.41142857142857,28.9,28.9,28.9,28.9,28.9,28.9,36.12571428571429,28.9,28.9,28.9,28.9,28.9,28.9,40.745000000000005,36.9,,36.9,36.9,36.9,36.9,39.52571428571429,36.9
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,25.445,24.9,28.9,24.9,24.9,24.9,24.9,31.4,31.4,31.4,33.9,31.4,31.4,31.4,27.9,29.9,,28.9,,28.9,28.9,28.9,28.9,,28.9,28.9,28.9,,28.9,28.9
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,14.050714285714287,15.466666666666667,15.466666666666667,15.6,14.4,15.6,15.799999999999999,14.661034482758621,14.799999999999999,14.799999999999999,12.4,16.266666666666666,16.099999999999998,15.766666666666666,14.700357142857143,15.766666666666666,14.299999999999999,14.633333333333333,12.95,12.6,12.6,14.308235294117647,13.133333333333333,16.0,15.133333333333333,14.266666666666666,16.099999999999998,14.766666666666666,15.174193548387096,14.6
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,40.615,39.9,39.9,39.9,39.9,39.9,39.9,40.281666666666666,39.9,39.9,,,,,39.54142857142857,,,39.9,39.9,39.9,,40.31333333333333,39.9,,35.9,,,,39.69714285714286,39.9
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,26.967499999999998,,,,,,,25.945,,,,,,,28.945,,,,,,,27.293333333333333,,,,,,,27.293333333333333,
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,30.0,,,,,,,,,,,,,,22.0,,,,,,,32.0,
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,17.963333333333335,13.9,13.9,13.9,13.9,13.9,,16.43,13.9,13.9,13.9,,,16.9,17.9225,16.9,20.9,20.9,20.9,16.9,16.9,19.296666666666667,16.9,,16.9,16.9,20.9,16.9,19.0975,16.9
68,IKAN PARI (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,30.517142857142858,,,31.4,,,29.9,29.504375,31.4,29.9,27.4,31.4,29.9,31.9,29.938235294117646,29.9,29.9,29.9,,29.9,31.4,30.235,31.4,,31.4,32.9,32.9,,31.097272727272728,31.4
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,13.181764705882353,,,15.5,15.5,13.0,13.5,13.738,,,10.0,10.0,10.0,10.0,12.770476190476192,14.0,14.0,14.0,14.0,14.45,13.45,13.93764705882353,10.45,10.0,10.0,10.0,,,13.455652173913045,11.9
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,20.98206896551724,22.0,22.0,19.95,18.75,19.5,20.9,20.667857142857144,21.9,18.9,18.5,,,,20.746153846153845,,19.9,20.45,20.45,21.25,20.45,20.948064516129033,20.45,24.0,24.0,18.45,18.45,18.45,20.287241379310345,18.25
71,IKAN SELAYANG/SARDIN  (≥ 13 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,13.864285714285714,14.45,12.9,12.9,13.4,13.4,13.4,13.438222222222223,10.9,10.9,11.9,11.9,,17.0,14.05829268292683,14.95,17.0,10.9,8.9,10.9,8.9,13.831219512195123,10.9,,8.9,,,,13.454102564102564,12.9
