item_code,item,unit,n_original,original_std,n_trimmed,new_std,std_reduction,std_reduction_pct
1,AYAM BERSIH - STANDARD,1kg,353,0.4713861128317104,334,0.42595148819911566,0.04543462463259473,0.0963851572963401
2,AYAM BERSIH - SUPER,1kg,103,0.8064017253349988,98,0.7084523585760555,0.09794936675894328,0.12146472866021306
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,31,7.574254638796701,31,7.574254638796701,0.0,0.0
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,1,,1,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,7,4.270834645760541,7,4.270834645760541,0.0,0.0
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,77,2.995556951399395,70,2.7838578025844547,0.21169914881494023,0.07067104790514617
16,BETIK BIASA,1kg,97,1.3691448672531967,89,1.2419960190508266,0.12714884820237016,0.09286734460573079
18,PISANG BERANGAN,1kg,146,0.9128484257886456,132,0.6949340288244834,0.21791439696416215,0.23871914636419223
19,PISANG EMAS,1kg,44,1.4681863083208488,43,1.4532849718146559,0.014901336506192964,0.010149486084797701
20,TEMBIKAI MERAH BERBIJI,1kg,28,1.0634168624205764,28,1.0634168624205764,0.0,0.0
21,TEMBIKAI MERAH TANPA BIJI,1kg,211,0.7629565335476531,193,0.6766515768351581,0.08630495671249505,0.11311910039119492
22,DRAGON FRUIT MERAH,1kg,136,1.5662890658842312,127,1.3890109407689355,0.17727812511529573,0.11318352976895443
24,TEMBIKAI SUSU,1kg,66,0.7667496407922288,59,0.3563372997406255,0.41041234105160335,0.5352625149293229
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,138,0.8566198250072002,125,0.6368028306793951,0.2198169943278051,0.25660974438217965
27,ANGGUR MERAH BERBIJI,1kg,97,3.947640085198756,91,2.5586951277986905,1.3889449574000654,0.35184184156194037
31,LAI KUNING (SAIZ M),1 biji,5,0.17441330224498366,4,0.0,0.17441330224498366,1.0
38,JAMBU BATU BERBIJI,1kg,81,1.4080865661520165,73,1.1916177305786988,0.21646883557331775,0.1537326189858329
39,JAMBU BATU TANPA BIJI,1kg,33,1.7757247773369849,30,1.4328446507222783,0.34288012661470657,0.19309305754516548
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,155,4.506373346420289,141,3.7735646452276743,0.7328087011926145,0.16261606503924783
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,237,2.3186052899525023,214,1.6294832479355317,0.6891220420169706,0.29721403854430417
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,116,2.291721956899688,116,2.291721956899688,0.0,0.0
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,47,3.6438960277249355,44,3.2237943646746827,0.42010166305025276,0.1152891465217088
52,KEPALA IKAN JENAHAK,1kg,37,3.3559155784032133,37,3.3559155784032133,0.0,0.0
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,206,2.8559427180711494,189,2.4476390292517816,0.40830368881936785,0.14296634391012175
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,45,3.485804067930383,39,1.8866190153398321,1.5991850525905509,0.4587707804070671
64,KEPALA IKAN MERAH,1kg,21,5.174886932282169,21,5.174886932282169,0.0,0.0
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,8,5.619036521377257,6,3.2623100200113826,2.3567265013658747,0.419418256564068
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,37,2.954652207903607,36,2.934318489871198,0.02033371803240902,0.0068819328305432794
68,IKAN PARI (KEPINGAN),1kg,75,5.234483892574475,68,3.667592012164243,1.5668918804102319,0.2993402812133954
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,138,3.135393682096841,125,2.635261566254979,0.5001321158418617,0.15951174447330996
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,164,3.4235443546020514,147,2.69130507179505,0.7322392828070012,0.21388339304636111
71,IKAN SELAYANG/SARDIN  (≥ 13 EKOR SEKILOGRAM),1kg,209,2.8759833294607313,189,2.3116753331481044,0.564307996312627,0.19621393160802464
73,IKAN SENANGIN (ANTARA 2 HINGGA 8 EKOR SEKILOGRAM),1kg,55,3.990164675976938,51,2.9990782897809276,0.9910863861960104,0.24838232671521415
78,IKAN TAMBAN BELURU (ANTARA 10 HINGGA 19 EKOR SEKILOGRAM),1kg,8,2.5583197610932062,6,0.8617811013631399,1.6965386597300665,0.6631456651865565
79,IKAN TENGGIRI PAPAN (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,20,6.0671631062544185,19,6.076929289587242,-0.00976618333282353,-0.0016096787183380527
82,IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,30,5.545473291161765,29,5.377826877204423,0.1676464139573426,0.030231218356877344
83,IKAN TONGKOL/AYA/KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,227,2.4819420025164978,207,2.160845461217701,0.3210965412987967,0.1293731041955169
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,60,1.5689426699834876,59,1.5356225404673345,0.03332012951615315,0.021237314883216115
89,IKAN TILAPIA HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,44,1.1691769706009048,42,0.9050144537189367,0.264162516881968,0.22593886428176932
92,CILI HIJAU,1kg,375,3.034471442990429,348,2.134226881813043,0.9002445611773862,0.29667260941174245
93,CILI MERAH - KULAI,1kg,224,3.4283959439946323,211,3.0210209892763706,0.4073749547182617,0.11882377688371792
94,CILI MERAH - MINYAK,1kg,231,4.680028168606441,214,3.917514015719454,0.762514152886987,0.1629293938873959
95,HALIA BASAH (TUA),1kg,684,2.0574252467851477,628,1.6269963231909654,0.4304289235941823,0.2092075638066334
96,KACANG BENDI,1kg,453,1.8951894821726991,427,1.660446647081966,0.23474283509073302,0.12386246193262805
97,KACANG BUNCIS,1kg,404,2.2459463050787543,369,1.7526150019827444,0.4933313030960098,0.21965409501573596
98,KACANG PANJANG,1kg,425,2.142302099951913,386,1.6584937140781184,0.4838083858737945,0.2258357427202514
101,KELAPA BIJI,1 biji,86,0.3756884241837423,82,0.3091065161100884,0.06658190807365394,0.17722640301818282
102,KELAPA PARUT,1kg,47,0.7636010650162737,47,0.7636010650162737,0.0,0.0
103,SANTAN KELAPA SEGAR (BIASA),1kg,22,0.7672393870600471,22,0.7672393870600471,0.0,0.0
104,KUBIS BULAT IMPORT (CHINA),1kg,338,1.0540984874439114,308,0.7738377043769762,0.28026078306693525,0.2658772272281132
105,KUBIS BULAT (TEMPATAN),1kg,201,1.5172090113361445,187,1.2645277677984468,0.2526812435376977,0.16654346345805815
108,KUNYIT HIDUP,1kg,497,2.0468216854369787,453,1.3492999187583523,0.6975217666786264,0.34078286918760664
109,LOBAK MERAH,1kg,548,1.4115460737617667,520,1.2112892184355006,0.20025685532626603,0.14187057656048166
112,TERUNG PANJANG,1kg,363,1.5728053509553142,331,1.2034239762797552,0.369381374675559,0.2348551106156897
113,TIMUN,1kg,571,1.0615912715815423,522,0.8075896447674892,0.25400162681405314,0.23926499172854485
114,TOMATO,1kg,522,1.7869578958960488,480,1.4485768602225306,0.3383810356735182,0.1893615045159422
118,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,95,0.4155751286710848,90,0.0,0.4155751286710848,1.0
119,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,125,0.3463277768707819,119,0.0012909025073869808,0.3450368743633949,0.9962725989839716
120,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,85,0.0,85,0.0,0.0,
124,TELUR PUYUH,15 Biji,217,0.7306475482294751,209,0.5947684952458921,0.13587905298358294,0.18597072324795824
125,TELUR ITIK,10 biji,8,1.7047915666480418,8,1.7047915666480418,0.0,0.0
129,BAWANG BESAR KUNING/HOLLAND,1kg,788,0.8224379263308133,714,0.5914103759221329,0.2310275504086804,0.28090575958647246
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,501,2.946401566727652,467,2.5885405969738193,0.35786096975383286,0.12145695746126088
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,85,1.7968062859227902,79,1.5094883179901242,0.28731796793266606,0.15990481009760463
148,IKAN BILIS GRED B (KOPEK),1kg,185,13.91428665360646,170,12.527826936801155,1.3864597168053052,0.09964288873162945
152,KACANG HIJAU (IMPORT),1kg,692,1.5218110450561382,629,1.0287942791590123,0.49301676589712584,0.3239671360638199
154,SERBUK KUNYIT (TIDAK BERBUNGKUS),100 g,4,0.0,4,0.0,0.0,
160,UBI KENTANG RUSSET,1kg,18,0.7980482728204065,18,0.7980482728204065,0.0,0.0
171,KORDIAL SUNQUICK (OREN),840 ml,216,1.1166482691608004,199,0.944047008940008,0.17260126022079236,0.1545708393481039
180,TEH BOH (UNCANG),100 beg,102,0.7538167427267849,94,0.5645796414904186,0.18923710123636628,0.25103860197086897
190,SARDIN CAP AYAM (SOS TOMATO),155 g,597,0.25414982930271934,560,0.1938097442572934,0.060340085045425956,0.2374193412247172
