item_code,item,unit,item_group,item_category,2023-11-01,2023-11-02,2023-11-03,2023-11-04,2023-11-05,2023-11-06,2023-11-07,2023-11-08,2023-11-09,2023-11-10,2023-11-11,2023-11-12,2023-11-13,2023-11-14,2023-11-15,2023-11-16,2023-11-17,2023-11-18,2023-11-19,2023-11-20,2023-11-21,2023-11-22,2023-11-23,2023-11-24,2023-11-25,2023-11-26,2023-11-27,2023-11-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.084719471947196,8.034745762711864,7.948409090909092,7.814794520547945,7.7539862542955325,7.8292013888888885,7.799430604982206,7.735471014492753,7.733548387096774,7.689163763066202,7.722953736654804,,7.829732142857142,7.849836065573771,8.02461038961039,8.126602564102564,8.159294871794872,8.148403908794789,8.208819672131147,8.340771704180064,8.364426229508197,8.398196721311475,8.427508196721313,8.380983606557377,8.312073578595317,8.330503355704698,8.433223684210526,8.38758957654723
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.0753125,10.992417582417582,11.119222222222222,11.209000000000001,11.264021739130435,11.218068181818182,11.19010989010989,11.275,11.295684210526314,11.292315789473683,11.267628865979383,11.527249999999999,11.373333333333333,11.256931818181819,11.283763440860215,11.31021052631579,11.281702127659575,11.289270833333333,11.313723404255319,11.297659574468085,11.301489361702126,11.293020833333335,11.301290322580645,11.289456521739131,11.273298969072165,11.2740625,11.319791666666667,11.326145833333333
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,25.932830188679247,26.1294,25.727199999999996,25.30526315789474,25.135272727272728,25.239148936170213,25.69347826086956,25.240961538461537,24.216166666666666,24.79409090909091,24.659565217391304,27.506666666666664,26.928749999999997,24.326825396825395,24.643015873015873,24.495,25.108644067796607,25.228644067796612,25.181311475409835,25.640166666666666,25.908214285714283,25.773333333333333,25.72722222222222,25.603018867924526,25.733199999999997,26.089148936170208,25.834509803921566,25.52
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,26.596666666666664,26.596666666666664,26.596666666666664,26.959999999999997,26.959999999999997,26.49,26.99,26.49,26.86,26.959999999999997,26.945,27.9,27.9,26.945,26.945,26.945,25.796666666666667,25.095,25.095,25.095,25.796666666666667,25.845,25.845,25.845,25.845,25.845,25.845,25.796666666666667
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,43.42125,42.63857142857143,41.99666666666667,41.99666666666667,41.99666666666667,42.63857142857143,42.63857142857143,42.98285714285714,41.99666666666667,41.99666666666667,41.99666666666667,,,44.72,45.556,45.556,48.195,48.195,48.195,47.96,47.96,47.96,47.96,47.5925,47.5925,47.96,47.96,47.5925
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,21.61087378640777,21.59528846153846,21.67301204819277,21.50920792079208,21.49029702970297,21.588252427184464,21.664705882352937,21.607499999999998,21.589207920792077,21.578316831683168,21.658854166666668,24.670909090909092,22.266551724137926,21.62255102040816,21.6379,21.43469387755102,21.259285714285713,21.24959595959596,21.248437499999998,21.24171717171717,21.293200000000002,21.405684210526314,21.30727272727273,21.26969387755102,21.298333333333332,21.250306122448976,21.348061224489797,21.250842105263157
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.147525252525253,6.113768115942029,6.093894736842106,6.071352657004831,6.07452380952381,6.045853658536585,6.100966183574879,6.099431279620853,6.063666666666667,6.06832512315271,6.018425925925926,4.5520000000000005,5.57842105263158,6.070985915492958,6.0600000000000005,6.014423963133641,6.010829694323144,5.9958798283261805,5.946751054852321,5.954678111587983,5.930940170940172,5.882851063829787,5.844979079497908,5.808975409836066,5.725495867768595,5.682480000000001,5.669032258064516,5.59112970711297
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.1258479532163745,7.159080459770116,7.13,7.134193548387097,7.160648648648649,7.149016393442623,7.072105263157894,7.07180790960452,7.09563829787234,7.057150837988827,7.064835164835165,6.445,6.864545454545454,7.070552147239264,7.094713375796179,7.083179190751444,7.098248587570622,7.105082872928176,7.109830508474577,7.129821428571428,7.129068322981366,7.135092024539877,7.179942196531792,7.168688524590165,7.128201058201058,7.136250000000001,7.118435754189944,7.168092485549132
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.5754716981132075,7.556,7.534468085106383,7.522857142857143,7.52375,7.500697674418604,7.477948717948718,7.432272727272727,7.429375,7.45,7.308541666666667,,5.593333333333334,7.546000000000001,7.382820512820513,7.486136363636363,7.436153846153847,7.519400000000001,7.442549019607843,7.461818181818182,7.541315789473684,7.586500000000001,7.542325581395349,7.5535555555555565,7.668200000000001,7.645294117647059,7.520204081632653,7.474444444444445
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.799042553191489,4.771739130434782,4.745,4.732448979591837,4.745257731958763,4.711063829787234,4.789777777777777,4.742,4.675978260869565,4.591,4.599887640449439,3.9192307692307695,3.8534615384615383,4.7159523809523805,4.700222222222222,4.76959595959596,4.7868686868686865,4.781157894736842,4.756595744680851,4.734731182795699,4.733191489361702,4.787526881720431,4.7168041237113405,4.753457943925234,4.711415094339623,4.693428571428571,4.690471698113208,4.646470588235294
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.4687583892617453,3.51327868852459,3.540446096654275,3.516510067114094,3.521973244147157,3.5258644067796614,3.529152542372882,3.494478114478115,3.482866666666667,3.459763513513513,3.4179725085910655,3.658333333333333,3.3185849056603773,3.3738225255972694,3.3540972222222223,3.3288620689655173,3.320657439446367,3.2939372822299653,3.2733333333333334,3.2636395759717316,3.256445993031359,3.265429553264605,3.2751027397260275,3.275819397993311,3.287104377104377,3.28938566552901,3.2827759197324413,3.343084745762712
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,9.87885462555066,9.851981981981982,9.749751243781095,9.84049504950495,9.828949999999999,9.837417582417583,9.833468208092485,9.950949367088608,10.031153846153847,10.016666666666667,9.93691823899371,10.354615384615386,9.77797619047619,9.846548223350254,9.835217391304349,9.639363636363635,9.600297872340427,9.603274336283187,9.608251121076233,9.79431279620853,9.774123222748816,9.781407766990291,9.756,9.718274111675127,9.760217391304348,9.778876404494383,9.847884615384615,9.746101694915254
