item_code,item,unit,item_group,item_category,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.101818181818182,9.146346863468635,9.147877697841727,9.151316725978647,9.154056603773585,9.1550625,9.157978723404256,9.174113475177304,9.18049822064057,9.185583038869257,9.183958333333333,9.18661971830986,9.191,9.185714285714287,9.188269896193772,9.181952054794522,9.211271186440678,9.245955056179776,9.305965517241379,9.310986394557824,9.322896551724138,9.32740614334471,9.326757679180888,9.326382252559727,9.330694444444445,9.334245614035087,9.33795847750865
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.183623188405798,11.022142857142857,11.046588235294116,11.028941176470587,11.269677419354839,11.21936507936508,11.016626506024096,11.065061728395062,11.061829268292684,11.068375,11.075243902439023,11.088795180722892,11.069058823529412,11.05904761904762,11.040246913580248,11.057857142857143,11.083855421686748,11.075714285714286,11.073777777777778,11.083409090909091,11.066091954022989,11.035238095238096,11.058765432098765,11.027560975609756,11.027560975609756,11.024117647058823,11.024
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,36.891714285714286,37.63428571428571,37.472156862745095,37.510576923076925,39.49058823529412,38.04666666666667,37.29490566037736,37.165625,37.214038461538465,36.89150943396226,36.78,36.83672727272727,36.74296296296296,36.891636363636366,36.35163636363636,36.37275862068965,36.49370370370371,36.484545454545454,36.46618181818182,36.22571428571429,36.25931034482758,36.06169811320755,35.89709090909091,36.13444444444445,36.11425925925926,36.109259259259254,36.018
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,38.88,41.34125,41.34125,41.34125,38.88,43.39,42.705,41.962857142857146,41.34125,41.34125,41.34125,41.34125,41.34125,41.34125,41.69285714285714,41.34125,39.24857142857143,41.33,41.33,41.34125,41.34125,42.39,42.39,42.39,42.39,43.211666666666666,43.211666666666666
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,47.136,47.08166666666667,46.99714285714286,47.87125,,,47.87125,48.06857142857143,47.98555555555556,47.98555555555556,47.98555555555556,47.98555555555556,49.31888888888889,49.31888888888889,49.86,49.87444444444444,50.2975,50.2975,50.2975,50.2975,50.2975,50.34142857142857,48.925714285714285,50.34142857142857,50.34142857142857,50.34142857142857,49.55571428571428
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,19.714,19.776818181818182,19.775232558139535,19.728720930232555,21.68576923076923,20.49657894736842,19.505348837209304,19.370119047619045,19.601511627906973,19.55965517241379,19.6,19.673614457831324,19.684197530864196,19.74827160493827,19.766375,19.62405063291139,19.804246575342468,19.797105263157892,19.783670886075946,19.746585365853655,19.78835294117647,19.98862068965517,19.935116279069767,19.92190476190476,19.999277108433734,20.021529411764703,20.085
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.676054421768708,4.796666666666667,4.812115384615384,4.815265700483092,4.661529411764706,4.732368421052632,4.9350000000000005,4.943720930232558,4.902959641255606,4.872511013215859,4.8897391304347835,4.8708888888888895,4.86386046511628,4.8555868544600935,4.827009345794393,4.842669683257919,4.889692307692307,4.890139534883722,4.868794642857144,4.894976076555024,4.894481132075472,4.911727272727274,4.937630331753555,4.95688679245283,4.9653554502369674,4.975942028985507,4.99384236453202
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.584326923076924,6.660759493670887,6.635202312138729,6.654000000000001,6.488,6.470470588235294,6.640394736842105,6.6475949367088605,6.619212121212121,6.618780487804878,6.6175999999999995,6.608470588235295,6.620375,6.634512195121951,6.635212121212122,6.638658536585366,6.689795918367347,6.6552173913043475,6.639940476190477,6.664402515723271,6.645361445783133,6.661618497109827,6.668707865168539,6.658055555555555,6.672751322751323,6.687112299465241,6.6785000000000005
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.961666666666667,6.412558139534884,6.371956521739131,6.3459574468085105,5.9350000000000005,5.48,6.395853658536586,6.389069767441861,6.460980392156863,6.493653846153847,6.576415094339623,6.529574468085106,6.638139534883721,6.574285714285714,6.735652173913044,6.656,6.809756097560975,6.717727272727273,6.624130434782608,6.6965,6.507435897435897,6.473255813953489,6.633260869565217,6.612448979591837,6.5819607843137256,6.600925925925925,6.5508163265306125
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.433492063492063,5.097555555555556,5.076739130434783,4.975104166666667,4.159821428571429,4.207321428571428,4.983978494623655,5.000909090909091,4.974950495049505,4.97313725490196,4.977941176470588,4.901359223300971,4.924489795918368,4.909183673469388,4.923473684210527,4.93258064516129,4.997727272727273,4.986630434782609,4.98701030927835,5.115816326530613,5.157849462365592,5.196703296703297,5.191157894736842,5.22078431372549,5.2144,5.135979381443299,5.133367346938775
