item_code,item,unit,item_group,item_category,2022-05-11,2022-05-12,2022-05-14,2022-05-17
1339,JUS EPAL,segelas,MAKANAN SIAP MASAK,MINUMAN,154.0,2.0,1.0,1.0
1340,JUS MANGGA,segelas,MAKANAN SIAP MASAK,MINUMAN,37.0,1.0,0.0,1.0
1341,JUS TEMBIKAI,segelas,MAKANAN SIAP MASAK,MINUMAN,98.0,1.0,0.0,1.0
1343,JUS BELIMBING,segelas,MAKANAN SIAP MASAK,MINUMAN,14.0,0.0,0.0,0.0
1344,JUS LAICI,segelas,MAKANAN SIAP MASAK,MINUMAN,140.0,1.0,1.0,0.0
1358,ROTI SARDIN,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,47.0,0.0,0.0,1.0
1359,KOPI 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,200.0,2.0,2.0,1.0
1360,TEH 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,201.0,2.0,2.0,1.0
1469,NESCAFE ''O'' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,202.0,1.0,2.0,1.0
1728,NASI GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,NASI,130.0,1.0,2.0,1.0
1729,NASI GORENG SEAFOOD,sepinggan,MAKANAN SIAP MASAK,NASI,104.0,1.0,2.0,0.0
1730,MI GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,138.0,2.0,2.0,1.0
1731,MI GORENG MAMAK,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,87.0,2.0,0.0,0.0
1732,MI HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,96.0,1.0,0.0,0.0
1733,MI SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,126.0,2.0,1.0,0.0
1734,MI TOM YAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,99.0,1.0,1.0,0.0
1735,MI BANDUNG,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,95.0,2.0,0.0,0.0
1736,MI LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,71.0,1.0,1.0,0.0
1737,MI KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,74.0,1.0,0.0,0.0
1738,BIHUN SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,131.0,2.0,1.0,1.0
1739,KUETIAU GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,131.0,2.0,2.0,1.0
1740,KUETIAU HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,90.0,1.0,0.0,0.0
1741,KUETIAU SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,121.0,2.0,1.0,0.0
1742,KUETIAU TOM YAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,97.0,1.0,1.0,0.0
1743,KUETIAU BANDUNG,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,88.0,2.0,0.0,0.0
1744,KUETIAU LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,70.0,1.0,1.0,0.0
1745,KUETIAU KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,69.0,1.0,0.0,0.0
1746,CHAR KUETIAU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,19.0,0.0,0.0,0.0
1747,MI HOKKIEN,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,1.0,0.0,0.0,0.0
1748,KON LOH MI (KICAP),sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,2.0,0.0,0.0,0.0
1749,WAN TAN MI,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,8.0,0.0,0.0,0.0
1750,MI UDANG,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,13.0,0.0,0.0,0.0
1751,MI KARI,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,34.0,1.0,0.0,0.0
1752,DAGING KAMBING MASAK KARI,sepiring,MAKANAN SIAP MASAK,LAUK,4.0,0.0,0.0,0.0
1753,PAK CHOY SOS TIRAM,sepiring,MAKANAN SIAP MASAK,LAUK,10.0,0.0,0.0,0.0
1754,SAYUR TAUGEH,sepiring,MAKANAN SIAP MASAK,LAUK,61.0,0.0,0.0,1.0
1757,IKAN SIAKAP GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,22.0,1.0,0.0,0.0
1758,IKAN SIAKAP MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,29.0,1.0,0.0,0.0
1759,IKAN SIAKAP TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,27.0,1.0,0.0,0.0
1760,IKAN SIAKAP KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,24.0,1.0,0.0,0.0
1761,IKAN KERAPU GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,1.0,0.0,0.0,0.0
1762,IKAN KERAPU MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,1.0,0.0,0.0,0.0
1765,IKAN BAWAL HITAM GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,6.0,0.0,0.0,0.0
1766,IKAN BAWAL HITAM MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,5.0,0.0,0.0,0.0
1767,IKAN BAWAL HITAM TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,4.0,0.0,0.0,0.0
1768,IKAN BAWAL HITAM KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,1.0,0.0,0.0,0.0
1770,IKAN BAWAL PUTIH MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,1.0,0.0,0.0,0.0
1771,IKAN BAWAL PUTIH KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,1.0,0.0,0.0,0.0
1772,IKAN KEMBUNG GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,78.0,1.0,0.0,1.0
1773,IKAN KEMBUNG MASAK KICAP (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,49.0,0.0,0.0,0.0
1774,IKAN KEMBUNG TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,26.0,0.0,0.0,1.0
1775,IKAN TENGGIRI GORENG,sekeping,MAKANAN SIAP MASAK,LAUK,19.0,0.0,0.0,1.0
1776,IKAN TENGGIRI MASAK KARI,sekeping,MAKANAN SIAP MASAK,LAUK,26.0,0.0,0.0,1.0
1777,IKAN TILAPIA GORENG BIASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,19.0,0.0,0.0,0.0
1778,IKAN TILAPIA MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,7.0,0.0,0.0,0.0
1779,IKAN TILAPIA KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,4.0,0.0,0.0,0.0
1780,SUP PERUT,semangkuk,MAKANAN SIAP MASAK,LAUK,42.0,1.0,0.0,0.0
1782,ROTI NAAN,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,1.0,0.0,0.0,0.0
1783,ROTI CANAI BIASA,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,56.0,0.0,0.0,1.0
1784,KUIH KARIPAP (KENTANG),sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,34.0,0.0,0.0,0.0
1785,VADAI MASALA,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,1.0,0.0,0.0,0.0
1786,VADAI ULUNDHU,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,1.0,0.0,0.0,0.0
1787,ROJAK BIASA,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,8.0,0.0,1.0,0.0
1788,ROJAK MI,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,13.0,0.0,1.0,0.0
1789,TEH TARIK PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,192.0,1.0,2.0,1.0
1790,"KOPI ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,199.0,2.0,1.0,1.0
1791,KOPI AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,210.0,2.0,2.0,1.0
1792,TEH AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,209.0,2.0,2.0,1.0
1793,NESCAFE AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,213.0,2.0,2.0,1.0
1794,LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,194.0,2.0,1.0,1.0
1795,JUS OREN,segelas,MAKANAN SIAP MASAK,MINUMAN,154.0,2.0,1.0,1.0
1796,CARROT SUSU,segelas,MAKANAN SIAP MASAK,MINUMAN,142.0,2.0,1.0,1.0
1814,LIMAU PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,180.0,2.0,1.0,1.0
1857,NASI KERABU (BIASA),sepinggan,MAKANAN SIAP MASAK,NASI,20.0,0.0,1.0,0.0
1858,NASI DAGANG (BIASA),sepinggan,MAKANAN SIAP MASAK,NASI,16.0,0.0,0.0,0.0
1859,"TEH ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,211.0,2.0,2.0,1.0
1860,"TEH ""O"" LIMAU AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,197.0,1.0,2.0,1.0
1861,TEH HALIA AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,131.0,1.0,2.0,1.0
1862,"NESCAFE ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,208.0,2.0,2.0,1.0
1863,NESLO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,204.0,1.0,2.0,1.0
1864,HORLICKS AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,158.0,2.0,1.0,1.0
1865,MILO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,211.0,2.0,2.0,1.0
1866,"MILO ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,200.0,2.0,2.0,1.0
1867,SIRAP AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,210.0,2.0,2.0,1.0
1868,SIRAP LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,193.0,1.0,2.0,1.0
1869,SIRAP BANDUNG AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,203.0,2.0,2.0,1.0
