item_code,item,unit,n_original,original_std,n_trimmed,new_std,std_reduction,std_reduction_pct
1,AYAM BERSIH - STANDARD,1kg,463,1.084343783502169,418.0,0.8020580863849529,0.2822856971172161,0.2603285981918957
2,AYAM BERSIH - SUPER,1kg,146,1.0515496808156188,134.0,0.8213560394026059,0.2301936414130129,0.218908954671991
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,13,7.379979848488921,13.0,7.379979848488921,0.0,0.0
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,37,2.861739821298366,34.0,2.6612462736573734,0.20049354764099236,0.07006001948494005
18,PISANG BERANGAN,1kg,1,,1.0,,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,6,0.6218252702059212,4.0,0.0,0.6218252702059212,1.0
22,DRAGON FRUIT MERAH,1kg,2,0.0,2.0,0.0,0.0,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,6,0.0,6.0,0.0,0.0,
38,JAMBU BATU BERBIJI,1kg,1,,1.0,,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,152,3.584273966586492,142.0,3.0437696427289302,0.540504323857562,0.15079883091981247
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,268,2.4652479656218977,258.0,2.1936539449923176,0.27159402062958016,0.11016904766456881
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,194,2.906716858900311,179.0,2.428855525270879,0.4778613336294324,0.16439899612727335
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,53,3.3197740668398077,52.0,3.1105298467627356,0.2092442200770721,0.06302965679717414
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,189,3.899992303787902,169.0,3.0447675729223063,0.8552247308655958,0.2192888252715143
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,166,1.5896703443097726,166.0,1.5896703443097726,0.0,0.0
92,CILI HIJAU,1kg,433,3.4812306981104784,392.0,2.5669992583438357,0.9142314397666427,0.2626173095229982
93,CILI MERAH - KULAI,1kg,242,3.246755914020567,226.0,2.6703324081672224,0.5764235058533447,0.17753829395186657
94,CILI MERAH - MINYAK,1kg,429,3.5703727044553943,390.0,2.6568692314659623,0.913503472989432,0.25585661459082126
95,HALIA BASAH (TUA),1kg,1277,2.6728002669903304,1202.0,2.3175804814481307,0.3552197855421997,0.132901732287759
96,KACANG BENDI,1kg,637,2.7703692497825623,577.0,2.101467903842691,0.6689013459398714,0.24144844446001967
97,KACANG BUNCIS,1kg,504,3.3571628351548677,468.0,2.939598696542574,0.4175641386122937,0.12438006707322292
98,KACANG PANJANG,1kg,550,2.1651539466859653,502.0,1.6971366810986965,0.46801726558726875,0.2161588862092817
101,KELAPA BIJI,1 biji,189,0.631192875986363,184.0,0.5541857370909669,0.07700713889539612,0.12200254759697236
102,KELAPA PARUT,1kg,23,2.10870583918325,23.0,2.10870583918325,0.0,0.0
103,SANTAN KELAPA SEGAR (BIASA),1kg,38,3.40599146806214,38.0,3.40599146806214,0.0,0.0
104,KUBIS BULAT IMPORT (CHINA),1kg,435,1.225025940761215,411.0,1.0727242129080663,0.15230172785314866,0.12432530837551928
105,KUBIS BULAT (TEMPATAN),1kg,208,1.6964367289264979,205.0,1.6549387198405705,0.04149800908592738,0.024461866675208832
108,KUNYIT HIDUP,1kg,612,2.8910704950393176,569.0,2.523005875437328,0.36806461960198966,0.12731084220655925
109,LOBAK MERAH,1kg,815,1.35777117802064,753.0,1.1416825239737936,0.21608865404684652,0.1591495367885631
113,TIMUN,1kg,778,1.118195620501793,706.0,0.9191863199854812,0.19900930051631194,0.17797360038577686
114,TOMATO,1kg,786,2.0411822479752866,724.0,1.4724497662189857,0.5687324817563009,0.2786289574683714
129,BAWANG BESAR KUNING/HOLLAND,1kg,1510,1.1769236057939665,1431.0,1.004050686763114,0.17287291903085245,0.1468854207527177
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,776,2.7837479811841668,709.0,2.237975290806733,0.5457726903774338,0.19605678892859757
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,128,2.8879631918772426,117.0,2.258847271545507,0.6291159203317358,0.2178406989746971
180,TEH BOH (UNCANG),100 beg,107,0.8112201516036425,97.0,0.6521644013263742,0.15905575027726826,0.19606977213625973
191,SARDIN CAP AYAM (SOS TOMATO),425 g,1349,0.5525722953780396,1226.0,0.43570476893229,0.11686752644574966,0.21149726003869831
193,SARDIN CAP KING CUP (SOS TOMATO),425 g,488,0.764712544815063,455.0,0.6664678803531578,0.09824466446190516,0.12847267267684814
201,JEM STRAWBERI LADY'S CHOICE,400 g,10,0.3918970953366884,9.0,0.266926956300783,0.12497013903590537,0.3188850862202499
