item_code,item,unit,n_original,original_std,n_trimmed,new_std,std_reduction,std_reduction_pct
1,AYAM BERSIH - STANDARD,1kg,2587,0.7403337950450767,2344.0,0.3887972955159218,0.3515364995291549,0.47483513772021024
2,AYAM BERSIH - SUPER,1kg,1323,1.6834418159557392,1267.0,1.601369795798567,0.08207202015717208,0.04875251367721158
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,1354,4.004212808922883,1287.0,3.1461731843912464,0.8580396245316368,0.21428422151280366
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,1,,1.0,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,9,2.363333333333334,8.0,0.0,2.363333333333334,1.0
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,471,2.506233982382733,453.0,2.274682809063632,0.2315511733191009,0.09239008606010522
16,BETIK BIASA,1kg,3023,0.9393884845456131,2924.0,0.7871807015685267,0.15220778297708637,0.16202858080670432
18,PISANG BERANGAN,1kg,1561,0.9658189224108416,1426.0,0.774068329030087,0.1917505933807545,0.1985367949740659
19,PISANG EMAS,1kg,504,1.1564932858577905,486.0,0.9266876816894777,0.22980560416831286,0.19870898255830527
20,TEMBIKAI MERAH BERBIJI,1kg,976,1.0441449039745427,915.0,0.9680046106849031,0.07614029328963967,0.07292119417507213
21,TEMBIKAI MERAH TANPA BIJI,1kg,3307,1.09468492621517,3178.0,0.9997625206528388,0.09492240556233134,0.08671207878098934
22,DRAGON FRUIT MERAH,1kg,1647,3.597648974066396,1577.0,3.1376182698390225,0.46003070422737347,0.1278698137432247
24,TEMBIKAI SUSU,1kg,2746,1.3132321809335177,2590.0,1.096183222565444,0.2170489583680737,0.16527843401901968
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,2877,0.9504262493654956,2787.0,0.8109576834449991,0.1394685659204965,0.14674317551057295
26,ANGGUR HIJAU BERBIJI,1kg,8,0.0,8.0,0.0,0.0,
27,ANGGUR MERAH BERBIJI,1kg,1640,3.75525211423876,1585.0,3.478517904070802,0.27673421016795796,0.07369257822095807
31,LAI KUNING (SAIZ M),1 biji,201,0.9348789849054858,201.0,0.9348789849054858,0.0,0.0
38,JAMBU BATU BERBIJI,1kg,1142,1.5111001171305671,1045.0,1.2442848565760127,0.2668152605545544,0.17657020704968956
39,JAMBU BATU TANPA BIJI,1kg,924,1.642872022929009,860.0,1.2498853229471578,0.3929866999818512,0.2392071290380923
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,1191,4.19345967042814,1072.0,3.164689248055721,1.0287704223724194,0.2453273676690409
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,2568,2.221800870250623,2373.0,1.9804119740726913,0.2413888961779318,0.10864560339770805
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,1150,1.9236875175534371,1077.0,1.6836058294061311,0.24008168814730602,0.12480285179198129
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,703,4.321611164023497,640.0,3.3392024661712445,0.9824086978522524,0.22732463902134417
52,KEPALA IKAN JENAHAK,1kg,1012,5.439601384534904,1006.0,5.418502347364719,0.021099037170184687,0.0038787836973073887
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,1129,2.736251124423136,1022.0,2.2035882130920674,0.5326629113310686,0.19466886886830098
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,934,7.615728992439096,894.0,5.7532815132721655,1.8624474791669305,0.244552751419591
64,KEPALA IKAN MERAH,1kg,878,4.180805915965937,840.0,3.8343434182996665,0.3464624976662707,0.08286978745968017
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,335,4.417832135510514,312.0,3.423004261404331,0.9948278741061829,0.2251846253074582
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,188,4.153470787340968,177.0,2.9436362418957183,1.2098345454452497,0.2912827867075911
68,IKAN PARI (KEPINGAN),1kg,1987,8.159289271679317,1871.0,7.011814876638532,1.1474743950407849,0.14063411123609001
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,1350,1.4977844703172016,1229.0,1.0878982794352126,0.4098861908819891,0.2736616642814992
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,2363,3.2360188485255015,2172.0,2.5717998112879275,0.664219037237574,0.20525808665800163
73,IKAN SENANGIN (ANTARA 2 HINGGA 8 EKOR SEKILOGRAM),1kg,807,4.621044045060787,774.0,4.008549434840176,0.6124946102206108,0.1325446380186047
78,IKAN TAMBAN BELURU (ANTARA 10 HINGGA 19 EKOR SEKILOGRAM),1kg,63,2.4402613850241837,63.0,2.4402613850241837,0.0,0.0
79,IKAN TENGGIRI PAPAN (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,305,6.726704465801431,281.0,5.021357746132177,1.7053467196692544,0.25351890042728026
82,IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,410,6.2677852917973045,383.0,5.226099544506033,1.0416857472912717,0.16619678224372703
87,IKAN HARUAN (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,57,1.4768657754843517,55.0,1.414741722511266,0.062124052973085764,0.04206479289068203
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,2523,1.5099060663499495,2483.0,1.48379639889487,0.026109667455079588,0.01729224621118131
89,IKAN TILAPIA HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,1210,2.6085420107884283,1147.0,1.4631231185487632,1.145418892239665,0.4391031033820551
92,CILI HIJAU,1kg,2817,4.154601550724217,2538.0,3.0918942794900217,1.0627072712341952,0.25579041895099364
93,CILI MERAH - KULAI,1kg,701,5.2297263252612565,673.0,4.898294399080094,0.33143192618116224,0.06337462145585701
94,CILI MERAH - MINYAK,1kg,2560,5.00863136997838,2410.0,4.159190312737695,0.8494410572406847,0.1695954432446785
95,HALIA BASAH (TUA),1kg,3700,2.9376139092058806,3357.0,2.0911644960147364,0.8464494131911442,0.28814181827589563
96,KACANG BENDI,1kg,2799,2.287866453065037,2659.0,1.8175603936671283,0.4703060593979089,0.20556534616251027
97,KACANG BUNCIS,1kg,2705,2.214627381646353,2452.0,1.5376232337670142,0.6770041478793387,0.30569663930374336
98,KACANG PANJANG,1kg,2911,2.5509223871904108,2690.0,1.7451850823700652,0.8057373048203456,0.315861160208714
101,KELAPA BIJI,1 biji,188,0.7202461463423246,188.0,0.7202461463423246,0.0,0.0
102,KELAPA PARUT,1kg,136,2.401808213841903,136.0,2.401808213841903,0.0,0.0
103,SANTAN KELAPA SEGAR (BIASA),1kg,570,1.0717745702823422,567.0,1.054694186718133,0.017080383564209267,0.01593654490207741
104,KUBIS BULAT IMPORT (CHINA),1kg,2869,0.998187933833275,2716.0,0.7635048384930291,0.2346830953402459,0.23510912863773853
105,KUBIS BULAT (TEMPATAN),1kg,1170,1.0942443522713878,1057.0,0.8669196769089856,0.2273246753624022,0.20774580640103912
108,KUNYIT HIDUP,1kg,3044,3.525230025447477,2892.0,2.3821024647587747,1.1431275606887024,0.32427034617226114
109,LOBAK MERAH,1kg,3612,0.7618981687660739,3366.0,0.5438421153619297,0.21805605340414413,0.286201046732131
112,TERUNG PANJANG,1kg,3115,2.1369717487071234,2858.0,1.2238701901444837,0.9131015585626396,0.4272876134722276
113,TIMUN,1kg,3605,1.3198387408726646,3287.0,0.8983348815171512,0.4215038593555134,0.3193601205226171
114,TOMATO,1kg,3617,1.9339110333928735,3339.0,1.3742155416538777,0.5596954917389958,0.2894111890747426
118,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,523,0.17727238872950596,523.0,0.17727238872950596,0.0,0.0
119,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,798,0.14582143662158617,798.0,0.14582143662158617,0.0,0.0
120,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,1043,0.4688673528532521,1012.0,0.1438348852485755,0.32503246760467663,0.6932290457561598
124,TELUR PUYUH,15 Biji,2224,0.9593261030796841,2112.0,0.6430646593836195,0.3162614436960647,0.3296704245623922
125,TELUR ITIK,10 biji,1,,1.0,,,
129,BAWANG BESAR KUNING/HOLLAND,1kg,3684,1.444540178178934,3412.0,1.0497087800555893,0.39483139812334467,0.2733266987568948
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,1689,2.001154826479915,1557.0,1.5510278190460687,0.45012700743384615,0.22493362406427675
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,292,1.6580253969887613,285.0,1.4183524515428552,0.23967294544590612,0.14455324139255674
148,IKAN BILIS GRED B (KOPEK),1kg,2284,9.01947913679016,2106.0,7.6115212665557,1.4079578702344602,0.15610190443164795
152,KACANG HIJAU (IMPORT),1kg,2637,3.055974367006049,2437.0,2.7544332840164327,0.30154108298961635,0.0986726479924756
