item_code,item,unit,item_group,item_category,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.915151515151516,8.914957264957264,8.943575418994413,8.938421052631579,8.930131004366812,8.938888888888888,8.937711864406781,8.947639484978541,8.938034188034187,8.936842105263159,8.923618090452262,8.928571428571429,8.928085106382978,8.930769230769231,8.920627802690584,8.927966101694915,8.92882096069869,8.9175,8.9546875,8.926694915254238,8.924152542372882,8.926694915254238,8.924255319148937,8.925,8.919211822660099,8.92688679245283,8.924152542372882,8.924255319148937,8.918987341772153,8.916525423728814
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,10.556666666666667,10.51695652173913,10.666190476190476,10.6645,10.570416666666667,10.518846153846154,10.50346153846154,10.50346153846154,10.50346153846154,10.527600000000001,10.527600000000001,10.481111111111112,10.460357142857143,10.50346153846154,10.026666666666667,10.481111111111112,10.50346153846154,10.547600000000003,10.818125,10.492500000000001,10.492500000000001,10.492500000000001,10.492500000000001,10.492500000000001,10.522692307692308,10.444074074074074,10.424642857142857,10.406551724137932,10.406551724137932,10.406551724137932
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,8.475000000000001,8.48,8.48,8.5,8.48,8.48,8.48,8.48,8.48,8.48,8.5,8.48,8.48,8.48,8.475000000000001,8.48,8.48,8.5,8.5,8.48,8.48,8.48,8.48,8.48,8.5,8.48,8.48,8.48,8.48,8.48
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,35.972702702702705,35.971944444444446,36.166333333333334,35.66619047619048,35.99970588235294,35.94416666666667,35.88205882352941,35.92078947368421,35.97342105263158,35.94975,35.912608695652175,36.333030303030306,36.2775,36.221944444444446,35.97222222222222,35.94975,35.99975,35.4796,36.09,35.88861111111111,35.83756756756757,35.82025641025641,35.76897435897436,35.82475,35.499583333333334,35.93333333333333,35.75,35.75675675675676,35.81578947368421,35.84615384615385
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,35.57142857142857,35.57142857142857,35.5,35.75,35.666666666666664,35.6,35.666666666666664,35.714285714285715,35.714285714285715,35.75,35.75,35.666666666666664,35.714285714285715,35.714285714285715,35.666666666666664,36.5,36.57142857142857,36.833333333333336,35.8,36.5,36.5,36.5,36.5,37.142857142857146,36.833333333333336,37.0,37.0,37.55555555555556,37.55555555555556,37.55555555555556
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,47.61538461538461,47.69230769230769,47.4,47.0,48.25,48.142857142857146,48.5,48.083333333333336,47.38461538461539,47.8125,46.833333333333336,47.30769230769231,47.30769230769231,47.27272727272727,46.45454545454545,46.61538461538461,46.61538461538461,46.8,45.8,47.54545454545455,47.8,47.54545454545455,48.166666666666664,48.285714285714285,47.333333333333336,48.27272727272727,47.61538461538461,47.833333333333336,47.61538461538461,47.642857142857146
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,46.75,47.333333333333336,45.0,45.0,47.333333333333336,46.75,47.333333333333336,47.333333333333336,47.333333333333336,47.2,,47.333333333333336,47.333333333333336,47.333333333333336,47.333333333333336,47.333333333333336,47.333333333333336,,47.333333333333336,47.333333333333336,47.333333333333336,47.333333333333336,47.333333333333336,47.333333333333336,,47.333333333333336,47.333333333333336,47.333333333333336,47.333333333333336,47.333333333333336
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,21.754716981132077,21.8,21.711111111111112,21.558139534883722,21.842105263157894,21.766666666666666,21.716666666666665,21.620689655172413,21.785714285714285,21.83050847457627,21.522727272727273,21.8125,21.703389830508474,21.780701754385966,21.698275862068964,21.866071428571427,21.848214285714285,21.44090909090909,21.990909090909092,21.696551724137933,21.69122807017544,21.610344827586207,21.773333333333333,21.740000000000002,21.4,19.977272727272727,19.648936170212767,19.572916666666668,19.572916666666668,19.56382978723404
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.323971631205675,4.327517730496455,4.3084482758620695,4.261428571428572,4.305271317829457,4.303503649635036,4.2962043795620435,4.307443609022556,4.289555555555556,4.2908333333333335,4.232086956521739,4.257615384615384,4.249179104477612,4.237615384615385,4.374454545454546,4.224014598540147,4.197785714285715,4.188803418803419,3.988372093023256,4.248156028368794,4.2785,4.278652482269504,4.261468531468531,4.26047619047619,4.213032786885246,4.204469696969697,4.229586206896552,4.231438356164383,4.214788732394366,4.217518248175182
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.275,5.286857142857143,5.284,5.297902097902098,5.317964071856288,5.3317365269461074,5.296491228070176,5.284795321637427,5.279289940828402,5.291616766467066,5.32123287671233,5.298224852071006,5.305813953488372,5.3191860465116285,5.3641509433962264,5.327586206896552,5.329411764705882,5.359999999999999,4.921621621621622,5.333734939759036,5.348780487804878,5.349404761904762,5.33546511627907,5.322093023255815,5.34421768707483,5.273376623376624,5.299425287356322,5.294886363636365,5.3255681818181815,5.323121387283238
