item_code,item,unit,item_group,item_category,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.416256157635468,9.417412935323384,9.416042780748665,9.415492957746478,9.421428571428573,9.421491228070176,9.42401746724891,9.418666666666669,,9.411111111111111,9.423214285714286,9.418884120171674,9.413157894736841,9.413100436681223,9.412444444444445,9.41578947368421,9.41346153846154,9.412500000000001,9.41,9.41198347107438,9.41188524590164,9.412133891213388,9.412236286919832,9.675,9.413215859030839,9.412605042016807,9.412552301255232,9.412605042016807,9.412552301255232,9.412820512820515,9.412682926829268
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,10.757142857142858,11.146428571428572,11.15925925925926,11.100000000000001,11.089285714285714,11.132142857142858,11.120689655172415,11.20434782608696,12.0,10.4,11.17,11.175862068965518,11.17,11.17,11.213793103448278,11.274074074074075,11.200000000000001,11.161290322580646,11.161290322580646,11.161290322580646,11.125806451612904,11.125806451612904,11.15,10.8,11.125806451612904,11.083333333333334,11.096666666666668,11.096666666666668,11.096666666666668,11.120689655172415,11.132142857142858
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,8.666666666666666,8.875,9.25,8.875,8.875,8.875,8.875,9.0,,,9.125,9.125,9.0,9.0,9.0,9.0,9.5,9.125,9.125,9.125,9.125,9.25,9.25,,9.25,9.25,9.25,9.25,9.25,9.25,9.5
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,35.94285714285714,35.88235294117647,35.56,36.03225806451613,35.84848484848485,35.84848484848485,35.857142857142854,35.85294117647059,,34.833333333333336,35.9,35.88235294117647,35.88235294117647,35.77142857142857,35.77777777777778,35.607142857142854,35.31818181818182,36.0,35.911764705882355,35.27777777777778,35.6578947368421,35.7027027027027,35.75,,35.78125,35.54545454545455,35.58620689655172,35.58620689655172,35.67741935483871,35.8125,35.27777777777778
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,37.625,38.6,36.8,37.333333333333336,37.333333333333336,37.8,37.8,37.8,,37.0,38.5,37.8,37.8,37.8,37.8,35.0,37.25,38.5,37.8,36.166666666666664,36.25,36.25,36.285714285714285,,36.57142857142857,36.375,36.375,36.75,36.75,37.125,36.0
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,48.2,48.2,47.7,48.90909090909091,48.833333333333336,49.18181818181818,49.53846153846154,49.0,,,48.9,48.61538461538461,48.916666666666664,48.642857142857146,48.6,47.833333333333336,47.5,48.7,49.0,48.666666666666664,48.84615384615385,48.84615384615385,49.42857142857143,,49.916666666666664,49.15384615384615,49.45454545454545,49.083333333333336,49.15384615384615,49.15384615384615,48.57142857142857
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,48.666666666666664,50.0,48.0,48.666666666666664,48.666666666666664,50.0,50.0,50.0,,,50.0,50.0,50.0,50.0,48.666666666666664,46.5,47.666666666666664,48.666666666666664,48.25,48.25,48.2,48.2,48.2,,48.666666666666664,48.25,48.25,48.25,48.25,48.25,46.5
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.5,22.7,22.708823529411767,22.6125,22.523255813953487,22.523255813953487,22.488095238095237,22.523255813953487,,20.625,22.546511627906977,22.488636363636363,22.488636363636363,22.453488372093023,22.477777777777778,22.513157894736842,22.578125,22.686046511627907,22.625,22.593023255813954,22.63095238095238,22.58888888888889,22.647727272727273,,22.593023255813954,22.61111111111111,22.61111111111111,22.556818181818183,22.532608695652176,22.58888888888889,22.271428571428572
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.6611111111111105,4.53529411764706,4.4495412844036695,4.567692307692307,4.55,4.557777777777777,4.553731343283583,4.590322580645162,4.0,4.844827586206897,4.603125,4.6,4.608208955223881,4.617647058823529,4.607352941176471,4.665413533834586,4.565546218487395,4.611538461538461,4.615671641791045,4.648529411764706,4.610071942446043,4.602877697841726,4.614388489208633,3.772727272727273,4.614615384615385,4.60863309352518,4.620138888888889,4.561870503597122,4.5906666666666665,4.59527027027027,4.570399999999999
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.64551282051282,5.626708074534162,5.616911764705883,5.64258064516129,5.634838709677419,5.664848484848485,5.675903614457831,5.675000000000001,,5.870833333333334,5.670253164556962,5.653086419753087,5.701212121212121,5.695151515151515,5.698816568047337,5.715189873417722,5.651492537313432,5.670588235294118,5.6278481012658235,5.673780487804878,5.682926829268292,5.681818181818182,5.682098765432099,5.7,5.702597402597403,5.692993630573248,5.705952380952381,5.719526627218935,5.694705882352942,5.7236363636363645,5.705479452054795
