item_code,item,unit,item_group,item_category,2025-12-01,2025-12-02,2025-12-03,2025-12-04,2025-12-05,2025-12-06,2025-12-07,2025-12-08,2025-12-09,2025-12-10,2025-12-11,2025-12-12,2025-12-13,2025-12-14,2025-12-15,2025-12-16,2025-12-17,2025-12-18,2025-12-19,2025-12-20,2025-12-21,2025-12-22,2025-12-23,2025-12-24,2025-12-26,2025-12-27,2025-12-28,2025-12-29,2025-12-30,2025-12-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.256730769230769,8.261509433962264,8.254190476190475,8.272857142857143,8.295769230769231,8.275242718446602,8.29903846153846,8.408365384615385,8.404271844660194,8.406538461538462,8.29547619047619,8.262621359223301,8.240096153846155,8.215,8.223707865168539,8.136857142857142,8.049423076923077,7.806176470588236,7.705851063829788,7.645212765957447,7.656489361702128,7.737938144329897,7.737096774193548,7.7071875,7.583737373737374,7.545098039215686,7.534313725490196,7.830865384615384,7.888952380952381,8.004380952380952
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.415277777777778,11.455405405405406,11.421794871794871,11.442432432432433,11.380769230769232,11.338157894736844,11.348947368421053,11.31325,11.360810810810811,11.30102564102564,11.366216216216216,11.29842105263158,11.29027027027027,11.236216216216217,11.33108108108108,11.32102564102564,11.295641025641027,11.267435897435897,11.26457142857143,11.328529411764706,11.298108108108107,11.365675675675675,11.333243243243244,10.789285714285715,11.338571428571429,11.31121212121212,11.32258064516129,11.323333333333332,11.283529411764706,11.269117647058824
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,32.27055555555555,,,,,,,32.230909090909094,,,,,,,31.965333333333334,31.615555555555552,,,,,,32.079166666666666,,,,,,31.89,,
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,,,,31.89,,,,,,,,,,,,,,31.99,,,,,,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,45.19,,,,,,,44.79,,,,,,,46.32333333333333,,,,,,,45.32333333333333,,,,,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,25.863125,,,,,,,26.921538461538464,,,,,,,26.137999999999998,,,,,,,26.19125,,,,,,,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.069459459459459,,,,,,,5.276428571428572,,,,,,,5.1852,4.9,,,,,,5.296333333333333,,,,,,3.9,,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.263,,,,,,,7.277368421052632,,,,,,,7.247272727272727,,,,,,,7.235714285714285,,,,,,,,
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.185833333333334,,,,,,,7.052500000000001,,,,,,,7.093846153846154,,,,,,,6.925625,,,,,,,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.696111111111112,,,,,,,4.964838709677419,,,,,,,4.912285714285715,,,,,,,4.911818181818182,,,,,,3.9,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.638947368421053,,,,,,,4.6039130434782605,,,,,,,4.650444444444445,,,,,,,4.330975609756098,,,,,,3.9,,
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,12.845357142857143,,,,,,,12.568999999999999,,,,,,,12.7990625,11.945,,,,,,11.73029411764706,,,,,,13.5,,
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.099210526315789,,,,,,,6.7892682926829275,,,,,,,6.239777777777778,,,,,,,6.325714285714286,,,,,,4.5,,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,4.30875,,,,,,,4.324375,,,,,,,4.196060606060606,,,,,,,4.2058064516129035,,,,,,,,
26,ANGGUR HIJAU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,25.98,,,,,,,,,,,,,,,,,,,,,,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,9.539718309859156,,,,,,,10.406266666666667,,,,,,,10.571562499999999,10.59,,,,,,10.45857142857143,,,,,,10.9,,
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,2.540909090909091,,,,,,,2.180833333333333,,,,,,,1.7375,3.4450000000000003,,,,,,2.3713333333333333,,,,,,1.0,,
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.442083333333334,,,,,,,7.327826086956523,,,,,,,7.0368,8.99,,,,,,6.8844,,,,,,6.5,,
