item_code,item,unit,item_group,item_category,2025-05-02,2025-05-03,2025-05-04,2025-05-05,2025-05-06,2025-05-07,2025-05-08,2025-05-09,2025-05-10,2025-05-11,2025-05-13,2025-05-14,2025-05-15,2025-05-16,2025-05-17,2025-05-18,2025-05-19,2025-05-20,2025-05-21,2025-05-22,2025-05-23,2025-05-24,2025-05-25,2025-05-26,2025-05-27,2025-05-28,2025-05-29,2025-05-30,2025-05-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.47938144329897,8.463505154639176,8.463505154639176,8.702424242424241,8.666930693069308,8.4465,8.437920792079208,8.4613,8.4349,8.4308,8.4727,8.48060606060606,8.486494845360825,8.494747474747475,8.470520833333333,8.4713,8.50295918367347,8.504949494949495,8.703092783505156,8.453368421052632,8.444747474747475,8.442708333333334,8.446288659793813,8.720510204081632,8.739278350515463,8.776105263157895,8.77298969072165,8.69087912087912,8.775
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.614193548387098,11.665,11.701612903225806,11.7540625,11.7790625,11.713870967741935,11.78516129032258,11.7853125,11.817419354838709,11.817419354838709,11.767272727272728,11.703235294117647,11.688857142857144,11.72181818181818,11.7884375,11.7884375,11.697878787878787,11.697878787878787,11.750588235294117,11.77909090909091,11.694117647058823,11.718484848484849,11.694117647058825,11.734571428571428,11.723142857142857,11.636666666666667,11.779696969696971,11.165,10.921818181818182
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,26.877499999999998,26.510222222222218,26.661041666666666,26.635294117647057,26.586399999999998,26.294615384615383,26.268245614035088,25.884067796610168,25.978103448275863,25.75655172413793,25.977777777777778,26.411020408163264,27.206938775510203,27.311020408163262,27.259411764705884,27.217636363636363,27.06566037735849,26.955344827586206,27.025535714285716,27.31648148148148,27.325925925925926,27.17181818181818,27.081886792452828,27.315384615384612,27.26,27.335098039215683,27.07196428571428,26.227090909090908,25.878627450980392
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,,,,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,,,33.9,33.9,33.9,33.9,,,33.9,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,49.49,45.39,45.39,45.39,45.56,45.644999999999996,48.5925,49.49,49.49,49.49,49.49,49.49,49.49,48.8425,49.49,49.49,45.39,45.39,45.39,45.39
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,25.846249999999998,26.003846153846155,26.55285714285714,25.853571428571428,26.145,25.202666666666666,25.439999999999998,25.81714285714286,25.89533333333333,25.620624999999997,25.857692307692307,26.24230769230769,26.81,26.86916666666666,26.644166666666663,26.670769230769228,27.22,27.116923076923076,26.942857142857143,26.922142857142855,26.99384615384615,26.714285714285715,26.392,25.776923076923076,24.48,24.48,24.054166666666664,25.939999999999998,25.99
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.066736842105263,3.838924731182796,3.874747474747475,3.8921111111111113,4.015609756097561,4.002941176470588,3.836222222222222,3.9438202247191017,4.035161290322581,4.119325842696629,4.227260273972602,4.137228915662651,4.038571428571429,3.9873863636363636,3.9811111111111113,3.974444444444445,4.201086956521739,4.325977011494253,4.228750000000001,4.154742268041237,4.214432989690722,4.131980198019803,4.201584158415842,4.3021,4.341612903225807,4.358282828282829,4.402857142857143,4.494301075268817,4.490108695652174
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.58225806451613,5.675967741935485,5.732058823529412,5.651875,5.7722033898305085,5.8076923076923075,5.470289855072465,5.334558823529412,5.406612903225806,5.446229508196722,5.4406,5.707000000000001,5.922444444444444,6.074468085106383,6.0494,6.0576,6.001702127659574,6.015600000000001,5.645245901639345,5.546769230769231,5.3538571428571435,5.298846153846154,5.262467532467533,5.326714285714286,5.5772881355932205,5.5459375,5.501449275362319,5.430454545454546,5.467638888888889
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.413103448275863,6.318823529411765,6.2313888888888895,6.115769230769231,6.030689655172413,6.240434782608696,6.296800000000001,6.1893548387096775,6.0603225806451615,6.317200000000001,6.317200000000001,6.2821428571428575,6.353571428571429,6.175,6.31258064516129,6.264285714285714,6.115428571428572,6.0920000000000005,6.392580645161291,6.254411764705883,6.455625,6.313684210526316,6.432580645161291,6.464444444444445,6.532608695652174,6.444285714285715,6.231463414634146,6.029999999999999,6.264285714285714
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.45,4.424791666666667,4.474347826086956,4.658297872340426,4.711041666666667,4.599607843137255,4.703396226415094,4.705384615384616,4.7884,4.7622,4.716521739130435,4.623333333333334,4.515818181818182,4.565272727272728,4.65921568627451,4.752307692307692,4.6850000000000005,4.6282,4.80265306122449,4.9226086956521735,4.854255319148936,4.778823529411765,4.762244897959184,4.680000000000001,4.698,4.64061224489796,4.693529411764706,4.983666666666667,4.876071428571429
