item_code,item,unit,item_group,item_category,2025-11-01,2025-11-02,2025-11-03,2025-11-04,2025-11-05,2025-11-06,2025-11-07,2025-11-08,2025-11-09,2025-11-10,2025-11-11,2025-11-12,2025-11-13,2025-11-14,2025-11-15,2025-11-16,2025-11-17,2025-11-18,2025-11-19,2025-11-20,2025-11-21,2025-11-22,2025-11-23,2025-11-24,2025-11-25,2025-11-26,2025-11-27,2025-11-28,2025-11-29,2025-11-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.038285714285713,8.032980769230768,8.240190476190476,8.273365384615385,8.289326923076924,8.343076923076923,8.380967741935484,8.373232323232324,8.373232323232324,8.468252427184467,8.485728155339805,8.496923076923078,8.481538461538461,8.440384615384614,8.7,8.43640776699029,8.473846153846154,8.456538461538461,8.460576923076923,8.454077669902912,8.396930693069308,8.371020408163265,8.3625,8.438640776699028,8.484326923076923,8.457596153846154,8.395882352941177,8.119489795918367,8.090208333333333,8.0706
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.281176470588235,11.274848484848485,11.349444444444444,11.325945945945946,11.298918918918918,11.343823529411765,11.360882352941175,11.30972972972973,11.325945945945946,11.295675675675676,11.285384615384615,11.336666666666666,11.336666666666666,11.334444444444445,10.863333333333335,11.274736842105263,11.306052631578947,11.26775,11.300512820512822,11.310512820512821,11.295945945945945,11.256666666666668,11.200833333333334,11.223589743589745,11.293,11.293,11.305897435897435,11.379444444444445,10.932857142857143,11.361764705882353
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,30.262093023255815,,,,,,,31.10325581395349,,,,,,,32.18177777777778,,,,,,,31.909545454545455,,,,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,45.25666666666667,,,,,,,45.25666666666667,,,,,,,45.39,,,,,,,45.25666666666667,,,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,,25.805555555555557,,,,,,,26.032777777777778,,,,,,,25.54375,,,,,,,26.193749999999998,,,,,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,5.676969696969697,,,,,,,5.558857142857143,,,,,,,5.2435294117647056,,,,,,,5.2309375000000005,,,,,,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,7.440588235294118,,,,,,,7.303157894736842,,,,,,,7.3725,,,,,,,7.3225,,,,,,
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,7.161666666666666,,,,,,,6.8792307692307695,,,,,,,6.875454545454545,,,,,,,6.739230769230771,,,,,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,4.963611111111111,,,,,,,4.8975,,,,,,,4.8946875,,,,,,,4.703636363636363,,,,,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,3.973863636363636,,,,,,,3.5955263157894737,,,,,,,3.806363636363636,,,,,,,4.384166666666666,,,,,,
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,12.358571428571427,,,,,,,11.531428571428572,,,,,,,13.424736842105263,,,,,,,12.291111111111112,,,,,,
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,5.808000000000001,,,,,,,5.435625,,,,,,,5.628148148148148,,,,,,,5.46030303030303,,,,,,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,4.417666666666666,,,,,,,4.136,,,,,,,4.169666666666667,,,,,,,4.296451612903225,,,,,,
26,ANGGUR HIJAU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,9.2368115942029,,,,,,,9.112758620689657,,,,,,,9.783432835820896,,,,,,,9.391714285714285,,,,,,
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,2.1271428571428572,,,,,,,2.0645454545454545,,,,,,,2.5175,,,,,,,2.7369999999999997,,,,,,
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,7.595416666666668,,,,,,,7.129583333333334,,,,,,,7.308333333333334,,,,,,,7.5120000000000005,,,,,,
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,9.391,,,,,,,9.990909090909092,,,,,,,9.691333333333334,,,,,,,9.491428571428571,,,,,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,24.446595744680852,,,,,,,24.37159090909091,,,,,,,24.81,,,,,,,25.398235294117647,,,,,,
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,9.670105263157895,9.67,9.542395833333334,9.52221052631579,9.557333333333334,9.513516483516483,9.07294117647059,9.19813953488372,9.352236842105263,9.605194805194806,9.598235294117647,9.521413043478262,9.62131868131868,9.647865168539326,10.13888888888889,9.72030612244898,9.748125,9.819693877551021,9.593333333333332,9.567692307692308,9.546907216494844,9.603586956521738,9.750227272727273,9.755824175824175,9.78965909090909,9.563260869565218,9.55426966292135,9.72592105263158,9.919142857142857,9.712608695652174
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,,,22.52978260869565,,,,,,,24.492380952380955,,,,,,,23.622558139534885,,,,,,,24.190909090909088,,,,,,
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.363181818181818,12.430476190476192,13.212564102564105,13.115128205128205,13.238947368421051,13.154736842105264,13.767027027027027,14.111764705882353,13.993823529411765,13.544878048780488,13.758947368421053,13.364285714285714,13.417027027027027,13.83075,13.96,13.770769230769233,13.675526315789472,13.584418604651162,13.159761904761906,13.41157894736842,13.129117647058823,13.1884375,13.352903225806452,13.554242424242425,13.107297297297299,13.397317073170731,13.49846153846154,13.548235294117646,13.19848484848485,12.824871794871795
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,,,24.44333333333333,,,,,,,24.96625,,,,,,,24.9303125,,,,,,,24.923870967741934,,,,,,
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.264038461538462,12.625283018867924,12.600357142857144,12.699574468085107,12.804166666666667,12.673684210526316,12.583846153846155,12.889807692307691,12.598909090909089,12.636326530612246,12.637906976744185,12.583400000000001,12.384,12.2745,12.772,12.575789473684209,12.45490909090909,12.852448979591836,12.664117647058823,12.881521739130434,12.534,12.334489795918367,12.75,12.693888888888889,12.84732142857143,12.574833333333334,12.60591836734694,13.032619047619047,13.132,13.342857142857142
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,18.64945652173913,18.536951219512193,18.3038961038961,18.93865671641791,18.657906976744187,18.653370786516852,18.86358024691358,19.21035294117647,18.910963855421684,18.497906976744186,18.644938271604936,18.791785714285716,18.96938271604938,18.27918604651163,19.611666666666665,18.443493975903614,18.807848101265822,18.883552631578947,18.903793103448276,18.90564705882353,19.338372093023256,19.202261904761905,18.619102564102565,18.590405405405406,18.964057971014494,19.006338028169015,19.189577464788734,19.142266666666668,19.091666666666665,18.78760563380282
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,10.602857142857143,10.683372093023255,10.704880952380952,10.970263157894736,10.70231707317073,10.603870967741935,10.703373493975903,10.663793103448276,10.518021978021977,10.584787234042553,10.711704545454545,10.675454545454544,10.715903614457831,10.826543209876544,10.07,10.71735632183908,10.76139534883721,10.805853658536584,10.670361445783133,10.706626506024095,10.880759493670887,10.57635294117647,10.65775,10.721410256410255,10.675131578947367,10.58625,10.571686746987952,10.615925925925925,10.69129411764706,10.704777777777778
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,11.889391304347825,11.915798319327731,12.021186440677965,11.894529914529913,11.877155172413794,12.191239669421488,12.215446428571429,12.1,12.170916666666667,12.202983870967742,12.181138211382114,12.28546218487395,12.365486725663716,12.341981981981982,13.3625,12.152966101694915,12.014782608695652,12.223771929824562,12.407521367521369,12.282327586206897,12.189217391304348,12.205350877192982,12.154159292035398,12.013211009174313,11.87888888888889,11.837981651376147,11.910462962962962,12.066972477064219,11.416105263157894,11.993333333333334
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,15.036538461538461,15.164444444444444,15.282592592592593,15.486666666666666,15.294347826086955,16.108076923076922,16.296071428571427,15.953333333333331,15.678148148148148,15.430833333333332,15.511481481481482,15.2896,15.840714285714284,15.858571428571427,17.9,15.986923076923075,16.202142857142857,16.523571428571426,16.680714285714284,16.43,16.383333333333333,16.078333333333333,16.2712,16.779999999999998,16.591923076923077,17.409999999999997,17.4375,16.979166666666668,15.58,16.843809523809522
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,11.71938775510204,11.594000000000001,12.314653465346534,12.234545454545454,12.105098039215687,12.556862745098039,12.4,12.363461538461538,12.4275,12.349528301886792,12.255809523809525,12.696380952380954,12.892095238095239,12.724134615384616,13.412222222222223,12.65647619047619,12.721067961165048,12.741057692307692,12.564134615384615,12.297766990291263,12.12621359223301,12.11910891089109,12.1105,12.130612244897959,12.25095744680851,12.063434343434343,12.229891304347827,12.531052631578948,12.12325581395349,12.396236559139787
95,HALIA BASAH (TUA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.833623188405797,6.817164179104478,7.276714285714286,7.398321167883212,7.14978102189781,7.059197080291971,7.053333333333334,6.842706766917294,6.806641221374045,6.956439393939394,6.9941984732824425,7.30094890510949,7.254632352941177,7.228148148148149,6.861818181818182,7.237720588235294,7.392898550724638,7.451428571428572,7.492285714285715,7.3908571428571435,7.342463768115942,7.259338235294117,7.238582089552239,7.4669924812030075,7.386,7.6120769230769225,7.600735294117648,7.5722962962962965,7.2587179487179485,7.522556390977444
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.711,8.687196261682242,8.724807692307692,8.705714285714285,8.991683168316833,9.02954954954955,8.983663366336634,8.96295238095238,9.003762376237624,8.881145833333333,8.859789473684211,8.686736842105264,8.772941176470589,8.78247619047619,8.584444444444445,8.883854166666667,8.871188118811881,8.899673913043477,9.020990099009902,9.013333333333334,8.96959595959596,8.95842105263158,9.024432989690721,9.106555555555556,9.209875,9.315058823529412,9.43554347826087,9.586153846153847,9.763043478260869,9.494044943820224
