item_code,item,unit,item_group,item_category,2022-01-05
1157,NASI PUTIH KOSONG,sepinggan,MAKANAN SIAP MASAK,NASI,1.748087431693989
1158,NASI AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,6.086363636363637
1159,NASI LEMAK (BERBUNGKUS),sebungkus,MAKANAN SIAP MASAK,NASI,2.1478260869565218
1160,NASI LEMAK (TIDAK BERBUNGKUS),sepinggan,MAKANAN SIAP MASAK,NASI,2.816470588235294
1161,NASI + SAYUR + IKAN,sepinggan,MAKANAN SIAP MASAK,NASI,7.188235294117646
1162,NASI + SAYUR + AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,6.778064516129032
1163,NASI + SAYUR + DAGING,sepinggan,MAKANAN SIAP MASAK,NASI,7.730851063829787
1164,NASI + SAYUR + SOTONG,sepinggan,MAKANAN SIAP MASAK,NASI,7.766666666666667
1165,NASI + SAYUR + UDANG,sepinggan,MAKANAN SIAP MASAK,NASI,8.216129032258063
1167,NASI GORENG KAMPUNG,sepinggan,MAKANAN SIAP MASAK,NASI,5.676470588235294
1168,NASI GORENG PAPRIK,sepinggan,MAKANAN SIAP MASAK,NASI,8.088
1169,NASI GORENG CINA,sepinggan,MAKANAN SIAP MASAK,NASI,5.275961538461539
1170,NASI GORENG PATAYA,sepinggan,MAKANAN SIAP MASAK,NASI,6.838392857142857
1172,NASI GORENG CILI PADI,sepinggan,MAKANAN SIAP MASAK,NASI,5.527464788732394
1173,NASI GORENG DAGING MERAH,sepinggan,MAKANAN SIAP MASAK,NASI,8.375555555555556
1174,NASI GORENG USA,sepinggan,MAKANAN SIAP MASAK,NASI,8.765116279069767
1175,NASI GORENG AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,7.807407407407407
1183,BIHUN GORENG,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,4.8147590361445785
1184,BIHUN HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.1171428571428565
1186,BIHUN TOMYAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.423684210526316
1187,BIHUN BANDUNG,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.966666666666667
1188,BIHUN LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.385294117647058
1189,BIHUN KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.428571428571429
1198,AYAM GORENG,seketul,MAKANAN SIAP MASAK,LAUK,4.099447513812155
1199,AYAM MASAK MERAH,seketul,MAKANAN SIAP MASAK,LAUK,4.307339449541284
1200,AYAM MASAK KICAP,seketul,MAKANAN SIAP MASAK,LAUK,4.407954545454545
1201,AYAM MASAK HALIA,seketul,MAKANAN SIAP MASAK,LAUK,4.785714285714286
1202,DAGING MASAK MERAH,sepiring,MAKANAN SIAP MASAK,LAUK,5.919148936170212
1203,DAGING MASAK KICAP,sepiring,MAKANAN SIAP MASAK,LAUK,5.056578947368421
1204,DAGING MASAK HALIA,sepiring,MAKANAN SIAP MASAK,LAUK,6.62
1205,DAGING MASAK PAPRIK,sepiring,MAKANAN SIAP MASAK,LAUK,6.748275862068965
1206,SOTONG GORENG,sepiring,MAKANAN SIAP MASAK,LAUK,7.011111111111112
1207,SOTONG MASAK MERAH,sepiring,MAKANAN SIAP MASAK,LAUK,6.870967741935484
