item_code,item,unit,item_group,item_category,2022-03-02,2022-03-03
1187,BIHUN BANDUNG,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.875862068965517,
1188,BIHUN LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.486206896551724,
1189,BIHUN KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.736363636363635,
1198,AYAM GORENG,seketul,MAKANAN SIAP MASAK,LAUK,4.11717791411043,4.25
1199,AYAM MASAK MERAH,seketul,MAKANAN SIAP MASAK,LAUK,4.375,4.0
1200,AYAM MASAK KICAP,seketul,MAKANAN SIAP MASAK,LAUK,4.497530864197531,4.0
1201,AYAM MASAK HALIA,seketul,MAKANAN SIAP MASAK,LAUK,4.815789473684211,
1202,DAGING MASAK MERAH,sepiring,MAKANAN SIAP MASAK,LAUK,6.300000000000001,
1203,DAGING MASAK KICAP,sepiring,MAKANAN SIAP MASAK,LAUK,5.377272727272727,
1204,DAGING MASAK HALIA,sepiring,MAKANAN SIAP MASAK,LAUK,6.568181818181818,
1205,DAGING MASAK PAPRIK,sepiring,MAKANAN SIAP MASAK,LAUK,6.634375,
1206,SOTONG GORENG,sepiring,MAKANAN SIAP MASAK,LAUK,7.011538461538462,6.0
1207,SOTONG MASAK MERAH,sepiring,MAKANAN SIAP MASAK,LAUK,6.928571428571429,
1208,SOTONG MASAK KICAP,sepiring,MAKANAN SIAP MASAK,LAUK,7.706666666666666,
1209,SOTONG MASAK HALIA,sepiring,MAKANAN SIAP MASAK,LAUK,7.607142857142857,
1210,UDANG GORENG,sepiring,MAKANAN SIAP MASAK,LAUK,8.044444444444444,6.0
1211,UDANG MASAK MERAH,sepiring,MAKANAN SIAP MASAK,LAUK,7.461538461538462,
1212,UDANG MASAK KICAP,sepiring,MAKANAN SIAP MASAK,LAUK,7.841666666666666,
1213,UDANG MASAK HALIA,sepiring,MAKANAN SIAP MASAK,LAUK,8.0,
1214,SAYUR CAMPUR,sepiring,MAKANAN SIAP MASAK,LAUK,2.413684210526316,
1215,SAYUR KAILAN IKAN MASIN,sepiring,MAKANAN SIAP MASAK,LAUK,5.730769230769231,
1216,SAYUR KANGKUNG GORENG BELACAN,sepiring,MAKANAN SIAP MASAK,LAUK,4.886206896551724,
1232,TELUR MATA KERBAU,sebiji,MAKANAN SIAP MASAK,LAUK,1.0999999999999999,1.5
1233,TELUR DADAR,sebiji,MAKANAN SIAP MASAK,LAUK,1.5676646706586828,2.1
1234,TELUR BISTIK,1 set,MAKANAN SIAP MASAK,LAUK,6.661538461538461,
1235,TELUR SETENGAH MASAK,sebiji,MAKANAN SIAP MASAK,LAUK,1.1447552447552447,1.35
1236,TELUR REBUS,sebiji,MAKANAN SIAP MASAK,LAUK,1.0951724137931036,1.4
1237,TELUR MASIN,sebiji,MAKANAN SIAP MASAK,LAUK,1.922680412371134,2.0
1238,SUP AYAM,semangkuk,MAKANAN SIAP MASAK,LAUK,6.280882352941177,7.4
1239,SUP DAGING,semangkuk,MAKANAN SIAP MASAK,LAUK,6.975892857142857,
1240,SUP EKOR,semangkuk,MAKANAN SIAP MASAK,LAUK,11.294736842105262,
1241,SUP CAMPUR,semangkuk,MAKANAN SIAP MASAK,LAUK,8.222857142857142,
1242,TOM YAM CAMPUR,semangkuk,MAKANAN SIAP MASAK,LAUK,8.474285714285715,
1243,TOM YAM AYAM,semangkuk,MAKANAN SIAP MASAK,LAUK,6.94102564102564,
1244,TOM YAM DAGING,semangkuk,MAKANAN SIAP MASAK,LAUK,7.719444444444444,
1245,TOM YAM UDANG,semangkuk,MAKANAN SIAP MASAK,LAUK,8.342424242424244,
1246,TOM YAM SOTONG,semangkuk,MAKANAN SIAP MASAK,LAUK,8.116666666666667,
1247,MAGGI GORENG,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,4.6834375,4.95
1248,MAGGI SUP,semangkuk,MAKANAN SIAP MASAK,LAIN-LAIN,4.712890625,4.95
1250,ROTI TELUR,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.253216374269006,2.5
1252,KUIH LAPIS,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.4000000000000001,
1253,KUIH SERI MUKA,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.4000000000000001,
1255,PAU AYAM,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,3.0,
1264,AYAM SOS LEMON,sepiring,MAKANAN SIAP MASAK,LAUK,5.0,
1265,SOTONG GORENG ASAM,sepiring,MAKANAN SIAP MASAK,LAUK,8.0,
1266,UDANG BUTTER,sepiring,MAKANAN SIAP MASAK,LAUK,8.625,
1277,SUP IKAN,semangkuk,MAKANAN SIAP MASAK,LAUK,6.5,
1278,SUP SAYUR MASIN,semangkuk,MAKANAN SIAP MASAK,LAUK,6.7,
1281,NASI BRIYANI AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,9.464227642276422,10.4
1282,NASI BRIYANI KAMBING,sepinggan,MAKANAN SIAP MASAK,NASI,12.776,13.4
1284,NASI BRIYANI BUKHARA,sepinggan,MAKANAN SIAP MASAK,NASI,12.4,13.4
1285,AYAM MASAK KARI,seketul,MAKANAN SIAP MASAK,LAUK,4.241732283464566,4.25
1289,SUP TULANG,semangkuk,MAKANAN SIAP MASAK,LAUK,9.156666666666666,
1290,SUP KAMBING,semangkuk,MAKANAN SIAP MASAK,LAUK,8.411428571428571,8.2
1291,ROTI PISANG,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.8151960784313723,3.0
1292,ROTI BAWANG,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,1.9478260869565218,2.3
1293,ROTI BOOM,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.5330000000000004,2.55
1294,RAWA TOSAI,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.383870967741936,3.25
1295,ROTI TISU,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.843046357615894,3.1
1296,CAPATI,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,1.8126923076923078,1.9000000000000001
1297,Ayam Tandoori,seketul,MAKANAN SIAP MASAK,LAUK,7.646666666666666,7.95
1298,ROTI BAKAR,1 set,MAKANAN SIAP MASAK,LAIN-LAIN,1.5858333333333334,1.8
1299,MURTABAK AYAM,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,6.848188405797101,7.5
1300,MURTABAK DAGING,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,7.498373983739837,8.1
1301,MURTABAK KAMBING,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,8.968493150684932,10.5
1307,AIR SUAM,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,0.2633333333333333,0.2
1309,Kopi Panas,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.569364161849711,1.7
1311,TEH 'O' LIMAU PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.5716049382716049,1.7999999999999998
1312,Teh Panas,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.5590643274853802,1.65
1314,TEH HALIA PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.9466666666666668,2.15
1315,NESCAFE PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.1760479041916168,2.4000000000000004
1317,NESLO PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.6090361445783135,3.0
1318,HORLICKS PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.4881944444444444,2.9
1319,MILO PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.212883435582822,2.45
1320,BARLI PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.753515625,2.0
1321,MILO 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,2.0171597633136096,2.35
1322,AIR KOSONG,gelas besar,MAKANAN SIAP MASAK,MINUMAN,0.3077464788732394,0.3
1339,JUS EPAL,segelas,MAKANAN SIAP MASAK,MINUMAN,3.891489361702128,4.3
1340,JUS MANGGA,segelas,MAKANAN SIAP MASAK,MINUMAN,5.017307692307692,4.5
1341,JUS TEMBIKAI,segelas,MAKANAN SIAP MASAK,MINUMAN,4.176595744680851,4.3
1343,JUS BELIMBING,segelas,MAKANAN SIAP MASAK,MINUMAN,4.294736842105263,4.6
1344,JUS LAICI,segelas,MAKANAN SIAP MASAK,MINUMAN,3.382017543859649,3.25
1358,ROTI SARDIN,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,4.278616352201258,4.25
1359,KOPI 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.241860465116279,1.4
1360,TEH 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.2070588235294117,1.35
1469,NESCAFE ''O'' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.8754601226993863,2.25
1728,NASI GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,NASI,4.790705128205128,4.95
1729,NASI GORENG SEAFOOD,sepinggan,MAKANAN SIAP MASAK,NASI,8.145454545454545,
1730,MI GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,4.80859872611465,4.95
1731,MI GORENG MAMAK,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.10062893081761,5.4
1732,MI HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.196969696969697,
1733,MI SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.432075471698113,
1734,MI TOM YAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.555882352941175,
1735,MI BANDUNG,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.78974358974359,
1736,MI LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.486206896551724,
1737,MI KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.547826086956522,
1738,BIHUN SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.369642857142857,
1739,KUETIAU GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,4.825179856115108,5.2
1740,KUETIAU HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.212903225806452,
1741,KUETIAU SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.610416666666667,
1742,KUETIAU TOM YAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.561290322580645,
1743,KUETIAU BANDUNG,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.893103448275863,
1744,KUETIAU LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.6038461538461535,
1745,KUETIAU KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.805,
1746,CHAR KUETIAU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.8,
1749,WAN TAN MI,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.0,
1751,MI KARI,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.2,
1752,DAGING KAMBING MASAK KARI,sepiring,MAKANAN SIAP MASAK,LAUK,7.445161290322581,
1754,SAYUR TAUGEH,sepiring,MAKANAN SIAP MASAK,LAUK,1.6307692307692307,
1755,BABI (PORK) GORENG,sepiring,MAKANAN SIAP MASAK,LAUK,7.0,
1756,BABI (PORK) MASAM MANIS,sepiring,MAKANAN SIAP MASAK,LAUK,9.5,
1758,IKAN SIAKAP MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,15.0,
1760,IKAN SIAKAP KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,15.0,
1765,IKAN BAWAL HITAM GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,5.075,
1767,IKAN BAWAL HITAM TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,15.0,
1768,IKAN BAWAL HITAM KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,15.0,
1772,IKAN KEMBUNG GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,4.322448979591837,4.0
1773,IKAN KEMBUNG MASAK KICAP (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,4.3,
1774,IKAN KEMBUNG TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,8.5,
1775,IKAN TENGGIRI GORENG,sekeping,MAKANAN SIAP MASAK,LAUK,5.157608695652174,5.35
1776,IKAN TENGGIRI MASAK KARI,sekeping,MAKANAN SIAP MASAK,LAUK,5.4270000000000005,5.35
1777,IKAN TILAPIA GORENG BIASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,6.5,
1780,SUP PERUT,semangkuk,MAKANAN SIAP MASAK,LAUK,7.67,
1782,ROTI NAAN,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,2.5731481481481477,3.0
1783,ROTI CANAI BIASA,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,1.2014204545454545,1.2999999999999998
1784,KUIH KARIPAP (KENTANG),sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.65,
1785,VADAI MASALA,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.8250000000000001,1.0
1786,VADAI ULUNDHU,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,0.82,1.0
1787,ROJAK BIASA,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,4.716279069767442,4.95
1788,ROJAK MI,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,5.334117647058823,5.95
1789,TEH TARIK PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.5680473372781065,1.65
1790,"KOPI ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.6901162790697675,1.85
1791,KOPI AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.0586309523809527,2.15
1792,TEH AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.0466867469879517,2.15
1793,NESCAFE AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.6588235294117646,2.7
1794,LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.8527777777777776,1.9500000000000002
1795,JUS OREN,segelas,MAKANAN SIAP MASAK,MINUMAN,3.8687500000000004,4.3
1796,CARROT SUSU,segelas,MAKANAN SIAP MASAK,MINUMAN,4.132352941176471,4.9
1814,LIMAU PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,1.467741935483871,1.7
1859,"TEH ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.6788235294117648,1.7999999999999998
1860,"TEH ""O"" LIMAU AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.0048295454545455,2.15
1861,TEH HALIA AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.3509933774834435,2.55
1862,"NESCAFE ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.289080459770115,2.5
1863,NESLO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,3.1733727810650887,3.4
1864,HORLICKS AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,3.0003333333333333,3.3
1865,MILO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.6797619047619046,2.75
1866,"MILO ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.462275449101796,2.65
1867,SIRAP AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.7169590643274855,1.75
1868,SIRAP LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,1.952994011976048,2.1
1869,SIRAP BANDUNG AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,2.2392215568862275,2.7
