item_code,item,unit,item_group,item_category,2024-12-01,2024-12-02,2024-12-03,2024-12-04,2024-12-05,2024-12-06,2024-12-07,2024-12-08,2024-12-09,2024-12-10,2024-12-11,2024-12-12,2024-12-13,2024-12-14,2024-12-15,2024-12-16,2024-12-17,2024-12-18,2024-12-19,2024-12-20,2024-12-21,2024-12-22,2024-12-23,2024-12-24,2024-12-26,2024-12-27,2024-12-28,2024-12-29,2024-12-30,2024-12-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.832981651376148,9.815520833333334,9.842636363636364,9.83353982300885,9.829375,9.816355555555555,9.820134529147982,9.80362385321101,9.780473684210525,9.792614678899083,9.74439393939394,9.764954545454545,9.744292237442922,9.760538116591928,9.758669724770643,9.75463157894737,9.77986301369863,9.772276785714286,9.771066666666668,9.76375,9.77018018018018,9.768858447488585,9.793645833333334,9.81447963800905,9.816740088105727,9.792444444444445,9.808482142857143,9.793607305936074,9.782291666666667,9.809999999999999
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.762068965517242,11.74074074074074,11.675862068965518,11.651724137931035,11.680000000000001,11.680000000000001,11.680000000000001,11.644827586206896,11.737037037037036,11.683333333333334,11.713333333333335,11.713333333333335,11.66451612903226,11.620689655172415,11.732142857142858,11.728571428571428,11.714285714285714,11.672413793103448,11.66896551724138,11.683333333333334,11.703571428571427,11.65,11.735714285714286,11.508,11.7,11.69032258064516,11.7,11.690322580645162,11.744444444444445,11.658620689655173
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,8.533333333333333,7.9,8.533333333333333,8.533333333333333,8.533333333333333,8.533333333333333,8.533333333333333,8.533333333333333,7.9,8.533333333333333,8.433333333333334,8.4,8.799999999999999,8.799999999999999,8.799999999999999,8.35,8.9,8.9,8.9,8.9,8.9,8.9,8.5,8.9,8.9,8.9,9.0,9.0,8.65,9.0
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,30.91638888888889,30.104736842105265,30.233333333333334,30.424242424242426,30.735294117647058,30.575757575757574,30.852941176470587,30.696969696969695,30.374375,30.4,31.153846153846153,31.256857142857143,30.916666666666668,30.942857142857143,30.973684210526315,30.434347826086956,29.9996875,30.48542857142857,30.85264705882353,31.16189189189189,31.078684210526315,31.27475,27.1,27.428571428571427,27.310344827586206,27.419354838709676,28.875,29.235294117647058,29.388333333333335,29.999615384615385
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,29.22222222222222,27.2,29.75,29.75,29.75,30.4,30.142857142857142,30.142857142857142,28.0,30.142857142857142,31.0,29.75,29.75,29.75,29.75,27.75,29.75,29.75,29.22222222222222,29.22222222222222,29.3,29.8,26.833333333333332,27.125,27.22222222222222,27.22222222222222,28.8,28.5,27.333333333333332,29.11111111111111
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,44.75,40.8,45.53846153846154,44.733333333333334,44.733333333333334,44.733333333333334,44.93333333333333,44.93333333333333,39.8,46.7,43.55555555555556,44.76923076923077,44.76923076923077,44.333333333333336,44.38461538461539,39.2,44.75,44.38461538461539,43.916666666666664,43.916666666666664,44.785714285714285,44.785714285714285,41.25,45.3,43.81818181818182,45.2,45.45454545454545,45.416666666666664,42.0,46.111111111111114
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,46.5,45.5,46.6,46.5,46.5,46.5,46.5,46.5,46.0,46.6,46.6,46.6,46.6,46.6,46.6,42.5,45.5,47.0,47.0,47.0,47.0,46.6,45.0,46.6,46.6,46.6,46.333333333333336,46.6,,46.6
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,23.35375,23.028285714285715,23.467872340425533,23.425319148936172,23.333125,23.510425531914894,23.387551020408164,23.382765957446807,23.02605263157895,23.30591836734694,23.34975,23.21549019607843,23.020204081632652,22.960588235294118,23.0798,23.16638888888889,23.3,23.192307692307693,23.28846153846154,23.36,23.313725490196077,23.489795918367346,23.333333333333332,23.42,23.28,23.34,23.145833333333332,23.285714285714285,22.923076923076923,23.25
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.037857142857143,4.953454545454545,5.062773722627737,5.047552447552447,5.027972027972028,4.979310344827586,5.034013605442177,5.034042553191489,5.0009523809523815,4.991240875912409,4.96076923076923,4.984137931034483,5.008219178082192,5.008571428571429,4.984892086330935,5.005504587155963,5.036923076923077,5.065185185185185,5.069117647058824,5.11578947368421,5.090625,5.077165354330709,4.990384615384615,5.316964285714286,5.111029411764706,5.095620437956205,5.074285714285714,5.052482269503546,4.898245614035088,4.994814814814815
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.190506329113925,6.21259842519685,6.252027027027027,6.2405063291139244,6.289032258064516,6.26,6.256862745098039,6.258940397350994,6.2265625,6.273333333333333,6.271428571428571,6.323270440251572,6.324539877300614,6.343373493975903,6.335185185185185,6.345801526717557,6.358064516129033,6.313548387096774,6.322077922077923,6.305095541401274,6.283647798742138,6.27051282051282,6.253846153846154,6.335460992907802,6.264968152866242,6.239622641509434,6.259006211180124,6.255625,6.260692307692308,6.232467532467533
