item_code,item,unit,item_group,item_category,2024-02-01,2024-02-02,2024-02-03,2024-02-04,2024-02-05,2024-02-06,2024-02-07,2024-02-08,2024-02-09,2024-02-12,2024-02-13,2024-02-14,2024-02-15,2024-02-16,2024-02-17,2024-02-18,2024-02-19,2024-02-20,2024-02-21,2024-02-22,2024-02-23,2024-02-24,2024-02-25,2024-02-26,2024-02-27,2024-02-28,2024-02-29
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.797619047619047,9.801321585903084,9.80698689956332,9.852232142857144,9.856930693069307,9.892035398230089,9.895196506550219,9.92705882352941,9.903508771929825,9.812121212121212,9.907441860465116,9.899555555555557,9.900877192982456,9.907412280701754,9.913672566371682,9.900859728506788,9.86678391959799,9.839954545454546,9.825565217391304,9.816347826086957,9.795506607929514,9.798608695652174,9.785429864253393,9.758693467336684,9.782780269058296,9.762307692307694,9.74399061032864
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.663636363636364,11.6875,11.6875,11.665217391304349,11.68695652173913,11.700000000000001,11.7125,11.769565217391303,11.68695652173913,11.2,11.671428571428573,11.726086956521739,11.737499999999999,11.725,11.725,11.725,11.657142857142858,11.700000000000001,11.7125,11.664000000000001,11.700000000000001,11.700000000000001,11.7125,11.695454545454545,11.7125,11.655999999999999,11.725
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,,9.466666666666667,9.466666666666667,9.466666666666667,9.5,9.466666666666667,9.466666666666667,9.466666666666667,9.466666666666667,,9.45,9.45,9.45,9.0975,9.466666666666667,9.466666666666667,8.745000000000001,9.0975,9.0975,9.0975,9.0975,9.0975,9.0975,8.745000000000001,8.9725,8.9725,8.9725
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,31.285357142857144,31.9996875,32.06030303030303,31.882058823529412,31.4995,31.965172413793105,31.9059375,32.74964285714286,32.17617647058824,40.0,32.20655172413793,31.823235294117648,31.999714285714287,31.944166666666668,31.944166666666668,31.944166666666668,31.5995,32.10310344827586,31.571142857142856,31.571142857142856,31.676176470588235,31.628285714285713,31.628285714285713,30.954090909090908,31.766333333333332,31.742571428571427,31.726969696969697
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,30.857142857142858,30.857142857142858,30.857142857142858,30.857142857142858,30.2,30.833333333333332,30.714285714285715,32.4,30.714285714285715,40.0,30.833333333333332,30.714285714285715,30.714285714285715,30.714285714285715,30.714285714285715,30.714285714285715,31.0,30.833333333333332,30.714285714285715,30.714285714285715,30.714285714285715,30.714285714285715,30.714285714285715,29.5,30.25,30.625,30.22222222222222
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,45.333333333333336,47.0,47.35294117647059,47.35294117647059,46.0,47.333333333333336,47.1875,48.42857142857143,47.1875,50.0,47.142857142857146,47.1875,47.1875,47.1875,47.1875,47.1875,43.0,47.30769230769231,47.1875,47.1875,47.333333333333336,47.1875,47.1875,44.285714285714285,48.42857142857143,47.35294117647059,47.1875
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,47.0,47.0,47.0,47.0,50.0,47.0,46.6,47.0,46.6,50.0,47.0,46.6,46.6,46.6,46.6,46.6,45.0,47.0,46.6,46.6,46.6,46.6,46.6,47.5,47.0,46.6,46.6
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,23.275,23.209302325581394,23.244444444444444,23.318181818181817,23.10810810810811,23.238636363636363,23.127906976744185,23.583333333333332,23.023809523809526,22.0,23.024390243902438,23.11904761904762,23.11904761904762,23.097560975609756,23.155555555555555,23.227272727272727,23.216216216216218,23.186046511627907,23.155555555555555,23.155555555555555,23.209302325581394,23.25,23.325581395348838,23.176470588235293,23.285714285714285,23.227272727272727,23.244444444444444
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.009774436090225,5.05,5.0476190476190474,5.071428571428571,4.991596638655462,5.04014598540146,5.062043795620438,4.910714285714286,5.042635658914729,5.03125,4.976415094339623,4.948275862068965,4.9465,4.9719672131147545,4.942809917355373,4.940344827586207,4.9375,4.8884297520661155,4.903225806451613,4.9,4.91796875,4.922480620155039,4.97109375,4.931428571428571,4.9025,4.963414634146342,4.9656
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.420714285714286,6.473376623376624,6.4512820512820515,6.459090909090909,6.418382352941177,6.450967741935484,6.461688311688312,6.352066115702479,6.45,6.476923076923077,6.4328,6.4488,6.482352941176471,6.499295774647888,6.5200000000000005,6.504895104895105,6.485384615384616,6.477372262773724,6.498648648648649,6.5355263157894745,6.499337748344371,6.505769230769231,6.527096774193549,6.444094488188976,6.487234042553192,6.461379310344828,6.485443037974684
