item_code,item,unit,item_group,item_category,2024-06-01,2024-06-02,2024-06-04,2024-06-05,2024-06-06,2024-06-07,2024-06-08,2024-06-09,2024-06-10,2024-06-11,2024-06-12,2024-06-13,2024-06-14,2024-06-15,2024-06-16,2024-06-18,2024-06-19,2024-06-20,2024-06-21,2024-06-22,2024-06-23,2024-06-24,2024-06-25,2024-06-26,2024-06-27,2024-06-28,2024-06-29,2024-06-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,10.140969162995594,10.140090090090089,10.139013452914797,10.135652173913043,10.144588744588745,10.14304347826087,10.159565217391304,10.154910714285714,10.221608040201005,10.24056768558952,10.242936170212767,10.244592274678112,10.240300429184549,10.237564102564104,10.312903225806451,10.324793388429752,10.269774774774774,10.272719298245613,10.250995670995671,10.263589743589742,10.259396551724139,10.273364928909952,10.273620689655173,10.254999999999999,10.250384615384617,10.225818965517242,10.24064935064935,10.245
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,12.00625,11.994117647058824,11.847058823529412,11.951724137931036,11.9,11.9,11.879310344827585,11.9,11.92222222222222,11.906666666666666,11.903225806451612,11.958620689655174,11.93,11.923333333333334,11.935483870967742,11.971428571428572,11.986206896551725,11.896774193548387,11.896774193548387,11.876666666666667,11.896774193548387,11.86896551724138,11.887096774193548,11.896774193548387,11.887096774193548,11.936666666666667,11.856666666666666,11.939285714285715
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,9.166666666666666,9.166666666666666,9.166666666666666,9.166666666666666,9.166666666666666,9.166666666666666,8.85,8.85,8.2,9.0,9.0,9.266666666666667,9.266666666666667,9.266666666666667,9.266666666666667,9.0,9.25,9.25,9.25,9.25,9.25,8.5,9.25,9.433333333333334,9.433333333333334,9.333333333333334,9.333333333333334,9.333333333333334
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,31.4,31.419354838709676,31.48148148148148,31.517241379310345,31.533333333333335,31.466666666666665,31.35483870967742,31.5625,31.25,31.633333333333333,31.606060606060606,31.59375,31.666666666666668,31.685714285714287,32.06060606060606,32.333333333333336,32.111111111111114,31.655172413793103,31.483870967741936,31.5,31.5,31.058823529411764,31.214285714285715,31.2,31.548387096774192,31.655172413793103,31.4375,31.4375
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,30.88888888888889,30.88888888888889,30.88888888888889,31.25,30.88888888888889,30.88888888888889,30.8,30.8,28.714285714285715,30.88888888888889,30.8,30.8,30.88888888888889,30.8,31.75,31.666666666666668,31.11111111111111,30.8,30.8,30.8,30.8,28.5,31.0,31.75,31.0,31.0,30.88888888888889,30.88888888888889
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,47.76923076923077,47.76923076923077,47.63636363636363,47.583333333333336,47.583333333333336,47.416666666666664,47.61538461538461,47.61538461538461,46.333333333333336,47.84615384615385,47.642857142857146,47.642857142857146,47.84615384615385,47.8,47.8,48.76923076923077,47.642857142857146,47.46153846153846,47.642857142857146,47.8,47.8,47.8,47.84615384615385,47.642857142857146,48.0,47.666666666666664,47.8,47.8
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.0,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25,46.5,48.25,48.25,48.25,48.25,48.25,48.25
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.947916666666668,23.1,22.897727272727273,22.855555555555554,22.855555555555554,22.92222222222222,22.945652173913043,23.011111111111113,22.560606060606062,23.193617021276594,23.16530612244898,23.214893617021275,23.19782608695652,23.236170212765956,23.429268292682927,23.61818181818182,23.093939393939394,23.26578947368421,23.63658536585366,23.56341463414634,23.677500000000002,23.358064516129033,23.61860465116279,23.525581395348837,23.426086956521736,23.41333333333333,23.479999999999997,23.546666666666663
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.948,4.962809917355372,4.943220338983051,4.93984375,4.886567164179104,4.877777777777778,4.876296296296296,4.8545454545454545,4.864285714285714,4.8578125,4.8782945736434105,4.903125,4.914503816793893,4.927067669172932,4.89009009009009,4.801041666666666,4.925396825396826,4.9176,4.914285714285715,4.934126984126984,4.924603174603175,4.892156862745098,4.93135593220339,4.909322033898305,4.92396694214876,4.908943089430894,4.925619834710743,4.966071428571429
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.3500000000000005,6.328571428571428,6.333103448275862,6.332051282051283,6.34240506329114,6.32875,6.340123456790124,6.336809815950921,6.388059701492537,6.412418300653595,6.400628930817611,6.399363057324841,6.394155844155844,6.388741721854305,6.271304347826088,6.153260869565218,6.358041958041959,6.3381944444444445,6.3198630136986305,6.328,6.34,6.42265625,6.3613333333333335,6.350980392156863,6.3425806451612905,6.317948717948718,6.326315789473685,6.295714285714286
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.26235294117647,6.255952380952381,6.219512195121951,6.185185185185185,6.150602409638554,6.2,6.2011494252873565,6.204597701149424,6.167123287671233,6.233766233766234,6.2405063291139244,6.195121951219512,6.247058823529412,6.307058823529412,6.27625,6.214754098360656,6.2384615384615385,6.228000000000001,6.2384615384615385,6.267532467532468,6.264102564102564,6.239705882352942,6.28421052631579,6.241772151898735,6.253012048192771,6.2560975609756095,6.2625,6.318840579710145
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.2368421052631575,4.225,4.194444444444445,4.356857142857143,4.358055555555556,4.361891891891892,4.371944444444444,4.371944444444444,4.393636363636364,4.396857142857143,4.404999999999999,4.415945945945945,4.459189189189189,4.396857142857143,4.396857142857143,4.433030303030303,4.399722222222222,4.411951219512194,4.487857142857143,4.464047619047619,4.464047619047619,4.430277777777778,4.420789473684211,4.45975,4.5136111111111115,4.49974358974359,4.47078947368421,4.47078947368421
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.799259259259259,3.7933333333333334,3.7310077519379847,3.8631972789115645,3.8808843537414965,3.8777852348993287,3.8788815789473685,3.8706,3.8181746031746036,3.8148226950354607,3.836666666666667,3.8523129251700676,3.844527027027027,3.8649999999999998,4.0007438016528925,4.053979591836735,3.854928571428571,3.842986111111111,3.8485416666666663,3.8418881118881116,3.856573426573427,3.809396551724138,3.804469696969697,3.852071428571428,3.8196478873239434,3.842291666666666,3.836993006993007,3.845037593984962
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,11.441975308641975,11.399999999999999,11.197333333333333,11.297777777777778,11.25,11.375531914893617,11.263814432989692,11.1069696969697,11.320384615384615,11.301084337349398,11.252637362637362,11.269550561797752,11.315108695652174,11.288777777777778,11.278354430379746,10.999855072463768,11.16267441860465,11.16080459770115,11.103333333333333,11.121235955056179,11.261685393258427,11.440657894736843,11.241058823529412,11.291098901098902,11.177666666666667,11.170106382978723,11.195729166666666,11.191290322580645
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.842592592592593,5.785714285714286,5.769230769230769,6.116268656716418,6.151363636363636,6.134179104477612,6.119253731343283,6.157,6.2398,6.2337096774193546,6.325238095238095,6.315230769230769,6.32796875,6.355909090909091,6.307538461538462,6.390727272727273,6.457457627118644,6.458852459016393,6.4424590163934425,6.349833333333334,6.3546774193548385,6.260652173913043,6.276607142857143,6.339107142857143,6.321864406779661,6.2748333333333335,6.3326229508196725,6.344464285714286
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,4.410483870967742,4.421311475409836,4.414049586776859,4.43969465648855,4.447058823529411,4.436842105263158,4.43969465648855,4.414074074074074,4.445132743362832,4.45079365079365,4.4541984732824424,4.409489051094891,4.416666666666667,4.422794117647059,4.467716535433071,4.406818181818182,4.429166666666666,4.429133858267717,4.428571428571429,4.426356589147287,4.463846153846154,4.43716814159292,4.4464,4.403030303030303,4.408208955223881,4.394890510948906,4.390441176470588,4.341025641025641
26,ANGGUR HIJAU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,22.526315789473685,22.526315789473685,22.058823529411764,23.215625,23.371875,23.416129032258063,23.521875,23.958064516129035,23.996296296296297,23.96451612903226,23.835483870967742,23.73,23.371875,23.709375,24.096666666666668,23.90909090909091,23.226923076923075,22.651724137931033,22.4158064516129,22.585,22.429666666666666,22.418846153846154,22.34103448275862,22.888928571428572,22.531785714285714,22.48032258064516,22.0215625,22.48966666666667
