item_code,item,unit,item_group,item_category,2024-06-01,2024-06-02,2024-06-04,2024-06-05,2024-06-06,2024-06-07,2024-06-08,2024-06-09,2024-06-10,2024-06-11,2024-06-12,2024-06-13,2024-06-14,2024-06-15,2024-06-16,2024-06-18,2024-06-19,2024-06-20,2024-06-21,2024-06-22,2024-06-23,2024-06-24,2024-06-25,2024-06-26,2024-06-27,2024-06-28,2024-06-29,2024-06-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.015507692307692,9.01235294117647,9.042631578947368,9.03551515151515,9.040688622754491,9.048553846153848,9.039509202453988,9.038247734138972,9.09047477744807,9.110735294117648,9.116268656716418,9.137477203647416,9.087452229299362,9.098856209150327,9.062015503875969,9.04484375,9.170301204819276,9.172676470588236,9.17958944281525,9.164804804804804,9.152432432432432,9.158333333333333,9.152059701492538,9.151309523809525,9.125853658536586,9.074874213836479,9.045333333333334,8.998042704626334
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.577826086956522,11.573623188405797,11.608676470588236,11.467757009345794,11.432621359223301,11.471176470588235,11.492551020408163,11.497575757575758,11.477500000000001,11.472,11.478446601941748,11.492115384615385,11.46298076923077,11.453960396039603,11.461500000000001,11.489270833333334,11.525142857142859,11.51106796116505,11.540000000000001,11.551764705882352,11.552692307692308,11.557570093457946,11.544466019417476,11.561747572815532,11.59201923076923,11.598461538461539,11.591809523809525,11.57127450980392
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,28.19101694915254,28.020344827586204,27.968035714285715,28.41553846153846,28.31414285714286,28.283194444444444,28.198513513513515,28.2225352112676,28.198840579710144,28.344117647058823,28.364328358208954,28.313970588235293,28.20169014084507,28.1156338028169,28.308059701492535,28.191935483870967,28.299571428571426,28.29222222222222,28.378235294117644,28.42927536231884,28.229852941176468,28.124411764705883,28.02972602739726,28.287058823529406,28.089999999999996,27.849436619718308,27.893239436619716,27.71772727272727
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,28.412857142857142,28.412857142857142,28.412857142857142,28.47375,29.34875,29.34875,29.34875,29.34875,29.697499999999998,29.34875,29.84875,29.84875,29.84875,29.54285714285714,29.54285714285714,29.54285714285714,30.119999999999997,30.119999999999997,29.998,29.998,29.998,29.998,30.119999999999997,30.119999999999997,30.119999999999997,29.115999999999996,28.715999999999998,28.715999999999998
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,45.062222222222225,45.516,45.062222222222225,45.062222222222225,45.446,45.062222222222225,45.062222222222225,45.062222222222225,44.582499999999996,43.965714285714284,44.582499999999996,44.582499999999996,44.794444444444444,44.794444444444444,44.794444444444444,44.794444444444444,45.23857142857143,45.062222222222225,44.582499999999996,44.582499999999996,45.23857142857143,44.582499999999996,45.395,44.28125,44.794444444444444,44.582499999999996,45.89555555555555,45.305
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.16641304347826,22.154731182795697,22.405434782608694,22.848285714285712,22.88467289719626,22.885514018691588,22.940090090090088,22.972272727272724,23.000363636363637,23.036727272727273,23.011775700934578,22.630280373831777,22.45452830188679,22.8156,22.994888888888887,22.979204545454543,23.014545454545456,23.10207920792079,23.18212121212121,23.190392156862746,23.211941747572816,23.15447619047619,23.065607476635513,23.137798165137614,23.21028846153846,23.02638095238095,23.01685714285714,22.964901960784314
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.302173913043478,4.2681355932203395,4.272467532467533,4.239069767441861,4.209797570850203,4.195357142857143,4.207628458498023,4.2282558139534885,4.292105263157895,4.2751792828685256,4.271244979919679,4.2554724409448825,4.255196850393701,4.187795275590552,4.113549783549784,4.120094339622642,4.185887096774193,4.23176,4.34176,4.352884615384616,4.359219330855019,4.387906976744187,4.404508196721312,4.4680081300813015,4.522222222222223,4.523179916317991,4.518185654008438,4.526771300448431
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.247239819004525,6.172744186046512,6.138907103825137,6.14009756097561,6.157109004739337,6.1581220657277,6.1598139534883725,6.170840707964603,6.181953488372094,6.179230769230769,6.198657407407408,6.201724137931035,6.213721973094171,6.1872727272727275,6.193315789473684,6.200886075949367,6.270106382978724,6.227319587628867,6.2847959183673465,6.357474747474748,6.351201923076923,6.335505050505051,6.316855670103093,6.241725888324874,6.297868020304569,6.32590243902439,6.338109452736319,6.309183673469387
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.962391304347825,6.994999999999999,6.82475,6.9157777777777785,7.034509803921568,6.9681632653061225,6.83388888888889,7.09709090909091,7.122264150943397,6.967843137254902,6.981372549019608,6.981538461538462,7.056346153846154,7.079827586206896,7.097166666666667,7.060487804878049,7.038297872340426,7.013877551020408,6.980638297872341,7.03,7.147413793103448,6.9974509803921565,6.944117647058825,6.910588235294117,6.856111111111112,6.921785714285714,7.007857142857143,6.924181818181818
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.079565217391305,5.097111111111111,5.168791208791209,4.960170940170941,4.887416666666667,4.919421487603306,4.9077049180327865,4.925528455284553,4.862540983606557,4.832396694214876,4.850403225806452,4.917322834645669,4.858347107438017,4.876129032258064,4.922066115702479,5.013545454545454,4.901739130434783,4.864137931034483,4.8641228070175435,4.88025,4.958050847457627,5.024690265486726,4.945765765765766,5.049655172413793,5.060090909090909,5.110560747663552,5.123660714285714,5.194311926605505
