item_code,item,unit,n_original,original_std,n_trimmed,new_std,std_reduction,std_reduction_pct
1,AYAM BERSIH - STANDARD,1kg,7545,0.7214634094332089,6855.0,0.46447467117988606,0.2569887382533228,0.35620481218197403
2,AYAM BERSIH - SUPER,1kg,870,0.9091616019496133,829.0,0.8140676445150082,0.09509395743460503,0.10459521962947489
3,AYAM HIDUP,1kg,92,0.3480956313455739,92.0,0.3480956313455739,0.0,0.0
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,984,2.7136721491541933,907.0,2.1472535391947853,0.566418609959408,0.20872772347829538
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,137,2.0899943606745337,137.0,2.0899943606745337,0.0,0.0
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,349,4.694984679232451,334.0,4.41171573095781,0.28326894827464155,0.06033437117007826
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,69,1.62041536358865,69.0,1.62041536358865,0.0,0.0
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,1424,2.4128348895923994,1335.0,2.150362928076972,0.2624719615154274,0.10878156754429509
16,BETIK BIASA,1kg,4185,0.9219888783816917,4004.0,0.7852367391516701,0.1367521392300216,0.14832298136833702
18,PISANG BERANGAN,1kg,4969,0.7614587962868902,4694.0,0.6620376091677999,0.09942118711909032,0.1305667327029367
19,PISANG EMAS,1kg,3180,0.931292482136246,2941.0,0.7887852921148258,0.1425071900214202,0.15302087448889307
20,TEMBIKAI MERAH BERBIJI,1kg,959,0.9874073736993888,927.0,0.9192928708201075,0.06811450287928134,0.06898318231520363
21,TEMBIKAI MERAH TANPA BIJI,1kg,4118,0.6411850478220154,3849.0,0.5317042784328596,0.10948076938915574,0.17074753967055417
22,DRAGON FRUIT MERAH,1kg,2813,2.6406522537853503,2559.0,2.0613333599792925,0.5793188938060578,0.21938477244612942
24,TEMBIKAI SUSU,1kg,1911,1.4324981294105357,1833.0,1.2836143526571682,0.1488837767533675,0.10393296416703335
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,4050,0.7180444616119314,3886.0,0.5747568186142267,0.1432876429977047,0.199552605246811
27,ANGGUR MERAH BERBIJI,1kg,1469,4.817918189886132,1363.0,4.026030130683293,0.7918880592028392,0.16436311867336936
31,LAI KUNING (SAIZ M),1 biji,197,0.25568234007901564,189.0,0.1818923443868022,0.07378999569221342,0.2886002829503574
38,JAMBU BATU BERBIJI,1kg,2611,1.3092581964027263,2428.0,1.007732682762745,0.30152551363998126,0.2303025594710368
39,JAMBU BATU TANPA BIJI,1kg,1611,1.6391153262379934,1545.0,1.3026945842128212,0.33642074202517214,0.2052453153478263
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,6083,3.7717400526545277,5715.0,3.2229839226282575,0.5487561300262702,0.14549150322277882
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,6945,1.8172843669898175,6617.0,1.5330963139246754,0.28418805306514217,0.15638061837062758
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,2093,2.6979946734156193,1938.0,2.124841130122178,0.5731535432934414,0.21243686985039073
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,2577,4.994609182873318,2398.0,4.009554493203206,0.985054689670112,0.19722357718155356
52,KEPALA IKAN JENAHAK,1kg,1327,4.912162287527841,1270.0,4.403166686601947,0.5089956009258936,0.10361945944217925
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,4291,3.298516613426953,4049.0,2.887968627585282,0.4105479858416712,0.1244644286981891
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,3154,6.813278184263448,2972.0,6.057638615917297,0.755639568346151,0.11090690089411633
64,KEPALA IKAN MERAH,1kg,1309,6.37531844147586,1283.0,6.209247913352004,0.16607052812385614,0.026048977733167396
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,1584,7.804004942367843,1469.0,6.483245010475846,1.3207599318919971,0.1692412987492625
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,1033,4.548125721106078,973.0,3.393658061649265,1.1544676594568126,0.2538337175024381
68,IKAN PARI (KEPINGAN),1kg,3862,8.528426201676982,3505.0,7.129972192239742,1.3984540094372404,0.1639756241500051
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,1545,3.5864690609241356,1445.0,3.008194341293282,0.5782747196308535,0.16123789437677397
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,3787,3.882581003836947,3460.0,3.1330334897840477,0.7495475140528991,0.19305392812465766
71,IKAN SELAYANG/SARDIN  (≥ 13 EKOR SEKILOGRAM),1kg,6168,2.714762234001858,5609.0,2.1396140450792225,0.5751481889226353,0.21185950714910443
73,IKAN SENANGIN (ANTARA 2 HINGGA 8 EKOR SEKILOGRAM),1kg,2453,4.892773042134264,2260.0,3.7091397392775027,1.1836333028567614,0.24191461420014113
78,IKAN TAMBAN BELURU (ANTARA 10 HINGGA 19 EKOR SEKILOGRAM),1kg,453,2.6482988472357225,442.0,2.4674391208592295,0.18085972637649306,0.06829279352867343
79,IKAN TENGGIRI PAPAN (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,1064,5.740586686874168,1001.0,4.945999200556758,0.7945874863174094,0.13841572815793043
82,IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,2577,6.191309404814707,2340.0,4.883542640307623,1.3077667645070834,0.21122620095356423
83,IKAN TONGKOL/AYA/KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,6703,2.3492414037402045,6154.0,1.941541119180571,0.4077002845596336,0.173545504480952
87,IKAN HARUAN (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,483,5.654311439485315,439.0,4.07620026723313,1.5781111722521848,0.2790987353883416
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,3744,1.6595064404225928,3557.0,1.3432223403667276,0.31628410005586516,0.1905892573549299
89,IKAN TILAPIA HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,846,2.159861252369022,801.0,1.866986621522453,0.29287463084656884,0.13559881706537041
92,CILI HIJAU,1kg,5550,2.6084493902687385,5259.0,1.8870860425287197,0.7213633477400188,0.27654872294290495
93,CILI MERAH - KULAI,1kg,6060,2.6165291360594094,5898.0,2.451300082882639,0.1652290531767706,0.06314818012139996
94,CILI MERAH - MINYAK,1kg,2982,3.296038670006802,2832.0,2.87838806843261,0.41765060157419187,0.12671289489856927
95,HALIA BASAH (TUA),1kg,8746,1.9785089583456934,8197.0,1.580500195798431,0.39800876254726236,0.2011660148761988
96,KACANG BENDI,1kg,8230,1.8333806008760618,7945.0,1.6317144074502588,0.20166619342580305,0.10999690589582925
97,KACANG BUNCIS,1kg,7437,2.748980833127526,7058.0,2.372745652211663,0.37623518091586305,0.1368635155188837
98,KACANG PANJANG,1kg,7747,1.6270951121261068,7354.0,1.3680526407021376,0.2590424714239692,0.15920548804641255
101,KELAPA BIJI,1 biji,3909,0.41340998418409725,3630.0,0.3292679433604888,0.08414204082360843,0.20353170954414784
102,KELAPA PARUT,1kg,5678,1.1112617061666876,5587.0,1.0315362636036864,0.07972544256300118,0.07174317455607751
103,SANTAN KELAPA SEGAR (BIASA),1kg,3697,2.1232697445619824,3424.0,1.8187672740376235,0.30450247052435886,0.14341205176790944
104,KUBIS BULAT IMPORT (CHINA),1kg,4171,0.9391917276393537,4088.0,0.7798798297084092,0.15931189793094447,0.1696265983212745
105,KUBIS BULAT (TEMPATAN),1kg,5031,1.0986464735318848,4697.0,0.919873563175378,0.17877291035650678,0.16272105237073647
108,KUNYIT HIDUP,1kg,8058,1.7029404907816335,7534.0,1.4350451847394536,0.2678953060421798,0.15731336913553476
109,LOBAK MERAH,1kg,8798,1.1656893579051901,8390.0,1.0491435467186012,0.11654581118658891,0.09998016229300433
112,TERUNG PANJANG,1kg,7695,1.7925205633091466,7402.0,1.622396921884005,0.17012364142514147,0.09490749780358372
113,TIMUN,1kg,8630,0.92442883668549,8303.0,0.8154735298884036,0.10895530679708643,0.11786229774889129
114,TOMATO,1kg,8437,1.3140257774149713,7914.0,0.9728859371323086,0.34113984028266264,0.2596142679588623
118,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,2527,0.06564629405075433,2492.0,0.0,0.06564629405075433,1.0
119,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,2854,0.07234028078845307,2804.0,0.0,0.07234028078845307,1.0
120,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,2107,0.21430172026724825,2056.0,0.0,0.21430172026724825,1.0
124,TELUR PUYUH,15 Biji,1892,0.7986114388525938,1797.0,0.6256631253260124,0.17294831352658135,0.21656127762841101
125,TELUR ITIK,10 biji,2149,1.9861386846345686,2105.0,1.886794147781169,0.09934453685339961,0.05001893252569022
129,BAWANG BESAR KUNING/HOLLAND,1kg,8093,0.7690452321089407,7571.0,0.6052837853646551,0.1637614467442856,0.21294124182423596
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,5696,2.030007001533678,5448.0,1.7455628213534398,0.2844441801802382,0.14011980252547876
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,2819,2.0600779271398824,2633.0,1.7102615193856134,0.3498164077542689,0.16980736657857307
148,IKAN BILIS GRED B (KOPEK),1kg,2296,11.258709660862074,2085.0,9.112948205201173,2.1457614556609013,0.19058680082319499
152,KACANG HIJAU (IMPORT),1kg,6190,0.9649589434507126,5930.0,0.8587378877019567,0.10622105574875595,0.11007831625344319
154,SERBUK KUNYIT (TIDAK BERBUNGKUS),100 g,127,0.6009730475857544,121.0,0.550501899722241,0.05047114786351348,0.08398238168295162
155,SERBUK CILI  (TIDAK BERBUNGKUS),100 g,110,0.6061273177073109,109.0,0.5929475661253466,0.013179751581964272,0.021744196634820807
160,UBI KENTANG RUSSET,1kg,128,0.7909486573370657,128.0,0.7909486573370657,0.0,0.0
171,KORDIAL SUNQUICK (OREN),840 ml,111,0.5459548960919284,101.0,0.4005837324863222,0.1453711636056062,0.26626954835684535
180,TEH BOH (UNCANG),100 beg,10,1.2664912159190038,9.0,1.2640323483905682,0.0024588675284356043,0.0019414801283492336
190,SARDIN CAP AYAM (SOS TOMATO),155 g,421,0.33279589917524666,396.0,0.26756859842871467,0.06522730074653199,0.19599791015508883
191,SARDIN CAP AYAM (SOS TOMATO),425 g,523,0.4822199875807201,484.0,0.33825733205471437,0.14396265552600573,0.2985414525189241
192,SARDIN CAP KING CUP (SOS TOMATO),155 g,261,0.3466015377846657,238.0,0.2782995253678097,0.06830201241685596,0.1970620582165166
193,SARDIN CAP KING CUP (SOS TOMATO),425 g,320,0.4089280849775247,302.0,0.34894649670872196,0.05998158826880273,0.14668004099571544
195,MACKAREL CAP AYAM (SOS TOMATO),425 g,461,0.41891332746922727,428.0,0.3293397549802067,0.08957357248902059,0.21382363991654224
197,MACKAREL CAP KING CUP (SOS TOMATO),425 g,25,0.5346961754117942,21.0,0.46296148147911126,0.07173469393268289,0.13415972889171443
201,JEM STRAWBERI LADY'S CHOICE,400 g,28,0.3961454492117977,27.0,0.3896451742590453,0.00650027495275235,0.01640880884959252
202,SERI KAYA YEO'S,480 g,87,0.6860974795197601,79.0,0.4676416763109493,0.2184558032088108,0.31840344809562754
203,MAINLAND CHESDALE CHEDDAR CHEESE SPREAD 12 CHEDDAR,250 g,3,0.3464101615137755,2.0,0.0,0.3464101615137755,1.0
205,MARJERIN DAISY,480 g,46,0.5872230563205062,43.0,0.5213599220574944,0.06586313426301182,0.11216033422751667
206,MARJERIN PLANTA,480 g,259,0.8527003938952555,246.0,0.6963138623181927,0.15638653157706284,0.18340150033550134
212,KICAP TAMIN (DARK SOY SAUCE),330 ml,106,0.3519423705172751,101.0,0.2922090666181688,0.059733303899106305,0.1697246734211398
214,KICAP LEMAK MANIS CAP KIPAS UDANG,345ml,769,0.20648699621416436,717.0,0.14323502644336183,0.06325196977080252,0.30632422830733025
215,KICAP LEMAK MANIS CAP JALEN,650 ml,356,0.5476760379732046,345.0,0.49155061668465055,0.05612542128855408,0.10247923479774379
217,SOS TOMATO MAGGI,325 g,578,0.2858286032589312,545.0,0.23131073173145095,0.05451787152748028,0.1907362346031293
218,SOS CILI LIFE,340 g,217,0.3478911119969172,204.0,0.2724025138057157,0.07548859819120152,0.21698915433019297
221,DRINHO SOYA (KOTAK),250 ml,4,0.11547005383792514,4.0,0.11547005383792514,0.0,0.0
226,YEO'S LAICI (KOTAK),250 ml,9,0.09999999999999995,9.0,0.09999999999999995,0.0,0.0
228,COCA COLA (BOTOL),1.5 liter,6,0.621825270205921,5.0,0.5079370039680117,0.11388826623790937,0.18315155670691
229,F&N OREN (TIN),325 ml,7,0.24976179127511142,6.0,0.09831920802501747,0.15144258325009397,0.606348082614769
230,F&N OREN (BOTOL),1.5 liter,7,0.48205907561309574,5.0,0.23874672772626643,0.24331234788682932,0.5047355400940811
232,MIRINDA OREN (BOTOL),1.5 liter,1,,1.0,,,
240,LIVITA WITH HONEY (BOTOL),150 ml,1,,1.0,,,
246,MINYAK JAGUNG CAP MAZOLA,1kg,49,1.3852048646343986,47.0,1.2575360252351053,0.1276688393992933,0.09216603454030559
254,MINYAK MASAK SEBATIAN CAP HELANG,5 kg,19,2.0833649120413704,18.0,1.6793634025750637,0.40400150946630675,0.19391778518072897
257,MINYAK MASAK SEBATIAN CAP NEPTUNE,5 kg,9,0.5797509043642034,9.0,0.5797509043642034,0.0,0.0
260,MINYAK MASAK SEBATIAN CAP PISAU,5 kg,43,3.6542701701147493,40.0,3.1516987686333744,0.5025714014813749,0.13752989737635996
263,MINYAK MASAK TULEN CAP BURUH,5 kg,41,2.391448178456706,38.0,1.721051979067308,0.6703961993893979,0.28033064041639844
266,MINYAK MASAK TULEN CAP SERI MURNI,5 kg,68,2.6206091250181087,61.0,1.7263673601800655,0.8942417648380432,0.3412343169765403
267,MINYAK MASAK TULEN CAP VESAWIT,1kg,14,0.9179528106811172,14.0,0.9179528106811172,0.0,0.0
271,MINYAK SAPI CAP QBB,400 g,166,2.807743751238303,149.0,1.823299333825684,0.984444417412619,0.35061761493670784
272,ROTI SANDWICH GARDENIA ORIGINAL CLASSIC,400 g,125,0.0,125.0,0.0,0.0,
292,UBAT GIGI COLGATE (PUDINA SEGAR),250 g,2,0.0,2.0,0.0,0.0,
293,UBAT GIGI DARLIE DOUBLE ACTION (PUDINA ASLI),250 g,5,0.9154233993076643,4.0,0.47871355387816905,0.4367098454294952,0.4770577699453382
295,UBAT GIGI FRESH & WHITE (PUDINA SEGAR),160 g,4,0.5830951894845302,2.0,0.0,0.5830951894845302,1.0
