item_code,item,unit,item_group,item_category,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30
919,SUSU TEPUNG PENUH KRIM DUTCHLADY,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,20.461891891891888,,,,,,,20.428493150684933,,,,,,,20.464266666666667,,,20.477402597402598,,,20.466849315068494,,,
929,NESCAFE CLASSIC (PAKET),200 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,,20.54648854961832,,,19.9,,,
957,SOS CILI KIMBALL,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,3.6480769230769226,,,,,,,3.6530769230769233,,,,,,,3.663770491803279,,,3.6651111111111114,,,3.6660893854748604,3.4,,
992,BERAS CAP JATI (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,,,25.9805,,,,,,,25.980952380952377,,,,,,,25.980952380952377,,,25.980952380952377,,,25.979999999999997,,,
1070,SOS CILI MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,3.9387317073170736,,,,,,,3.949423076923077,,,,,,,3.9739622641509436,,,3.975260663507109,,,3.9740579710144925,4.0,,
1080,SERBUK PENAIK ROYAL (TIN),226g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,,,7.225,,,,,,,7.225,,,,,,,7.225,,,8.5,,,8.5,,,
1081,MACKAREL CAP KING CUP (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,4.260769230769231,,,,,,,4.2825,,,,,,,4.2825,,,4.2825,,,4.317272727272727,,,
1082,MACKAREL CAP AYAM (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,4.780638297872341,,,,,,,4.79300518134715,,,,,,,4.798465608465608,,,4.7950526315789475,,,4.802947368421053,4.9,,
1084,TEH BOH (SERBUK),500 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,,11.750125786163522,,,11.5,,,
1086,MINYAK JAGUNG CAP DAISY,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,16.7975,16.7975,17.10509259259259,16.929999999999996,16.7975,16.7975,16.929999999999996,16.73333333333333,16.7975,17.05787037037037,16.7975,16.7975,16.7975,16.7975,16.695,16.7975,17.077727272727273,16.7975,16.7975,17.102072072072072,16.7975,16.7975,17.091452991452993,16.938,16.7975,16.929999999999996
