item_code,item,unit,item_group,item_category,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.89702857142857,8.896927374301677,8.89695652173913,8.896891191709845,8.897046632124352,8.896971428571428,8.897039106145252,8.89686170212766,8.897074468085107,8.89716577540107,8.89709497206704,8.89707182320442,8.897022471910113,8.896994535519125,8.89698924731183,8.897005649717515,8.897158469945355,8.897142857142857,8.897158469945355,8.89709677419355,8.897291666666666,8.897343750000001,8.897287234042553,8.89721393034826,8.89704433497537,8.897346938775511,8.897184466019418,8.89724770642202,8.897252252252253
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,10.666938775510204,10.558301886792453,10.460933333333333,10.413048780487806,10.376493506493507,10.346823529411765,10.357951807228917,10.347176470588234,10.323012048192771,10.33134831460674,10.32779069767442,10.375,10.40609756097561,10.408117647058823,10.420813953488372,10.419540229885058,10.412613636363638,10.407093023255813,10.413132530120482,10.420941176470588,10.40304347826087,10.397666666666666,10.408461538461538,10.40857142857143,10.40857142857143,10.421363636363637,10.463452380952381,10.444285714285716,10.471625
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,38.71454545454545,38.474848484848486,39.8480487804878,40.05613636363636,39.569583333333334,39.48625,38.87557692307692,38.89313725490196,38.54571428571428,38.686458333333334,38.438541666666666,38.61326530612245,38.3146,39.15958333333333,39.30294117647058,39.69730769230769,39.848888888888894,39.923199999999994,39.77117647058824,40.1088,40.068400000000004,40.513617021276595,40.38212765957447,40.38212765957447,40.286458333333336,40.325,40.265,40.13979591836735,40.38212765957447
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,48.629999999999995,48.629999999999995,46.9725,46.9725,45.358,45.358,45.358,45.358,45.358,45.358,45.358,45.358,45.358,45.358,45.358,45.358,45.358,45.358,45.358,45.358,45.358,45.358,46.9725,46.9725,46.9725,45.358,45.358,45.358,47.4475
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,47.9975,47.9975,47.9975,47.9975,47.9975,47.9975,47.99857142857143,47.99857142857143,48.058749999999996,48.058749999999996,47.93857142857143,48.00857142857143,48.00857142857143,48.00857142857143,48.00857142857143,48.00857142857143,48.12,48.12,48.12,48.12,48.12,48.15142857142856,48.15142857142856,48.15142857142856,48.15142857142856,48.15142857142856,48.15142857142856,47.995,47.995
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,19.870985915492955,20.189873417721518,20.753999999999998,20.78235294117647,20.827831325301204,20.835949367088606,20.82815789473684,20.87126582278481,20.93168674698795,20.918124999999996,20.89439024390244,20.909259259259258,20.91862068965517,20.95813953488372,20.901011235955053,20.84134831460674,20.858863636363637,20.913522727272724,20.930978260869562,20.951999999999998,20.913052631578946,20.840760869565216,20.812499999999996,20.795108695652175,20.822637362637366,20.868314606741574,20.91923076923077,21.009999999999998,20.849425287356322
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.677766990291262,4.730913705583756,4.644218009478673,4.646028708133972,4.669857819905213,4.70479797979798,4.716515151515152,4.70419689119171,4.703227513227514,4.713694581280788,4.757700000000001,4.754818652849742,4.778368421052631,4.7594972067039105,4.797195767195767,4.825053191489362,4.8401104972375695,4.860434782608696,4.839144385026739,4.8360103626943,4.858723404255319,4.931224489795918,4.935025641025641,4.909795918367347,4.895445544554455,4.929045226130653,4.94572864321608,4.9343867924528295,4.958703703703703
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.250372340425532,5.2451832460732986,5.279447236180905,5.296813725490196,5.270558139534884,5.259633507853403,5.268350515463918,5.266089108910891,5.265075376884422,5.259099526066351,5.273411214953271,5.284659685863875,5.277277486910995,5.308216216216216,5.288052631578948,5.295075376884422,5.3108673469387755,5.337083333333333,5.314536082474227,5.321122994652407,5.28828729281768,5.259381443298969,5.263502538071067,5.290452261306532,5.299455445544554,5.268934010152284,5.282378378378379,5.279736842105263,5.305608465608466
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.738367346938776,5.750943396226416,5.742241379310345,5.811379310344828,5.785333333333333,5.773333333333333,5.748888888888889,5.76530612244898,5.770961538461539,5.728305084745763,5.692238805970149,5.717586206896552,5.669807692307692,5.802222222222222,5.675454545454546,5.7188888888888885,5.668688524590165,5.675483870967742,5.622295081967214,5.652115384615385,5.711153846153847,5.75280701754386,5.77203125,5.781666666666666,5.7396666666666665,5.765555555555556,5.687547169811321,5.753469387755103,5.768039215686275
