item_code,item,unit,item_group,item_category,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.709007633587786,8.713272058823529,8.704253731343282,8.704962686567164,8.702744360902255,8.70339483394834,8.698088235294119,8.687894736842106,8.681221374045801,8.67382113821138,8.682222222222222,8.676679841897233,8.683292181069959,8.677764705882353,8.673492063492063,8.688571428571429,8.655595238095238,8.70757085020243,8.700607287449392,8.711290322580645,8.716390041493776,8.716776859504133,8.721700404858298,8.720564516129032,8.716821705426357,8.71792,8.721645569620252,8.721416309012875,8.715726495726496,8.725921052631579
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,10.237846153846155,10.212419354838708,10.262878787878789,10.246,10.252394366197182,10.24609375,10.253787878787879,10.262153846153845,10.2646875,10.254444444444445,10.271891891891892,10.290000000000001,10.288717948717949,10.279746835443039,10.282179487179487,10.293466666666667,10.396530612244899,10.2616,10.260945945945947,10.251282051282052,10.269466666666666,10.275616438356165,10.283472222222223,10.300133333333333,10.312739726027397,10.294927536231883,10.288695652173912,10.297142857142857,10.279710144927536,10.264647887323942
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,35.89756097560976,36.12809523809524,37.249722222222225,37.11027777777778,36.38777777777778,36.47210526315789,36.28944444444445,36.13951219512195,35.965609756097564,36.74846153846154,37.36380952380952,37.268,37.81782608695652,37.9465306122449,38.04632653061225,37.932040816326534,38.16333333333333,38.16291666666667,38.149565217391306,37.935744680851066,37.94851063829787,37.905,38.077021276595744,38.07541666666666,38.015,38.371219512195125,38.51875,38.51875,38.58452380952381,38.75575
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,43.445,40.96333333333333,39.7225,41.95,41.72,40.576,40.576,40.576,40.576,42.63,42.63,42.63,41.95,41.95,47.9,,,,38.5,38.5,38.5,38.5,40.69,40.69,40.69,40.69,40.69,40.69,40.69,40.69
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,46.73,47.356,46.556,46.76909090909091,46.556,46.556,46.76909090909091,46.76909090909091,46.29555555555556,46.29555555555556,46.97,47.641818181818174,47.27818181818182,47.116,47.116,47.37916666666666,,47.42083333333334,47.42083333333334,46.91454545454546,46.51888888888889,46.757,46.757,46.51888888888889,46.74,46.52125,47.45428571428572,46.558,45.575,46.531666666666666
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,19.435901639344262,19.355625,19.585409836065573,19.589047619047616,19.47359375,19.47359375,19.39246153846154,19.2719696969697,19.347384615384613,19.611451612903227,19.66290322580645,19.508333333333333,19.532923076923076,19.44327868852459,19.40671875,19.51222222222222,21.3304,19.593529411764706,19.59030303030303,19.565312499999997,19.424,19.391538461538463,19.445223880597013,19.451911764705883,19.358571428571427,19.60411764705882,19.70539682539682,19.81222222222222,19.8280303030303,19.90073529411765
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.665882352941177,4.648235294117647,4.647853658536586,4.645560975609756,4.665792079207921,4.670247524752475,4.621596244131456,4.592559241706161,4.560560747663551,4.588995215311005,4.595145631067961,4.493864734299517,4.4401941747572815,4.4091818181818185,4.3662895927601815,4.3457009345794395,4.0216666666666665,4.287064676616915,4.241015228426396,4.201641025641026,4.192323232323233,4.19005076142132,4.2748453608247425,4.26826530612245,4.271370558375635,4.262171717171717,4.2469270833333335,4.251105527638191,4.241293532338308,4.248481675392671
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.042325581395349,5.074393063583815,5.087791411042945,5.042909090909091,5.045333333333334,5.061529411764706,5.068305084745763,5.057348066298342,5.044371584699453,5.055290697674419,5.064213836477988,5.07277108433735,5.05603550295858,5.038663101604278,5.018494623655914,5.012554347826088,4.9584375000000005,5.014237288135593,5.03,5.04364705882353,5.030714285714287,4.994327485380117,5.000416666666667,4.984497041420118,5.011286549707603,5.010773480662984,5.0,5.012651933701658,5.019456521739131,4.995405405405406
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.640882352941177,5.626617647058824,5.676451612903226,5.592372881355932,5.538392857142857,5.575,5.62578125,5.662063492063493,5.67768115942029,5.563278688524591,5.551818181818183,5.5601666666666665,5.6131746031746035,5.56764705882353,5.637391304347826,5.533508771929825,4.569090909090909,5.606181818181818,5.577868852459017,5.67948275862069,5.621666666666667,5.67453125,5.7277966101694915,5.665294117647059,5.576037735849056,5.492545454545454,5.570545454545455,5.619491525423729,5.5649999999999995,5.6478947368421055
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.794545454545455,4.84035294117647,4.671807228915663,4.678375,4.753625,4.788048780487805,4.664634146341464,4.623536585365853,4.591807228915663,4.608072289156627,4.507692307692308,4.486153846153846,4.561428571428571,4.581038961038961,4.569350649350649,4.494383561643836,3.3775,4.51927536231884,4.416,4.455479452054795,4.410131578947369,4.425,4.40328947368421,4.335066666666666,4.341351351351351,4.403896103896104,4.423513513513513,4.384428571428572,4.372567567567567,4.329857142857143
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.015529953917051,3.957232142857143,3.9300858369098712,3.902754237288136,3.7784615384615385,3.6420253164556966,3.5414285714285714,3.3924066390041494,3.2594142259414225,3.165899581589958,3.1235102040816325,3.0328915662650604,2.971737089201878,2.916504854368932,2.906029411764706,2.811909090909091,2.99546875,2.8086784140969163,2.8107563025210087,2.8298695652173915,2.852391304347826,2.8686580086580085,2.9280082987551865,2.897298387096774,2.9056470588235292,2.9125,2.936081632653061,2.9695121951219514,2.998991935483871,2.991566265060241
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,10.658333333333333,10.70937106918239,10.711369863013699,10.767682119205299,10.741623376623377,10.773207547169811,10.718982035928143,10.70526627218935,10.72329411764706,10.724819277108434,10.809363057324841,10.698269230769231,10.827163120567377,10.888840579710145,10.842857142857142,10.793076923076923,10.56632911392405,10.766709677419355,10.701638418079096,10.728823529411764,10.70010582010582,10.655531914893617,10.665945945945946,10.745730337078651,10.714594594594594,10.72368715083799,10.666174863387978,10.660655737704918,10.622553191489361,10.545449735449736
