item_code,item,unit,item_group,item_category,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.352161172161173,9.351363636363637,9.351062271062272,9.35638211382114,9.352553956834534,9.355091575091576,9.355703703703703,9.355551470588235,9.355719557195572,9.35548736462094,9.356200000000001,9.350358565737052,9.350745098039216,9.354596491228072,9.35451048951049,9.350818505338077,9.354330985915494,9.361428571428572,9.354014084507043,9.351170212765958,9.346472602739727,9.346770833333332,9.339335664335666,9.342473498233216,9.345524193548387,,9.34517006802721,9.341802721088436
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.040392156862746,11.037352941176472,11.063564356435645,11.13,11.11127659574468,11.117741935483872,11.108556701030928,11.100531914893617,11.076989247311829,11.081382978723406,11.089784946236561,11.092934782608696,11.092934782608696,11.050520833333335,11.065463917525774,11.099574468085107,11.11054347826087,11.133908045977012,11.061739130434784,11.031538461538462,11.06,11.088571428571427,11.061978021978021,11.054782608695652,11.060681818181818,11.96,11.046976744186047,11.013406593406593
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,36.98745454545455,36.85849056603774,36.803518518518516,37.2875,37.129038461538464,37.43109090909091,37.503392857142856,37.948035714285716,37.839285714285715,37.47796296296296,37.27945454545454,37.12719298245614,37.490344827586206,37.449333333333335,37.51083333333334,37.611355932203395,37.51982142857143,38.43162790697674,37.6202,37.545272727272724,37.15679245283019,37.39981481481481,37.55627450980392,38.0094,38.05276595744681,,38.17725490196079,37.900555555555556
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,42.18142857142857,42.18142857142857,42.18142857142857,42.18142857142857,42.18142857142857,42.18142857142857,42.18142857142857,42.18142857142857,42.18142857142857,41.895714285714284,41.895714285714284,41.895714285714284,41.894285714285715,41.894285714285715,41.894285714285715,41.894285714285715,41.894285714285715,43.21,42.035714285714285,43.21,43.21,43.21,43.21,43.21,43.21,,43.21,43.21
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,47.0225,47.398,47.398,47.45333333333333,47.689,47.689,47.77666666666667,47.77666666666667,48.388999999999996,48.388999999999996,48.08,48.08,48.08,48.08,48.08,48.11416666666667,48.11416666666667,48.17,48.11416666666667,48.02076923076923,48.02076923076923,48.02076923076923,48.16142857142857,48.02076923076923,48.064166666666665,,48.25153846153846,48.25153846153846
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,47.5,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,48.745000000000005,47.5,,48.745000000000005,48.745000000000005
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,20.6652688172043,20.609780219780216,20.662747252747252,20.860666666666667,20.326224489795916,20.192604166666666,20.545257731958763,20.613265306122447,20.629072164948454,20.657142857142855,20.483888888888888,20.406774193548387,20.444787234042554,20.642474226804122,20.647999999999996,20.735454545454544,20.72114583333333,20.869870129870126,20.728241758241758,20.66741935483871,20.661935483870966,20.712,20.59215909090909,20.44988888888889,20.614749999999997,,20.30978021978022,20.317977528089887
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.940603448275862,4.898347457627119,4.889834710743802,4.887578475336323,4.863662551440329,4.867692307692307,4.881769547325103,4.883122362869198,4.855578512396694,4.842105263157895,4.816962025316455,4.795798319327732,4.792181069958848,4.792806324110671,4.8067611336032385,4.7734959349593495,4.769308943089431,4.8854597701149425,4.75131221719457,4.756820276497696,4.715760368663594,4.757072072072072,4.765205479452056,4.778034188034188,4.869004975124378,3.49,4.789342723004695,4.795774647887324
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.2867999999999995,6.270536912751679,6.24925,6.250872483221476,6.243726708074534,6.27219512195122,6.249230769230769,6.247579617834395,6.2631547619047625,6.266686046511627,6.3003726708074534,6.297975460122699,6.297594936708861,6.211890243902439,6.217777777777777,6.232485207100591,6.272191011235956,6.416181818181819,6.320064102564103,6.338698630136987,6.341027397260274,6.338666666666667,6.342287581699346,6.316666666666666,6.376329113924051,,6.337469879518072,6.3232203389830515
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.9887500000000005,6.103555555555556,6.008979591836734,6.081176470588235,6.087358490566038,6.1971428571428575,6.162115384615385,6.196730769230769,6.117142857142857,6.1224,6.096530612244898,6.135000000000001,6.088983050847458,6.226607142857143,6.267090909090909,6.169491525423729,6.088524590163935,6.210862068965517,6.246774193548387,6.189661016949152,6.220740740740741,6.2835593220338986,6.293454545454545,6.271886792452831,6.367254901960784,,6.068095238095238,6.076326530612245
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.860882352941177,4.827184466019418,4.847623762376238,4.875454545454546,4.811287128712872,4.865384615384615,4.781818181818181,4.7772277227722775,4.8008737864077675,4.8171,4.805049504950495,4.811747572815534,4.792330097087379,4.84990099009901,4.861782178217822,4.895247524752476,4.925520833333334,4.833829787234042,4.795368421052632,4.802795698924731,4.862608695652174,4.863010752688172,4.83989010989011,4.839677419354839,4.833936170212766,3.75,4.792235294117647,4.7817647058823525
