item_code,item,unit,item_group,item_category,2022-10-05
1019,MINYAK ANGIN CAP KAPAK,3 ml,BARANGAN KEDAI SERBANEKA,UBAT-UBATAN,80.0
1050,MAGGI MEE CURRY,79 g,BARANGAN KEDAI SERBANEKA,MAKANAN SEGERA,50.0
1653,UHU GLUE (GAM PELBAGAI KEGUNAAN),20ml,BARANGAN KEDAI SERBANEKA,ALAT TULIS DAN BAHAN BACAAN,90.0
