item_code,item,unit,n_original,original_std,n_trimmed,new_std,std_reduction,std_reduction_pct
1157,NASI PUTIH KOSONG,sepinggan,264,0.36400114207539597,263.0,0.36235306218806446,0.0016480798873315106,0.004527677792258525
1158,NASI AYAM,sepinggan,115,0.9661938268589066,103.0,0.5872576112736708,0.3789362155852358,0.39219482163031033
1159,NASI LEMAK (BERBUNGKUS),sebungkus,91,1.0952645322498102,87.0,0.6577789005916954,0.4374856316581148,0.3994337612297777
1160,NASI LEMAK (TIDAK BERBUNGKUS),sepinggan,135,1.0672510836826963,126.0,0.7676279687535484,0.29962311492914784,0.28074285377650515
1161,NASI + SAYUR + IKAN,sepinggan,189,1.3093310932462918,179.0,1.1673183508883225,0.14201274235796935,0.10846205599980817
1162,NASI + SAYUR + AYAM,sepinggan,191,1.037001913093565,178.0,0.8381882794597999,0.19881363363376514,0.19171964016987006
1163,NASI + SAYUR + DAGING,sepinggan,144,1.1995769759913997,134.0,0.9753717326399857,0.224205243351414,0.18690359004774817
1164,NASI + SAYUR + SOTONG,sepinggan,55,1.6611033410851685,51.0,0.9681759684491003,0.6929273726360683,0.4171488645513117
1165,NASI + SAYUR + UDANG,sepinggan,54,1.106825592892467,54.0,1.106825592892467,0.0,0.0
1167,NASI GORENG KAMPUNG,sepinggan,174,0.899878552846493,159.0,0.7421306498460818,0.1577479030004112,0.1752991028638515
1168,NASI GORENG PAPRIK,sepinggan,138,1.2109885122367097,129.0,0.8414267829156329,0.3695617293210768,0.3051736045278349
1169,NASI GORENG CINA,sepinggan,161,0.8578274957253123,154.0,0.6822136758620038,0.17561381986330848,0.20471927134350373
1170,NASI GORENG PATAYA,sepinggan,161,0.9922373394950416,152.0,0.8462553090529968,0.14598203044204472,0.14712410492063954
1172,NASI GORENG CILI PADI,sepinggan,121,0.8047423145563213,113.0,0.6872667975936196,0.11747551696270164,0.14597904799807804
1173,NASI GORENG DAGING MERAH,sepinggan,112,1.439044341385496,104.0,0.950652757149071,0.48839158423642504,0.3393860565590404
1174,NASI GORENG USA,sepinggan,118,72.89890048665225,108.0,0.9665843055829317,71.93231618106933,0.9867407560452862
1175,NASI GORENG AYAM,sepinggan,168,0.9075005076425816,160.0,0.7787000839570504,0.12880042368553124,0.14192876213382702
1183,BIHUN GORENG,sepinggan,188,1.1698486695550847,178.0,1.0864207746833434,0.08342789487174129,0.07131511711123327
1184,BIHUN HAILAM,sepinggan,120,1.0588294234196365,113.0,0.9474798564517324,0.1113495669679041,0.1051628945182551
1186,BIHUN TOMYAM,semangkuk,134,1.1342021617957896,129.0,0.9661482003094763,0.16805396148631324,0.14816931861620888
1187,BIHUN BANDUNG,semangkuk,120,0.9808070620653173,114.0,0.8459686403982029,0.13483842166711446,0.1374770093755043
1188,BIHUN LADNA,sepinggan,98,0.9370559471536047,93.0,0.8264361605367533,0.11061978661685146,0.11805035436023796
1189,BIHUN KUNGFU,sepinggan,94,0.9369319372529745,85.0,0.7253165058189738,0.21161543143400074,0.22585998301482163
1198,AYAM GORENG,seketul,208,0.7552871672035746,199.0,0.6544929311334923,0.10079423607008231,0.13345154061503467
1199,AYAM MASAK MERAH,seketul,197,0.9172933105106081,186.0,0.7759313478351854,0.14136196267542278,0.15410770040035954
1200,AYAM MASAK KICAP,seketul,176,0.8922458166910043,167.0,0.7652068003004353,0.12703901639056903,0.14238118466243727
