item_code,item,unit,item_group,item_category,2023-06-07,2023-06-14,2023-06-21,2023-06-28
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.65,8.65,8.533333333333333,8.75
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,6.4,6.4,6.4,6.4
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,28.0,28.0,28.0,32.0
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,17.666666666666668,17.666666666666668,18.0,18.0
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.333333333333334,13.142857142857142,14.333333333333334,14.666666666666666
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.333333333333334,9.2,10.416666666666666,10.4
101,KELAPA BIJI,1 biji,BARANGAN SEGAR,KELAPA,2.3000000000000003,2.06,1.9666666666666668,2.1
102,KELAPA PARUT,1kg,BARANGAN SEGAR,KELAPA,7.425,7.425,7.425,7.425
103,SANTAN KELAPA SEGAR (BIASA),1kg,BARANGAN SEGAR,KELAPA,8.25,8.25,8.25,8.25
104,KUBIS BULAT IMPORT (CHINA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,2.56,2.8833333333333333,2.8833333333333333,2.6999999999999997
105,KUBIS BULAT (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.075,4.26,4.46,4.46
114,TOMATO,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.875,3.12,4.155555555555555,4.5
118,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,4.4,4.324999999999999,4.324999999999999,4.333333333333333
119,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR,4.199999999999999,4.125,4.125,4.133333333333333
120,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,4.1,3.9499999999999997,3.9499999999999997,3.933333333333333
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,7.109999999999999,6.42,6.3,5.916666666666667
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,BARANGAN KERING,BAWANG,9.0,8.25,9.0,
368,KACANG TANAH (IMPORT),1kg,BARANGAN KERING,KACANG,8.0,7.425,7.45,6.966666666666666
1128,LADA BENGGALA HIJAU (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.333333333333334,8.5,8.5625,9.142857142857142
1131,UBI KENTANG IMPORT (CHINA),1kg,BARANGAN KERING,UBI KENTANG,2.466666666666667,2.466666666666667,3.0,3.0
1367,DAGING PAHA KAMBING BEBIRI IMPORT BERTULANG  (MUTTON) (AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,33.0,33.0,33.0,33.0
