item_code,item,unit,item_group,item_category,2025-01-01,2025-01-02,2025-01-03,2025-01-04,2025-01-05,2025-01-06,2025-01-07,2025-01-08,2025-01-09,2025-01-10,2025-01-11,2025-01-12,2025-01-13,2025-01-14,2025-01-15,2025-01-16,2025-01-17,2025-01-18,2025-01-19,2025-01-20,2025-01-21,2025-01-22,2025-01-23,2025-01-24,2025-01-25,2025-01-26,2025-01-27,2025-01-28,2025-01-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.036,9.7,9.7,9.7,9.7,9.063375,8.910666666666666,9.7,9.7,9.7,9.7,9.7,9.050181818181818,9.7,9.7,9.333333333333334,9.7,9.299999999999999,9.0,9.226,9.299999999999999,9.299999999999999,9.248787878787878,9.299999999999999,9.9,9.9,9.31379746835443,9.299999999999999,9.299999999999999
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.032,11.6,11.6,11.6,11.6,11.329600000000001,11.6,11.6,11.6,11.6,11.6,11.6,11.309615384615386,11.6,11.6,11.6,11.6,11.6,11.6,11.286538461538461,11.6,11.6,,11.6,,11.6,11.29814814814815,11.6,11.6
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,27.165555555555557,27.8,27.8,27.8,27.8,26.99909090909091,28.9,27.8,27.8,27.8,27.8,27.8,27.736923076923077,27.8,27.8,27.8,27.8,27.8,27.8,26.189090909090908,27.8,27.8,26.85,27.8,27.8,27.8,25.019090909090906,27.8,27.8
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,32.8,,,,,32.8,,,,,,,32.849999999999994,,,,,,,32.849999999999994,,,,,,,32.8,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,,,24.99,,,,,,,24.99,,,,,,,,,,,,,,24.99,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.690666666666665,,,,,22.427999999999997,21.99,,,,,,22.392631578947366,,,,,19.9,19.9,22.254761904761903,,,20.13,,,,22.260526315789473,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.27125,,,3.9,3.9,5.239999999999999,4.57,3.9,,3.9,3.9,3.9,5.248571428571428,3.9,3.9,4.9,4.9,4.4,4.4,5.109375,3.9,,4.498333333333334,3.9,3.9,,5.1415999999999995,3.9,3.9
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.124750000000001,5.6000000000000005,5.6000000000000005,4.45,4.45,6.2942857142857145,5.716666666666667,5.6000000000000005,5.2,6.5,7.2,7.2,6.174444444444444,7.9,5.9,5.9,5.9,6.1000000000000005,6.1000000000000005,6.094047619047619,6.1000000000000005,6.1000000000000005,5.35,5.2,5.2,5.2,6.15048780487805,5.2,5.2
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.4159999999999995,,,,,6.536,3.89,,,,,,6.229166666666667,,,,,,,6.1038461538461535,3.9,3.9,5.63,,,,6.468571428571429,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.688,,,,,4.13,4.99,,,5.5,5.5,5.5,4.229166666666667,5.5,5.5,5.5,5.5,5.5,5.5,4.244,5.5,5.5,5.5,5.5,5.5,5.5,4.416666666666667,5.5,5.5
