item_code,item,unit,item_group,item_category,2025-12-01,2025-12-02,2025-12-03,2025-12-04,2025-12-05,2025-12-06,2025-12-07,2025-12-08,2025-12-09,2025-12-10,2025-12-11,2025-12-12,2025-12-13,2025-12-14,2025-12-15,2025-12-16,2025-12-17,2025-12-18,2025-12-19,2025-12-20,2025-12-21,2025-12-22,2025-12-23,2025-12-24,2025-12-26,2025-12-27,2025-12-28,2025-12-29,2025-12-30,2025-12-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.04005,9.057777777777778,9.091111111111111,9.091111111111111,9.091111111111111,9.202,8.965,9.056294416243654,9.091111111111111,9.091111111111111,8.915,8.957777777777778,8.924444444444443,8.824444444444445,8.878211920529802,8.661379310344827,8.948571428571428,8.854285714285714,8.797142857142857,9.136,8.963333333333333,8.653072289156627,8.847142857142858,8.71625,8.6025,8.6025,8.89111111111111,8.7525,9.015,9.135555555555555
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.495000000000001,11.277,11.277,11.277,11.116,11.116,11.116,11.48391304347826,11.277,11.277,11.277,11.116,11.116,11.116,11.524666666666667,11.347,11.33,11.274444444444445,11.196666666666665,11.196666666666665,11.196666666666665,11.401428571428573,11.085555555555555,11.01142857142857,11.14111111111111,11.14111111111111,10.962222222222222,10.95111111111111,10.962222222222222,10.896666666666667
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,31.904117647058825,,,,,,,31.966875,,,,,,,32.4975,31.666666666666668,,,,,,32.433571428571426,,,,,,,,
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,38.099999999999994,,,,,,,38.099999999999994,,,,,,,37.445,,,,,,,36.99,,,,,,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,36.55,,,,,,,37.199999999999996,,,,,,,36.55,,,,,,,36.55,,,,,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,24.182702702702702,,,,,,,24.099117647058822,,,,,,,24.247999999999998,23.99,,,,,,24.13735294117647,,,,,,,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.8725000000000005,,,,,,,5.7225,,,,,,,5.958,,,,,,,5.9725,,,,,,,,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.776000000000001,,,,,,,6.663333333333334,,,,,,,6.495,,,,,,,6.663333333333334,,,,,,,,
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.5,,,,,,,6.5,,,,,,,6.5,,,,,,,6.5,,,,,,,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.4,,,,,,,3.65,,,,,,,3.4,,,,,,,3.9,,,,,,3.9,,
