item_code,item,unit,item_group,item_category,2022-01-05,2022-01-06
1775,IKAN TENGGIRI GORENG,sekeping,MAKANAN SIAP MASAK,LAUK,1.0,0.0
1777,IKAN TILAPIA GORENG BIASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,1.0,0.0
1778,IKAN TILAPIA MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,1.0,0.0
1779,IKAN TILAPIA KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,1.0,0.0
1783,ROTI CANAI BIASA,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,6.0,0.0
1784,KUIH KARIPAP (KENTANG),sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,4.0,0.0
1785,VADAI MASALA,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,1.0,0.0
1786,VADAI ULUNDHU,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,1.0,0.0
1787,ROJAK BIASA,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,1.0,0.0
1789,TEH TARIK PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,110.0,1.0
1790,"KOPI ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,148.0,1.0
1791,KOPI AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,154.0,1.0
1792,TEH AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,152.0,1.0
1793,NESCAFE AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,152.0,1.0
1794,LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,80.0,1.0
1795,JUS OREN,segelas,MAKANAN SIAP MASAK,MINUMAN,54.0,1.0
1796,CARROT SUSU,segelas,MAKANAN SIAP MASAK,MINUMAN,45.0,0.0
1814,LIMAU PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,70.0,0.0
1859,"TEH ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,145.0,1.0
1860,"TEH ""O"" LIMAU AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,113.0,1.0
1861,TEH HALIA AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,10.0,1.0
1862,"NESCAFE ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,134.0,1.0
1863,NESLO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,98.0,1.0
1864,HORLICKS AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,38.0,0.0
1865,MILO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,150.0,1.0
1866,"MILO ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,130.0,1.0
1867,SIRAP AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,30.0,0.0
1868,SIRAP LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,25.0,0.0
1869,SIRAP BANDUNG AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,22.0,0.0
