item_code,item,unit,item_group,item_category,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.366507936507936,9.142173913043479,9.14112244897959,9.118229166666666,9.101720430107527,9.097113402061856,9.121145833333333,9.114387755102042,9.118865979381443,9.122989690721651,9.128484848484849,9.110515463917526,9.119896907216495,9.134897959183673,9.129583333333334,9.127755102040815,9.1271,9.090113636363638,9.076785714285714,9.118659793814432,9.123125,9.123020833333333,9.20943661971831,9.229591836734693,9.224270833333334,9.212142857142858,9.219263157894737,9.229479166666668,9.232755102040818,9.240404040404039,9.236363636363636
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.25264705882353,11.25235294117647,11.27848484848485,11.366333333333333,11.366333333333333,11.273714285714286,11.406333333333333,11.265142857142857,11.409333333333334,11.389677419354838,11.32969696969697,11.302352941176471,11.296363636363637,11.299411764705882,11.27657142857143,11.32969696969697,11.35875,11.35875,11.387272727272727,11.305,11.271818181818183,11.299375,11.441923076923077,11.332962962962963,11.303214285714287,11.243,11.260967741935485,11.126486486486487,11.126486486486487,11.146666666666668,11.126216216216216
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,38.83351351351351,38.99805555555556,39.1514705882353,39.32205882352941,38.77033333333334,38.72054054054054,38.696216216216214,38.69055555555556,37.97694444444444,37.74382352941176,37.199696969696966,36.53909090909091,36.140882352941176,35.882571428571424,36.14848484848485,35.46228571428571,35.02864864864865,34.685526315789474,34.4505,34.48051282051282,34.63527777777778,34.72941176470588,34.30461538461538,34.24625,34.59969696969697,34.95633333333333,34.5940625,34.6,34.38235294117647,34.12,34.77342857142857
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,,,,,,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,,33.0,33.0,,33.0,33.0,33.0,33.0,33.0
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,54.26333333333333,54.26333333333333,54.26333333333333,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,57.9
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,23.323571428571427,23.101333333333333,22.89428571428571,23.64888888888889,23.166363636363634,23.696,23.61076923076923,24.156,24.545714285714286,24.175333333333334,24.175333333333334,24.101875,23.609999999999996,23.31642857142857,23.935333333333332,23.574285714285715,23.435,23.792142857142856,23.792142857142856,23.41933333333333,23.08533333333333,22.84142857142857,22.697857142857142,22.427857142857142,22.33076923076923,22.633333333333336,22.285,22.124666666666666,22.333571428571428,22.444,22.718
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.151555555555555,5.147582417582417,5.171318681318681,5.16021978021978,5.160222222222222,5.150833333333334,5.182921348314607,5.247849462365592,5.341136363636363,5.342682926829268,5.304318181818181,5.330333333333334,5.183372093023256,5.183146067415731,5.219438202247192,5.191190476190476,5.2136249999999995,5.20873417721519,5.217594936708861,5.288875,5.412298850574713,5.363372093023256,5.4083098591549295,5.436046511627907,5.490963855421687,5.5052702702702705,5.472771084337349,5.490697674418605,5.4763636363636365,5.45421686746988,5.487037037037037
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.952407407407407,7.062181818181818,7.0835185185185185,6.988867924528303,6.942777777777779,6.928305084745762,6.941886792452831,6.956153846153847,6.914313725490196,6.952244897959184,6.934313725490196,6.9067307692307685,6.866851851851852,6.887678571428572,6.907058823529412,6.894727272727273,6.87425925925926,6.877818181818181,6.9046551724137935,6.911754385964913,6.953392857142857,6.939074074074075,7.138421052631578,7.038846153846155,6.9765999999999995,7.025652173913044,7.0025490196078435,7.0148,7.041250000000001,7.001428571428573,6.989230769230769
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.7303125,6.617837837837838,6.653684210526316,6.687692307692307,6.775714285714285,6.6762500000000005,6.642307692307693,6.54,6.851999999999999,6.8804,7.0125,6.92037037037037,7.0208695652173905,7.028333333333332,6.8228,6.756896551724138,6.780967741935483,6.823666666666667,6.958387096774194,6.925,6.808181818181819,6.76,6.800322580645162,6.7411111111111115,6.758378378378379,6.948285714285714,6.970999999999999,6.9192307692307695,6.888648648648649,6.768285714285714,6.84125
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.12939393939394,5.201428571428572,5.19,5.212571428571429,5.195555555555555,5.301515151515151,5.345142857142856,5.202222222222222,5.077567567567567,5.101578947368421,5.128918918918918,5.232058823529412,5.099714285714286,5.137142857142857,5.105428571428571,5.060909090909091,5.065294117647059,5.057428571428571,5.022857142857143,4.994571428571429,4.983513513513513,4.942972972972973,5.1061764705882355,5.160606060606061,5.105882352941176,5.235833333333333,5.3121212121212125,5.32,5.3340000000000005,5.461,5.3096875
