item_code,item,unit,item_group,item_category,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.236363636363636,9.230612244897959,9.220510204081632,9.18989898989899,9.191212121212121,9.19826530612245,9.1923,9.193928571428572,9.188522727272728,9.2082,9.2278,9.0637,9.21030612244898,9.2369,9.234285714285715,9.228247422680413,8.795052631578947,8.757052631578947,8.698958333333334,8.589404761904762,9.066623376623376,9.180952380952382,9.207111111111113,9.224222222222222,9.216666666666667,9.214782608695652
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.076153846153847,11.099142857142859,11.08,11.14138888888889,11.121351351351352,11.129117647058823,10.366000000000001,11.454166666666667,11.266296296296296,11.138387096774194,11.163666666666668,11.124827586206896,11.1,11.112903225806452,11.136666666666667,11.06969696969697,11.090625,11.127272727272727,11.127272727272727,11.058823529411764,11.138709677419355,10.985833333333334,10.941025641025641,10.902380952380954,10.9125,10.863414634146343
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,34.80818181818182,34.01125,34.89967741935484,34.871562499999996,35.57242424242424,35.99444444444445,34.95521739130435,37.222,35.932307692307695,36.03,36.730000000000004,37.19,37.005625,36.983666666666664,35.87620689655172,36.07677419354838,35.32205882352941,35.35709677419354,35.21121212121212,35.196451612903225,36.493448275862065,38.084545454545456,37.641935483870974,37.58689655172414,35.932258064516134,35.99666666666667
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,57.9,57.9,57.9,57.9,57.9,57.9,57.9,,57.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.205000000000002,22.205000000000002,22.27642857142857,22.34714285714286,22.173333333333332,22.29,21.83,22.302857142857142,22.208999999999996,22.39833333333333,22.14833333333333,22.14833333333333,22.14833333333333,21.697272727272725,20.058333333333334,20.058333333333334,21.351999999999997,21.351999999999997,21.9425,21.9425,21.9425,21.9425,22.593333333333334,21.9425,21.9425,21.9425
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.494578313253013,5.49235294117647,5.450674157303371,5.447790697674418,5.46909090909091,5.4886516853932585,5.729113924050633,5.077428571428571,5.437721518987343,5.446875,5.479066666666667,5.440246913580247,5.462195121951219,5.49890243902439,5.511358024691358,5.513720930232558,5.5090697674418605,5.532345679012345,5.504470588235294,5.53264367816092,5.458552631578947,5.51843373493976,5.57367816091954,5.450645161290323,5.425698924731183,5.430786516853933
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.978909090909092,6.978545454545454,6.961071428571429,6.977543859649123,6.977586206896553,7.0052941176470584,7.045400000000001,6.729230769230769,6.9754,7.040196078431372,7.030392156862745,7.0024528301886795,6.948813559322034,6.914833333333333,6.911724137931034,6.901379310344828,6.920689655172414,6.928813559322034,6.934444444444445,6.9372727272727275,6.921600000000001,6.905094339622642,6.944528301886793,6.913157894736842,6.864310344827586,6.900847457627119
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.048846153846153,6.970689655172414,7.012500000000001,7.0211538461538465,7.1628,7.079200000000001,7.062083333333334,5.93,7.027272727272727,6.978333333333334,6.9995652173913046,6.962142857142857,6.871875,6.8809375,6.831935483870969,6.836875,6.953333333333334,6.9508,7.027200000000001,6.890434782608696,6.836666666666666,6.84608695652174,6.636842105263158,6.932799999999999,6.951249999999999,6.972083333333333
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.17,5.0684375,5.268709677419356,5.29125,5.291714285714286,5.142058823529411,5.983529411764706,4.50421052631579,5.173529411764706,5.313611111111111,5.300285714285714,5.286,5.2471875,5.2821875,5.272285714285714,5.173125,5.102258064516129,5.185714285714285,5.058275862068966,4.989375,5.0953125,5.108064516129032,5.168709677419354,5.143142857142857,5.074571428571429,5.063888888888889
