item_code,item,unit,item_group,item_category,2023-11-01,2023-11-02,2023-11-03,2023-11-04,2023-11-05,2023-11-06,2023-11-07,2023-11-08,2023-11-09,2023-11-10,2023-11-11,2023-11-12,2023-11-13,2023-11-14,2023-11-15,2023-11-16,2023-11-17,2023-11-18,2023-11-19,2023-11-20,2023-11-21,2023-11-22,2023-11-23,2023-11-24,2023-11-25,2023-11-26,2023-11-27,2023-11-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,7.884255319148936,7.871649484536082,7.777752808988764,7.744489795918367,7.707083333333333,7.552439024390245,7.5096250000000015,7.479375,7.250909090909091,7.1142,7.080990099009901,,7.321621621621621,7.4246464646464645,7.4790721649484535,7.588350515463918,7.690408163265306,7.712526315789474,7.6839130434782605,7.942247191011236,7.975632183908046,7.981379310344828,8.012159090909092,8.027640449438202,8.031162790697675,8.009642857142856,8.067976190476191,8.181309523809524
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.074838709677419,11.261935483870968,11.356666666666666,11.243939393939394,11.416969696969696,11.437096774193549,11.343428571428571,11.283428571428573,10.956486486486487,10.946944444444444,10.88857142857143,11.4625,10.289230769230768,10.89441176470588,10.837575757575758,10.606,10.554285714285713,10.61111111111111,10.548378378378377,10.44111111111111,10.432307692307692,10.4715,10.4715,10.524358974358973,10.593529411764706,10.707333333333334,10.745945945945946,10.673421052631578
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,24.175925925925927,23.445172413793102,23.717931034482756,23.564074074074075,23.5904,23.606785714285714,22.78848484848485,21.8725,22.05162790697674,22.008163265306123,22.105333333333334,28.494,23.90642857142857,22.065897435897433,22.52735294117647,23.05117647058823,23.40230769230769,23.70285714285714,23.193947368421053,24.140967741935484,23.803823529411765,24.259999999999998,24.113157894736844,23.97421052631579,23.816315789473684,23.78361111111111,23.79432432432432,24.372432432432433
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,25.99,31.99,31.99,,,22.93,22.93,22.93,22.93,,,,,,,,,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,,,,,,,,,,55.99,55.99,55.99,,,55.99,55.99,55.99,55.99,,
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,,,,,,,,,,,,,,,,,,,21.59,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,23.299999999999997,23.509090909090904,23.30285714285714,23.09,23.02125,23.137272727272727,23.39142857142857,23.39142857142857,23.145333333333333,23.04875,23.145333333333333,25.22,24.328571428571426,23.299166666666665,23.124,23.2,22.779,22.85125,22.127,22.288181818181815,22.118,22.243846153846157,22.348333333333333,22.682727272727274,22.682727272727274,22.561,23.68777777777778,23.050909090909087
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.25752688172043,6.245106382978723,6.225,6.293085106382979,6.26054347826087,6.263586956521739,6.289893617021277,6.371704545454546,6.2410752688172035,6.125900000000001,5.959509803921569,4.35,5.90090909090909,5.994851485148515,5.972884615384616,5.824859813084112,5.805576923076923,5.746407766990291,5.763627450980392,5.79019801980198,5.7515533980582525,5.73504761904762,5.673047619047619,5.565514018691589,5.503904761904763,5.453137254901961,5.577314814814815,5.373584905660378
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.199591836734695,7.124509803921569,7.243333333333333,7.073703703703704,7.0723529411764705,7.2124999999999995,7.253454545454545,7.21406779661017,7.1701694915254235,7.325555555555555,7.3572549019607845,,7.2683333333333335,7.351632653061225,7.33625,7.328199999999999,7.322280701754386,7.34655737704918,7.316612903225806,7.383728813559322,7.383518518518519,7.448148148148148,7.551568627450981,7.588490566037736,7.551346153846154,7.547894736842106,7.566779661016949,7.549661016949153
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.936818181818182,7.986666666666666,7.859473684210527,7.982272727272728,7.982608695652174,7.911,7.9670588235294115,7.971875,8.134375,7.991666666666668,7.891500000000001,,7.260000000000001,7.823888888888888,7.765263157894736,7.882380952380952,7.7926086956521745,7.75125,7.833181818181819,8.128888888888888,7.996315789473685,7.844347826086957,7.821428571428571,7.755909090909091,7.71952380952381,7.567083333333334,7.6352,7.4971875
