item_code,item,unit,item_group,item_category,2026-01-01,2026-01-02,2026-01-03,2026-01-04,2026-01-05,2026-01-06,2026-01-07,2026-01-08,2026-01-09,2026-01-10,2026-01-11,2026-01-12,2026-01-13,2026-01-14,2026-01-15,2026-01-16,2026-01-17,2026-01-18,2026-01-19,2026-01-20,2026-01-21,2026-01-22,2026-01-23,2026-01-24,2026-01-25,2026-01-26,2026-01-27,2026-01-28,2026-01-29,2026-01-30,2026-01-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.55,9.27875,9.161428571428571,9.24125,9.202375690607735,9.204285714285716,9.291428571428572,9.286666666666667,9.286666666666667,9.505714285714285,9.505714285714285,9.22989417989418,9.218571428571428,9.37875,9.35375,9.35375,9.38375,9.318888888888889,9.243937823834196,9.296666666666667,9.296666666666667,9.38,9.401111111111112,9.582857142857142,9.554285714285713,9.323838383838384,9.462222222222222,9.467777777777778,9.3961,9.457777777777778,9.423333333333334
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,10.49,11.052222222222222,11.052222222222222,11.153333333333332,11.430408163265307,11.42375,11.32,11.42375,11.39857142857143,11.39857142857143,11.42375,11.4838,11.42375,11.42375,11.26,11.135,11.135,11.135,11.485961538461538,11.26,11.311428571428573,11.311428571428573,11.2225,10.946666666666667,10.946666666666667,11.580576923076924,11.182857142857143,11.182857142857143,11.525961538461539,11.01,11.01
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,32.81307692307692,,,,,,,32.8225,,,,,,,32.717333333333336,,,,,,,33.24473684210526,,,33.549523809523805,,
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,36.99,,,,,,,36.99,,,,,,,,,,,,,,,,,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,,36.55,,,,,,,34.2,,,,,,,34.2,,,,,,,34.2,,,34.2,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,,,,24.308235294117647,,,,,,,24.32,,,,,,,24.2215,,,,,,,24.025,,,23.901944444444442,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,6.4475,,,,,,,6.376,,,,,,,6.296666666666667,,,,,,,6.63,,,6.63,,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,6.133333333333333,,,,,,,6.1000000000000005,,,,,,,6.245,,,,,,,6.5,,,6.245,,
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,6.5,,,,,,,6.5,,,,,,,6.5,,,,,,,6.5,,,6.5,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,4.0,,,,,,,3.6,,,,,,,4.15,,,,,,,,,,3.9,,
