item_code,item,unit,item_group,item_category,2024-01-16
1017,FISHERMAN'S FRIEND ORIGINAL,25 g,BARANGAN KEDAI SERBANEKA,UBAT-UBATAN,1.0
1652,PAPERMATE LIQUID PAPER (PEN),7ml,BARANGAN KEDAI SERBANEKA,ALAT TULIS DAN BAHAN BACAAN,1.0
1653,UHU GLUE (GAM PELBAGAI KEGUNAAN),20ml,BARANGAN KEDAI SERBANEKA,ALAT TULIS DAN BAHAN BACAAN,1.0
