item_code,item,unit,item_group,item_category,2022-07-04,2022-07-05,2022-07-07,2022-07-08,2022-07-11,2022-07-18,2022-07-25,2022-07-26,2022-07-27,2022-07-29
866,BUAH PELAGA,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),15.0,0.0,3.0,7.0,3.0,14.0,14.0,0.0,0.0,0.0
867,BUAH KERAS,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),11.0,0.0,3.0,8.0,1.0,12.0,10.0,0.0,0.0,0.0
868,BUAH PALA,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),3.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
869,BIJI SAWI,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),15.0,0.0,4.0,10.0,0.0,15.0,13.0,0.0,0.0,0.0
870,BIJI KETUMBAR,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),21.0,0.0,8.0,9.0,5.0,22.0,21.0,0.0,0.0,0.0
871,LADA HITAM,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),22.0,0.0,6.0,9.0,4.0,22.0,23.0,0.0,0.0,1.0
873,LADA PUTIH,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),14.0,0.0,1.0,9.0,3.0,15.0,15.0,0.0,0.0,1.0
883,KRIMER MANIS BERVITAMIN CAP F&N,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,111.0,0.0,47.0,44.0,17.0,101.0,106.0,1.0,1.0,1.0
884,KRIMER MANIS CAP GOLD COIN,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,89.0,0.0,69.0,12.0,7.0,83.0,87.0,1.0,0.0,3.0
896,HALBA,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),26.0,0.0,11.0,13.0,2.0,25.0,25.0,0.0,0.0,1.0
904,BERAS SUPER CAP RAMBUTAN 5% (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,13.0,0.0,3.0,6.0,0.0,16.0,16.0,0.0,0.0,0.0
910,KORDIAL F&N (SIRAP ROS),2 liter,MINUMAN,BAHAN-BAHAN MINUMAN,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
917,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP SAUH)",1kg,BARANGAN BERBUNGKUS,TEPUNG,126.0,0.0,54.0,52.0,15.0,125.0,127.0,0.0,1.0,5.0
918,MINYAK MASAK PAKET (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,83.0,0.0,53.0,31.0,5.0,93.0,107.0,0.0,0.0,4.0
919,SUSU TEPUNG PENUH KRIM DUTCHLADY,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,31.0,0.0,14.0,15.0,2.0,39.0,39.0,1.0,0.0,2.0
929,NESCAFE CLASSIC (PAKET),200 g,MINUMAN,BAHAN-BAHAN MINUMAN,1.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0
957,SOS CILI KIMBALL,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,146.0,0.0,67.0,77.0,7.0,159.0,152.0,1.0,1.0,3.0
992,BERAS CAP JATI (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,7.0,0.0,3.0,4.0,1.0,8.0,6.0,0.0,0.0,1.0
1070,SOS CILI MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,217.0,0.0,78.0,113.0,19.0,215.0,215.0,0.0,1.0,4.0
1080,SERBUK PENAIK ROYAL (TIN),226g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,MACKAREL CAP KING CUP (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,4.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0,1.0
1082,MACKAREL CAP AYAM (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,111.0,0.0,28.0,67.0,11.0,110.0,110.0,1.0,0.0,3.0
1084,TEH BOH (SERBUK),500 g,MINUMAN,BAHAN-BAHAN MINUMAN,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0
1086,MINYAK JAGUNG CAP DAISY,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,78.0,0.0,19.0,44.0,10.0,79.0,82.0,0.0,0.0,2.0
1087,MINYAK JAGUNG CAP DAISY,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,27.0,0.0,7.0,19.0,0.0,24.0,27.0,0.0,0.0,2.0
1088,MINYAK JAGUNG CAP MAZOLA,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1089,MINYAK JAGUNG CAP VECORN,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,17.0,0.0,4.0,11.0,1.0,16.0,15.0,0.0,0.0,0.0
1090,MINYAK JAGUNG CAP VECORN,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,44.0,0.0,19.0,24.0,3.0,42.0,43.0,1.0,0.0,0.0
1091,MINYAK MASAK SEBATIAN CAP HELANG,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,14.0,0.0,0.0,10.0,2.0,15.0,17.0,0.0,0.0,0.0
1092,MINYAK MASAK SEBATIAN CAP NEPTUNE,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1093,MINYAK MASAK SEBATIAN CAP PISAU,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,18.0,0.0,0.0,18.0,2.0,16.0,18.0,0.0,0.0,0.0
1094,MINYAK MASAK TULEN CAP BURUH,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,11.0,0.0,0.0,13.0,0.0,15.0,19.0,0.0,0.0,0.0
1095,MINYAK MASAK TULEN CAP VESAWIT,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,27.0,0.0,7.0,8.0,1.0,17.0,25.0,0.0,0.0,0.0
1097,SOS CILI MAGGI,500 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,212.0,0.0,71.0,118.0,20.0,206.0,205.0,1.0,1.0,3.0
1100,MINYAK MASAK TULEN CAP SERI MURNI,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,10.0,0.0,4.0,5.0,1.0,8.0,7.0,0.0,0.0,0.0
1101,MINYAK MASAK TULEN CAP SERI MURNI,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,46.0,0.0,28.0,19.0,2.0,49.0,62.0,1.0,0.0,1.0
1105,SUSU ANLENE ACTIFIT 3X COKLAT,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,73.0,0.0,25.0,37.0,7.0,71.0,74.0,0.0,0.0,3.0
1109,TELUR AYAM GRED A,30 biji,BARANGAN SEGAR,TELUR,29.0,0.0,6.0,19.0,4.0,39.0,40.0,0.0,0.0,0.0
1110,TELUR AYAM GRED B,30 biji,BARANGAN SEGAR,TELUR,55.0,0.0,18.0,37.0,6.0,80.0,80.0,0.0,0.0,4.0
1111,TELUR AYAM GRED C,30 biji,BARANGAN SEGAR,TELUR,43.0,1.0,15.0,21.0,8.0,52.0,52.0,0.0,0.0,0.0
1114,SOS TIRAM KIMBALL,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,78.0,0.0,36.0,40.0,4.0,80.0,82.0,0.0,1.0,1.0
1115,KICAP LEMAK MASIN CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,106.0,0.0,29.0,59.0,17.0,104.0,104.0,0.0,1.0,1.0
1116,SOS TIRAM NONA,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,72.0,0.0,30.0,36.0,3.0,70.0,77.0,0.0,1.0,1.0
1117,SOS TIRAM ADABI,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,34.0,0.0,14.0,24.0,1.0,34.0,36.0,0.0,1.0,0.0
1125,SERBUK CILI KIJANG,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.0,0.0,5.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0
1128,LADA BENGGALA HIJAU (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,19.0,0.0,5.0,11.0,2.0,23.0,18.0,0.0,0.0,0.0
1129,LADA BENGGALA MERAH (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,13.0,0.0,7.0,2.0,1.0,12.0,9.0,0.0,0.0,0.0
1130,LADA BENGGALA KUNING (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.0,0.0,6.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0
1131,UBI KENTANG IMPORT (CHINA),1kg,BARANGAN KERING,UBI KENTANG,125.0,0.0,28.0,85.0,12.0,125.0,127.0,0.0,0.0,6.0
1132,LIMAU NIPIS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,64.0,0.0,26.0,30.0,12.0,69.0,67.0,0.0,0.0,4.0
1135,KICAP MANIS ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,138.0,0.0,52.0,73.0,3.0,136.0,137.0,0.0,1.0,1.0
1136,KICAP MASIN ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,102.0,0.0,34.0,64.0,4.0,109.0,109.0,1.0,1.0,0.0
1137,SOS CILI THAI LIFE,360g,BARANGAN BERBUNGKUS,KICAP DAN SOS,57.0,0.0,26.0,27.0,8.0,65.0,70.0,1.0,0.0,2.0
1138,SOS TIRAM MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,165.0,0.0,65.0,88.0,13.0,166.0,176.0,1.0,1.0,2.0
1139,SOS TOMATO LIFE,330 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,25.0,0.0,8.0,15.0,4.0,29.0,33.0,1.0,0.0,3.0
1140,MARJERIN PLANTA,240 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),194.0,0.0,76.0,94.0,21.0,190.0,182.0,1.0,0.0,4.0
1141,MARJERIN DAISY,240 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),112.0,0.0,21.0,75.0,17.0,111.0,112.0,0.0,0.0,1.0
1142,SARDIN CAP ADABI (SOS TOMATO DENGAN CILI),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,52.0,0.0,24.0,26.0,6.0,62.0,60.0,0.0,1.0,1.0
1144,MENTEGA KACANG HALUS LADY'S CHOICE,340 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),74.0,0.0,23.0,46.0,4.0,77.0,77.0,0.0,0.0,2.0
1145,NESTLE CERELAC BERAS - TIN,500 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,78.0,0.0,25.0,49.0,4.0,86.0,89.0,1.0,0.0,2.0
1151,SANTAN KELAPA JENAMA AYAM BRAND,1 liter,BARANGAN BERBUNGKUS,SANTAN (KOTAK),150.0,0.0,47.0,92.0,13.0,153.0,153.0,1.0,1.0,5.0
1153,PERENCAH TOM YAM ADABI,40 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),144.0,0.0,65.0,68.0,12.0,147.0,150.0,1.0,0.0,3.0
1355,100 PLUS (ORIGINAL),1.5 liter,MINUMAN,TERSEDIA MINUM,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0
1375,DAGING KERBAU IMPORT (INDIA) * (SILVERSIDE),1kg,BARANGAN SEGAR,DAGING,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,DAGING KERBAU IMPORT (INDIA) * (BLADE),1kg,BARANGAN SEGAR,DAGING,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
1378,DAGING KERBAU IMPORT (INDIA) * (CHUCK),1kg,BARANGAN SEGAR,DAGING,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1391,UDANG PUTIH BESAR/BANANA PRAWN (BERAT ANTARA 41 EKOR HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1396,KUBIS BULAT IMPORT (INDONESIA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0
1399,BAWANG PERAI (LEEK) TEMPATAN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,BAWANG PERAI (LEEK) IMPORT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,5.0,0.0,0.0,5.0,1.0,5.0,4.0,0.0,0.0,0.0
1402,HORLICKS (PAKET),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0
1412,KUBIS PANJANG CHINA - BESAR,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.0,0.0,0.0,7.0,3.0,9.0,10.0,0.0,0.0,2.0
1419,KACANG DAL BIASA (INDIA),1kg,BARANGAN KERING,KACANG,10.0,0.0,4.0,6.0,0.0,10.0,12.0,0.0,0.0,0.0
1420,KACANG DAL MALAVI (INDIA),1kg,BARANGAN KERING,KACANG,9.0,0.0,1.0,6.0,2.0,9.0,9.0,0.0,0.0,0.0
1422,KACANG DAL (AUSTRALIA),1kg,BARANGAN KERING,KACANG,64.0,0.0,30.0,31.0,5.0,65.0,65.0,0.0,0.0,1.0
1436,IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.0,0.0,2.0,9.0,5.0,12.0,16.0,0.0,0.0,0.0
1437,IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,19.0,0.0,9.0,9.0,5.0,23.0,22.0,0.0,0.0,1.0
1438,IKAN TENGGIRI BATANG (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,5.0,0.0,2.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0
1440,BAWANG BESAR IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,93.0,1.0,24.0,52.0,18.0,94.0,97.0,0.0,0.0,6.0
1441,BAWANG BESAR IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,3.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0
1442,BAWANG KECIL MERAH BIASA IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,63.0,0.0,51.0,14.0,2.0,67.0,67.0,0.0,0.0,1.0
1443,BAWANG KECIL MERAH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,4.0,0.0,0.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0
1444,BAWANG KECIL MERAH IMPORT (MYANMAR),1kg,BARANGAN KERING,BAWANG,3.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
1445,BERAS CAP FAIZA EMAS (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,51.0,0.0,31.0,11.0,9.0,50.0,53.0,0.0,1.0,1.0
1458,KUBIS BULAT IMPORT (BEIJING),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,36.0,0.0,16.0,9.0,10.0,34.0,34.0,0.0,0.0,1.0
1463,KRIMER SEJAT CARNATION,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,58.0,0.0,5.0,38.0,12.0,57.0,56.0,0.0,1.0,1.0
1474,BERAS BASMATHI - FAIZA (KASHMIR),5 kg,BARANGAN BERBUNGKUS,BERAS,33.0,0.0,19.0,12.0,2.0,35.0,35.0,0.0,0.0,1.0
1476,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,26.0,0.0,6.0,12.0,3.0,20.0,28.0,0.0,0.0,1.0
1477,IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1479,BROKOLI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,45.0,0.0,16.0,25.0,5.0,42.0,41.0,0.0,0.0,2.0
1481,KUBIS BUNGA (CAULIFLOWER),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,66.0,0.0,27.0,26.0,10.0,65.0,63.0,0.0,0.0,4.0
1482,KUBIS PANJANG (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,13.0,0.0,13.0,3.0,1.0,16.0,18.0,0.0,0.0,1.0
1483,MEE KUNING BASAH (PELBAGAI JENAMA),+-450g,BARANGAN SEGAR,MEE/KUETIAU,84.0,0.0,43.0,39.0,6.0,85.0,86.0,0.0,0.0,4.0
1484,KUETIAU BASAH (PELBAGAI JENAMA),+-450g,BARANGAN SEGAR,MEE/KUETIAU,64.0,0.0,39.0,22.0,4.0,62.0,59.0,0.0,0.0,1.0
1485,EPAL HIJAU GRANNY SMITH (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
1487,OREN VALENCIA (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,ASAM JAWA (BERBIJI) PELBAGAI JENAMA,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),88.0,0.0,41.0,35.0,14.0,93.0,89.0,1.0,1.0,4.0
1491,BERAS PULUT THAILAND (SUSU) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,38.0,0.0,18.0,18.0,3.0,40.0,42.0,0.0,0.0,1.0
1492,BERAS PULUT THAILAND (BIASA) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,78.0,0.0,43.0,30.0,1.0,75.0,76.0,0.0,0.0,1.0
1493,BIHUN KERING TEMPATAN (CAP JASMINE),400 g,BARANGAN BERBUNGKUS,BIHUN,38.0,0.0,8.0,24.0,6.0,38.0,37.0,0.0,0.0,1.0
1494,ROTI GARDENIA BREAKTHRU - ROTI GANDUM PENUH,400 g,BARANGAN BERBUNGKUS,ROTI,128.0,0.0,66.0,47.0,13.0,125.0,128.0,1.0,1.0,3.0
1498,TEPUNG JAGUNG (PELBAGAI JENAMA),400 g,BARANGAN BERBUNGKUS,TEPUNG,152.0,0.0,62.0,75.0,18.0,158.0,160.0,0.0,1.0,5.0
1505,DUTCH LADY UHT COKLAT (KOTAK),200 ml,MINUMAN,TERSEDIA MINUM,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
1506,DUTCH LADY UHT FULL CREAM (KOTAK),200 ml,MINUMAN,TERSEDIA MINUM,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1507,COCA COLA (TIN),320 ml,MINUMAN,TERSEDIA MINUM,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1512,MAMEX LANGKAH 1 - RUMUSAN BAYI (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,6.0,0.0,1.0,5.0,0.0,6.0,7.0,0.0,0.0,1.0
1513,SUSTAGEN KID 3+ (VANILLA) - KOTAK,600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,20.0,0.0,6.0,12.0,2.0,20.0,19.0,0.0,0.0,0.0
1514,SUSTAGEN JUNIOR 1+ (VANILLA ) - KOTAK,600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,22.0,0.0,6.0,14.0,2.0,22.0,21.0,0.0,0.0,1.0
1515,HEINZ FARLEY RUSKS (ORIGINAL),120 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,8.0,0.0,2.0,3.0,1.0,9.0,9.0,0.0,0.0,0.0
1517,HEINZ APPLE PUREE,110 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1524,BERUS GIGI COLGATE (ZIG ZAG - SOFT),1 batang,PRODUK KEBERSIHAN,PENJAGAAN DIRI,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0
1525,BERUS GIGI ORAL B (COMPLETE EASY CLEAN - SOFT),1 batang,PRODUK KEBERSIHAN,PENJAGAAN DIRI,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
1538,SABUN PENCUCI AXION PASTE (LEMON),350 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0
1539,SABUN PENCUCI KUAT HARIMAU (LEMON),400 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0
1540,SABUN PENCUCI GLO (LEMON),900ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0
1541,SABUN PENCUCI SUNLIGHT (LEMON),1000 ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0
1543,KIUB SUP TOMYAM (MAGGI),2 X 10G,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1544,SERBUK NASI GORENG CINA ADABI,17 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),105.0,0.0,47.0,54.0,8.0,117.0,115.0,1.0,0.0,1.0
1545,PERENCAH NASI GORENG IKAN BILIS SERI AJI,26G,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),51.0,0.0,19.0,26.0,5.0,48.0,50.0,0.0,0.0,1.0
1547,PEPSI COLA (TIN),320 ml,MINUMAN,TERSEDIA MINUM,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
1550,PAHA AYAM (CHICKEN DRUMSTICK),1kg,BARANGAN SEGAR,AYAM,6.0,0.0,1.0,6.0,0.0,8.0,10.0,0.0,0.0,0.0
1551,DADA AYAM (CHICKEN KEEL) (1KG),1kg,BARANGAN SEGAR,AYAM,8.0,0.0,0.0,7.0,0.0,9.0,9.0,0.0,0.0,0.0
1552,THIGH AYAM,1kg,BARANGAN SEGAR,AYAM,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1553,WHOLE LEG AYAM,1kg,BARANGAN SEGAR,AYAM,24.0,0.0,0.0,22.0,1.0,22.0,23.0,0.0,0.0,0.0
1554,IKAN MERAH (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,3.0,0.0,1.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0
1555,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,22.0,0.0,14.0,8.0,2.0,28.0,26.0,0.0,0.0,1.0
1556,BAYAM HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,27.0,0.0,4.0,19.0,7.0,33.0,36.0,0.0,0.0,2.0
1557,BAYAM MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.0,0.0,4.0,4.0,1.0,12.0,11.0,0.0,0.0,3.0
1558,SAWI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,59.0,0.0,19.0,27.0,12.0,59.0,61.0,0.0,0.0,3.0
1559,KANGKUNG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,37.0,0.0,12.0,23.0,8.0,42.0,44.0,0.0,0.0,4.0
1560,KAILAN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,23.0,0.0,18.0,2.0,4.0,24.0,28.0,0.0,0.0,1.0
1561,TAUGE KACANG HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,51.0,0.0,18.0,23.0,11.0,50.0,47.0,0.0,0.0,2.0
1562,UDANG KERING,100 g,BARANGAN KERING,HASIL LAUT KERING,16.0,0.0,0.0,12.0,3.0,15.0,15.0,0.0,0.0,2.0
1563,SOTONG KERING (SAIZ SERDAHANA),1kg,BARANGAN KERING,HASIL LAUT KERING,4.0,0.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0
1564,BAWANG PUTIH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,159.0,0.0,36.0,104.0,22.0,164.0,163.0,0.0,0.0,5.0
1568,SERBUK KARI IKAN ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),154.0,0.0,73.0,68.0,13.0,156.0,157.0,1.0,1.0,5.0
1569,SERBUK KARI IKAN ALAGAPPAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),28.0,0.0,10.0,18.0,0.0,29.0,31.0,0.0,0.0,0.0
1570,SERBUK KARI AYAM DAN DAGING ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),166.0,0.0,70.0,77.0,17.0,166.0,166.0,1.0,1.0,6.0
1571,SERBUK KARI DAGING ALAGAPPAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),35.0,0.0,13.0,19.0,1.0,34.0,36.0,0.0,0.0,0.0
1572,SERBUK KARI DAGING BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),203.0,0.0,76.0,102.0,18.0,192.0,201.0,1.0,1.0,6.0
1573,SERBUK KURMA AYAM & DAGING ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),147.0,0.0,60.0,69.0,17.0,149.0,149.0,1.0,1.0,5.0
1575,SERBUK KURMA BABAS,125 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),95.0,0.0,28.0,61.0,10.0,97.0,101.0,0.0,1.0,1.0
1576,SERBUK KARI KURMA ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),10.0,0.0,2.0,8.0,0.0,10.0,10.0,0.0,0.0,0.0
1577,SERBUK PERENCAH SUP ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),146.0,0.0,61.0,65.0,17.0,148.0,148.0,1.0,1.0,6.0
1578,SERBUK REMPAH SUP MAK SITI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),17.0,0.0,6.0,5.0,6.0,18.0,17.0,0.0,0.0,1.0
1579,SERBUK SUP FAIZA,220 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),15.0,0.0,7.0,5.0,4.0,17.0,15.0,0.0,0.0,0.0
1581,BERAS CAP RAMBUTAN (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,8.0,0.0,1.0,6.0,0.0,7.0,7.0,0.0,0.0,0.0
