item_code,item,unit,item_group,item_category,2022-05-11,2022-05-17
1157,NASI PUTIH KOSONG,sepinggan,MAKANAN SIAP MASAK,NASI,1.5999999999999999,1.8
1158,NASI AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,6.214130434782609,
1159,NASI LEMAK (BERBUNGKUS),sebungkus,MAKANAN SIAP MASAK,NASI,2.3125,
1160,NASI LEMAK (TIDAK BERBUNGKUS),sepinggan,MAKANAN SIAP MASAK,NASI,3.225,
1161,NASI + SAYUR + IKAN,sepinggan,MAKANAN SIAP MASAK,NASI,7.381081081081081,10.5
1162,NASI + SAYUR + AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,7.234722222222222,9.8
1163,NASI + SAYUR + DAGING,sepinggan,MAKANAN SIAP MASAK,NASI,7.257894736842106,
1164,NASI + SAYUR + SOTONG,sepinggan,MAKANAN SIAP MASAK,NASI,7.659999999999999,
1165,NASI + SAYUR + UDANG,sepinggan,MAKANAN SIAP MASAK,NASI,6.333333333333333,
1167,NASI GORENG KAMPUNG,sepinggan,MAKANAN SIAP MASAK,NASI,6.4383333333333335,
1168,NASI GORENG PAPRIK,sepinggan,MAKANAN SIAP MASAK,NASI,7.511627906976744,
1169,NASI GORENG CINA,sepinggan,MAKANAN SIAP MASAK,NASI,6.126415094339622,
1170,NASI GORENG PATAYA,sepinggan,MAKANAN SIAP MASAK,NASI,7.085576923076923,
1172,NASI GORENG CILI PADI,sepinggan,MAKANAN SIAP MASAK,NASI,6.441463414634147,
1173,NASI GORENG DAGING MERAH,sepinggan,MAKANAN SIAP MASAK,NASI,7.756756756756757,10.9
1174,NASI GORENG USA,sepinggan,MAKANAN SIAP MASAK,NASI,8.476388888888888,10.5
1175,NASI GORENG AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,7.412790697674419,
1183,BIHUN GORENG,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.776785714285714,
1184,BIHUN HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.591176470588235,
1186,BIHUN TOMYAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.2270270270270265,
1187,BIHUN BANDUNG,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.783823529411765,
1188,BIHUN LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.025675675675675,
1189,BIHUN KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.311764705882353,
1198,AYAM GORENG,seketul,MAKANAN SIAP MASAK,LAUK,4.108108108108108,5.3
1199,AYAM MASAK MERAH,seketul,MAKANAN SIAP MASAK,LAUK,4.605405405405405,5.3
1200,AYAM MASAK KICAP,seketul,MAKANAN SIAP MASAK,LAUK,4.575757575757576,5.3
1201,AYAM MASAK HALIA,seketul,MAKANAN SIAP MASAK,LAUK,4.333333333333333,
1202,DAGING MASAK MERAH,sepiring,MAKANAN SIAP MASAK,LAUK,5.7555555555555555,
1203,DAGING MASAK KICAP,sepiring,MAKANAN SIAP MASAK,LAUK,5.970588235294118,
1204,DAGING MASAK HALIA,sepiring,MAKANAN SIAP MASAK,LAUK,5.966666666666666,
1205,DAGING MASAK PAPRIK,sepiring,MAKANAN SIAP MASAK,LAUK,6.045454545454546,
1206,SOTONG GORENG,sepiring,MAKANAN SIAP MASAK,LAUK,6.1,
1207,SOTONG MASAK MERAH,sepiring,MAKANAN SIAP MASAK,LAUK,6.525,
1208,SOTONG MASAK KICAP,sepiring,MAKANAN SIAP MASAK,LAUK,7.15,
1210,UDANG GORENG,sepiring,MAKANAN SIAP MASAK,LAUK,6.833333333333333,
