item_code,item,unit,n_original,original_std,n_trimmed,new_std,std_reduction,std_reduction_pct
1157,NASI PUTIH KOSONG,sepinggan,199,0.33420625764428236,183.0,0.2707014758308382,0.06350478181344416,0.19001673475855876
1158,NASI AYAM,sepinggan,25,0.8490779312485592,22.0,0.6812421809392817,0.16783575030927755,0.19766825179695466
1159,NASI LEMAK (BERBUNGKUS),sebungkus,48,0.7148376793380568,46.0,0.7038747143679548,0.010962964970101963,0.015336299815999798
1160,NASI LEMAK (TIDAK BERBUNGKUS),sepinggan,90,0.7661828794381077,85.0,0.6376756637200766,0.12850721571803114,0.16772394576641275
1161,NASI + SAYUR + IKAN,sepinggan,163,1.1224240877517198,153.0,0.9714978381528202,0.15092624959889955,0.134464549759631
1162,NASI + SAYUR + AYAM,sepinggan,170,0.8889725959590474,155.0,0.6197266854362572,0.26924591052279023,0.3028731276382266
1163,NASI + SAYUR + DAGING,sepinggan,154,1.4548967292654944,141.0,1.1678989005668632,0.2869978286986312,0.19726336785671536
1164,NASI + SAYUR + SOTONG,sepinggan,54,2.228706407352638,48.0,1.3806155477829958,0.8480908595696424,0.38053054308622214
1165,NASI + SAYUR + UDANG,sepinggan,34,2.5897237101340864,31.0,1.66795219239912,0.9217715177349664,0.355934308408228
1167,NASI GORENG KAMPUNG,sepinggan,167,0.9599126293418523,153.0,0.7341092620780171,0.2258033672638352,0.23523324973716975
1168,NASI GORENG PAPRIK,sepinggan,53,1.3323865772709236,50.0,1.0491279177274342,0.2832586595434894,0.21259495132687187
1169,NASI GORENG CINA,sepinggan,110,0.9338545051902107,104.0,0.7757858768124666,0.15806862837774416,0.16926472753434776
1170,NASI GORENG PATAYA,sepinggan,119,0.9632360416022739,112.0,0.7931287724438258,0.1701072691584481,0.17659977597545756
1172,NASI GORENG CILI PADI,sepinggan,78,1.1807573397772697,71.0,0.8451453269955735,0.33561201278169617,0.2842345344598949
1173,NASI GORENG DAGING MERAH,sepinggan,50,1.2934308119517344,45.0,1.0025321476494944,0.29089866430224,0.2249046965745974
1174,NASI GORENG USA,sepinggan,48,1.1303987873488353,43.0,0.7505184623630052,0.37988032498583,0.3360586805624384
1175,NASI GORENG AYAM,sepinggan,171,1.096361135729501,162.0,0.9181101001348558,0.17825103559464506,0.1625842341410978
1183,BIHUN GORENG,sepinggan,179,0.6882508197493807,166.0,0.5033002619766176,0.18495055777276315,0.2687255175956215
1184,BIHUN HAILAM,sepinggan,39,0.9654000729980653,35.0,0.7834635448126607,0.18193652818540462,0.18845713116676885
1186,BIHUN TOMYAM,semangkuk,40,1.1844180654845455,38.0,0.9682623640779912,0.21615570140655438,0.18249949718398212
1187,BIHUN BANDUNG,semangkuk,36,1.0430723848324241,33.0,0.845453527206947,0.19761885762547715,0.18945843116844266
1188,BIHUN LADNA,sepinggan,35,0.8685252641424898,34.0,0.795491977728887,0.07303328641360274,0.08408884511345768
1189,BIHUN KUNGFU,sepinggan,31,1.3234038875046295,28.0,0.8200529083460242,0.5033509791586053,0.38034570089385844
1198,AYAM GORENG,seketul,196,0.7371061552040993,181.0,0.5102828450497996,0.22682331015429968,0.30772136218492707
1199,AYAM MASAK MERAH,seketul,120,1.150654423465576,109.0,0.8527685220654077,0.29788590140016835,0.258883897133065
1200,AYAM MASAK KICAP,seketul,98,1.2302322917601616,88.0,0.866950208822169,0.3632820829379926,0.295295518879792
1201,AYAM MASAK HALIA,seketul,16,2.106567112626607,14.0,1.859221153252968,0.24734595937363868,0.11741660538183919
1202,DAGING MASAK MERAH,sepiring,49,1.6196838735815504,47.0,1.5130789654200698,0.1066049081614806,0.06581834264099258
1203,DAGING MASAK KICAP,sepiring,80,1.8870913926067896,76.0,1.693385998628451,0.19370539397833864,0.10264759552040453
1204,DAGING MASAK HALIA,sepiring,22,1.0331413032015284,20.0,0.9918616202294607,0.041279682972067744,0.039955505451334736
1205,DAGING MASAK PAPRIK,sepiring,30,1.0238309846148783,29.0,1.0112300464763455,0.012600938138532802,0.012307635076382006
1206,SOTONG GORENG,sepiring,30,3.7336944355331267,27.0,1.3627837272214132,2.3709107083117136,0.6350039483006531
1207,SOTONG MASAK MERAH,sepiring,34,1.9012543940632303,31.0,1.5786478493502167,0.32260654471301353,0.16968089368806716
1208,SOTONG MASAK KICAP,sepiring,20,1.6866659732333364,19.0,1.417827182039001,0.2688387911943355,0.15939065319434406
1209,SOTONG MASAK HALIA,sepiring,18,1.161079056379624,16.0,0.9179460768476546,0.24313297953196944,0.20940260544366857
1210,UDANG GORENG,sepiring,23,2.0140882263195943,21.0,1.3387093998111976,0.6753788265083966,0.33532732959893086
1211,UDANG MASAK MERAH,sepiring,30,1.8570802692497657,28.0,1.5992392371268718,0.2578410321228939,0.13884215797901833
1212,UDANG MASAK KICAP,sepiring,17,1.7665394885781307,16.0,1.3708725931561498,0.39566689542198086,0.22397851731038804
1213,UDANG MASAK HALIA,sepiring,17,1.2878104993953658,16.0,1.1623073317041983,0.12550316769116754,0.09745468587970976
1214,SAYUR CAMPUR,sepiring,99,2.0276846017963415,94.0,1.749222790448538,0.27846181134780346,0.13732994327673642
1215,SAYUR KAILAN IKAN MASIN,sepiring,29,1.1911620356080408,26.0,1.030078413744089,0.16108362186395175,0.13523233367803314
1216,SAYUR KANGKUNG GORENG BELACAN,sepiring,30,1.6266070744690142,26.0,1.2105180073645523,0.4160890671044619,0.25580183046989946
1232,TELUR MATA KERBAU,sebiji,191,0.21681834711615972,183.0,0.17586973228341884,0.04094861483274087,0.18886139193194193
1233,TELUR DADAR,sebiji,192,0.4411969053778696,183.0,0.2778238517405025,0.1633730536373671,0.370295103265613
1234,TELUR BISTIK,1 set,30,1.0405844953457761,26.0,0.6602680108515376,0.3803164844942385,0.36548352026700437
1235,TELUR SETENGAH MASAK,sebiji,156,0.25679757760608,144.0,0.1573364520057547,0.09946112560032533,0.38731333265493567
1236,TELUR REBUS,sebiji,161,0.17211463390708223,158.0,0.16028777635519,0.011826857551892223,0.06871500280607788
1237,TELUR MASIN,sebiji,118,0.3996349558389968,106.0,0.29256894196775735,0.10706601387123943,0.2679095317036624
