item_code,item,unit,item_group,item_category,2022-03-02,2022-03-03
1292,ROTI BAWANG,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,161.0,2.0
1293,ROTI BOOM,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,150.0,2.0
1294,RAWA TOSAI,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,62.0,2.0
1295,ROTI TISU,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,151.0,2.0
1296,CAPATI,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,130.0,2.0
1297,Ayam Tandoori,seketul,MAKANAN SIAP MASAK,LAUK,45.0,2.0
1298,ROTI BAKAR,1 set,MAKANAN SIAP MASAK,LAIN-LAIN,120.0,2.0
1299,MURTABAK AYAM,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,138.0,2.0
1300,MURTABAK DAGING,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,123.0,2.0
1301,MURTABAK KAMBING,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,73.0,2.0
1307,AIR SUAM,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,90.0,1.0
1309,Kopi Panas,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,173.0,2.0
1311,TEH 'O' LIMAU PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,162.0,2.0
1312,Teh Panas,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,171.0,2.0
1314,TEH HALIA PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,150.0,2.0
1315,NESCAFE PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,167.0,2.0
1317,NESLO PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,166.0,2.0
1318,HORLICKS PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,144.0,2.0
1319,MILO PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,163.0,2.0
1320,BARLI PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,128.0,1.0
1321,MILO 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,169.0,2.0
1322,AIR KOSONG,gelas besar,MAKANAN SIAP MASAK,MINUMAN,142.0,2.0
1339,JUS EPAL,segelas,MAKANAN SIAP MASAK,MINUMAN,141.0,2.0
1340,JUS MANGGA,segelas,MAKANAN SIAP MASAK,MINUMAN,26.0,1.0
1341,JUS TEMBIKAI,segelas,MAKANAN SIAP MASAK,MINUMAN,94.0,2.0
1343,JUS BELIMBING,segelas,MAKANAN SIAP MASAK,MINUMAN,19.0,1.0
1344,JUS LAICI,segelas,MAKANAN SIAP MASAK,MINUMAN,114.0,2.0
1358,ROTI SARDIN,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,159.0,2.0
1359,KOPI 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,172.0,2.0
1360,TEH 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,170.0,2.0
1469,NESCAFE ''O'' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,163.0,2.0
1728,NASI GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,NASI,156.0,2.0
1729,NASI GORENG SEAFOOD,sepinggan,MAKANAN SIAP MASAK,NASI,44.0,0.0
1730,MI GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,157.0,2.0
1731,MI GORENG MAMAK,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,159.0,1.0
1732,MI HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,33.0,0.0
1733,MI SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,53.0,0.0
1734,MI TOM YAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,34.0,0.0
1735,MI BANDUNG,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,39.0,0.0
1736,MI LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,29.0,0.0
1737,MI KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,23.0,0.0
1738,BIHUN SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,56.0,0.0
1739,KUETIAU GORENG BIASA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,139.0,2.0
1740,KUETIAU HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,31.0,0.0
1741,KUETIAU SUP (AYAM/DAGING),semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,48.0,0.0
1742,KUETIAU TOM YAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,31.0,0.0
1743,KUETIAU BANDUNG,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,29.0,0.0
1744,KUETIAU LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,26.0,0.0
1745,KUETIAU KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,20.0,0.0
1746,CHAR KUETIAU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.0,0.0
1749,WAN TAN MI,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,2.0,0.0
1751,MI KARI,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,11.0,0.0
1752,DAGING KAMBING MASAK KARI,sepiring,MAKANAN SIAP MASAK,LAUK,93.0,0.0
1754,SAYUR TAUGEH,sepiring,MAKANAN SIAP MASAK,LAUK,39.0,0.0
1755,BABI (PORK) GORENG,sepiring,MAKANAN SIAP MASAK,LAUK,1.0,0.0
1756,BABI (PORK) MASAM MANIS,sepiring,MAKANAN SIAP MASAK,LAUK,1.0,0.0
1758,IKAN SIAKAP MASAM MANIS (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,1.0,0.0
1760,IKAN SIAKAP KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,1.0,0.0
1765,IKAN BAWAL HITAM GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,4.0,0.0
1767,IKAN BAWAL HITAM TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,1.0,0.0
1768,IKAN BAWAL HITAM KUKUS/STIM (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,1.0,0.0
1772,IKAN KEMBUNG GORENG (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,49.0,1.0
1773,IKAN KEMBUNG MASAK KICAP (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,10.0,0.0
1774,IKAN KEMBUNG TIGA RASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,2.0,0.0
1775,IKAN TENGGIRI GORENG,sekeping,MAKANAN SIAP MASAK,LAUK,46.0,2.0
1776,IKAN TENGGIRI MASAK KARI,sekeping,MAKANAN SIAP MASAK,LAUK,50.0,2.0
1777,IKAN TILAPIA GORENG BIASA (SAIZ SEDERHANA),1 ekor,MAKANAN SIAP MASAK,LAUK,1.0,0.0
1780,SUP PERUT,semangkuk,MAKANAN SIAP MASAK,LAUK,10.0,0.0
1782,ROTI NAAN,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,54.0,2.0
1783,ROTI CANAI BIASA,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,176.0,2.0
1784,KUIH KARIPAP (KENTANG),sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,8.0,0.0
1785,VADAI MASALA,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,24.0,2.0
1786,VADAI ULUNDHU,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,20.0,2.0
1787,ROJAK BIASA,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,86.0,2.0
1788,ROJAK MI,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,85.0,2.0
1789,TEH TARIK PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,169.0,2.0
1790,"KOPI ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,172.0,2.0
1791,KOPI AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,168.0,2.0
1792,TEH AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,166.0,2.0
1793,NESCAFE AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,170.0,2.0
1794,LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,162.0,2.0
1795,JUS OREN,segelas,MAKANAN SIAP MASAK,MINUMAN,144.0,2.0
1796,CARROT SUSU,segelas,MAKANAN SIAP MASAK,MINUMAN,136.0,2.0
1814,LIMAU PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,155.0,2.0
1859,"TEH ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,170.0,2.0
1860,"TEH ""O"" LIMAU AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,176.0,2.0
1861,TEH HALIA AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,151.0,2.0
1862,"NESCAFE ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,174.0,2.0
1863,NESLO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,169.0,2.0
1864,HORLICKS AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,150.0,2.0
1865,MILO AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,168.0,2.0
1866,"MILO ""O"" AIS",gelas besar,MAKANAN SIAP MASAK,MINUMAN,167.0,2.0
1867,SIRAP AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,171.0,2.0
1868,SIRAP LIMAU AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,167.0,2.0
1869,SIRAP BANDUNG AIS,gelas besar,MAKANAN SIAP MASAK,MINUMAN,167.0,2.0
