item_code,item,unit,item_group,item_category,2025-03-05,2025-03-12,2025-03-19,2025-03-26
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.75,8.416666666666666,8.428571428571429,8.98
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,7.2,7.2,7.2,7.2
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,26.333333333333332,26.5,25.0,26.333333333333332
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,40.0,40.0,40.0,40.0
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,20.5,22.0,20.333333333333332,20.0
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,15.0,15.333333333333334,13.333333333333334,14.25
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.0,12.0,11.714285714285714,11.8
101,KELAPA BIJI,1 biji,BARANGAN SEGAR,KELAPA,3.4,3.0,3.0,3.233333333333333
102,KELAPA PARUT,1kg,BARANGAN SEGAR,KELAPA,9.85,10.0,,9.7
103,SANTAN KELAPA SEGAR (BIASA),1kg,BARANGAN SEGAR,KELAPA,10.5,10.0,10.0,10.5
104,KUBIS BULAT IMPORT (CHINA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,2.725,3.0,2.857142857142857,2.75
105,KUBIS BULAT (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.166666666666667,4.0,5.5,
114,TOMATO,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.2375,5.166666666666667,5.0375,5.2875
118,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,4.0,4.0,4.08,4.033333333333334
119,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR,3.825,3.8333333333333335,3.9,3.9
120,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,3.6666666666666665,3.65,3.8,3.8
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,8.75,9.0,8.633333333333333,8.18
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,BARANGAN KERING,BAWANG,13.5,15.0,14.5,12.166666666666666
368,KACANG TANAH (IMPORT),1kg,BARANGAN KERING,KACANG,7.0,7.0,6.833333333333333,6.625
1128,LADA BENGGALA HIJAU (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,13.571428571428571,12.125,10.988888888888889,10.142857142857142
1131,UBI KENTANG IMPORT (CHINA),1kg,BARANGAN KERING,UBI KENTANG,3.5,3.6666666666666665,3.6666666666666665,3.0
1367,DAGING PAHA KAMBING BEBIRI IMPORT BERTULANG  (MUTTON) (AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,32.5,30.0,30.0,32.5
1369,DAGING KAMBING TEMPATAN BERTULANG,1kg,BARANGAN SEGAR,DAGING,48.0,,,48.0
1375,DAGING KERBAU IMPORT (INDIA) * (SILVERSIDE),1kg,BARANGAN SEGAR,DAGING,18.25,20.0,19.25,18.25
1376,DAGING KERBAU IMPORT (INDIA) * (RUMP),1kg,BARANGAN SEGAR,DAGING,18.5,19.5,19.166666666666668,18.25
1377,DAGING KERBAU IMPORT (INDIA) * (BLADE),1kg,BARANGAN SEGAR,DAGING,18.0,20.0,19.25,17.5
1391,UDANG PUTIH BESAR/BANANA PRAWN (BERAT ANTARA 41 EKOR HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,43.0,,,
1400,BAWANG PERAI (LEEK) IMPORT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,11.166666666666666,10.75,12.0,12.5
1412,KUBIS PANJANG CHINA - BESAR,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.9,3.6666666666666665,3.975,4.333333333333333
1419,KACANG DAL BIASA (INDIA),1kg,BARANGAN KERING,KACANG,11.0,,,11.0
1420,KACANG DAL MALAVI (INDIA),1kg,BARANGAN KERING,KACANG,11.0,11.0,11.0,11.0
1422,KACANG DAL (AUSTRALIA),1kg,BARANGAN KERING,KACANG,3.9166666666666665,4.0,4.666666666666667,4.166666666666667
1431,DAGING LEMBU TEMPATAN (BAHAGIAN 1 DAGING PAHA (KECUALI BATANG PINANG - TENDERLOIN),1kg,BARANGAN SEGAR,DAGING,34.0,30.0,28.0,33.0
1432,DAGING LEMBU TEMPATAN (BAHAGIAN 2 DAGING PEJAL (KECUALI BATANG PINANG - TENDERLOIN),1kg,BARANGAN SEGAR,DAGING,34.0,30.0,28.0,33.0
1440,BAWANG BESAR IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,5.1,5.125,5.125,4.25
1442,BAWANG KECIL MERAH BIASA IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,6.0,5.0,5.0,5.0
1458,KUBIS BULAT IMPORT (BEIJING),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.071428571428571,4.0,4.1875,3.5285714285714285
1476,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,14.875,16.75,14.0,13.666666666666666
