item_code,item,unit,item_group,item_category,2025-02-05,2025-02-12,2025-02-19,2025-02-26,2025-02-27
1377,DAGING KERBAU IMPORT (INDIA) * (BLADE),1kg,BARANGAN SEGAR,DAGING,18.0,18.0,18.0,18.0,16.0
1400,BAWANG PERAI (LEEK) IMPORT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,13.0,13.0,12.75,11.666666666666666,11.0
1412,KUBIS PANJANG CHINA - BESAR,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,3.96,4.116666666666666,4.2,3.94,3.0
1419,KACANG DAL BIASA (INDIA),1kg,BARANGAN KERING,KACANG,11.0,11.0,11.0,11.0,11.0
1420,KACANG DAL MALAVI (INDIA),1kg,BARANGAN KERING,KACANG,10.9,10.9,10.9,10.9,10.8
1422,KACANG DAL (AUSTRALIA),1kg,BARANGAN KERING,KACANG,3.7600000000000002,3.7600000000000002,3.7,3.625,3.5
1431,DAGING LEMBU TEMPATAN (BAHAGIAN 1 DAGING PAHA (KECUALI BATANG PINANG - TENDERLOIN),1kg,BARANGAN SEGAR,DAGING,38.0,38.0,34.0,34.0,38.0
1432,DAGING LEMBU TEMPATAN (BAHAGIAN 2 DAGING PEJAL (KECUALI BATANG PINANG - TENDERLOIN),1kg,BARANGAN SEGAR,DAGING,38.0,38.0,34.0,34.0,38.0
1440,BAWANG BESAR IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,5.4,4.25,5.1,5.1,4.0
1442,BAWANG KECIL MERAH BIASA IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,6.5,7.0,6.0,6.5,7.0
1458,KUBIS BULAT IMPORT (BEIJING),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.225,4.0,4.05,3.875,3.0
1475,IKAN BAWAL PUTIH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,36.0,,,,
1476,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,16.0,14.5,17.375,18.666666666666668,
1477,IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,17.25,16.0,16.5,15.0
1479,BROKOLI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.666666666666666,9.875,10.1,10.625,9.0
1481,KUBIS BUNGA (CAULIFLOWER),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.944444444444445,6.5,6.555555555555555,6.625,5.0
1482,KUBIS PANJANG (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.5,3.5,3.5,3.625,
1491,BERAS PULUT THAILAND (SUSU) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,6.5,6.5,6.5,,
1492,BERAS PULUT THAILAND (BIASA) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,
1555,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,31.714285714285715,31.0,31.285714285714285,30.5,
1564,BAWANG PUTIH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,11.5,11.333333333333334,11.166666666666666,11.25,14.0
1804,KEPAK AYAM (CHICKEN WING) (1KG),1kg,BARANGAN SEGAR,AYAM,14.5,14.5,14.5,14.5,14.0
1929,SANTAN KELAPA SEGAR (PEKAT),1kg,BARANGAN SEGAR,KELAPA,12.333333333333334,12.333333333333334,12.333333333333334,14.0,
