item_code,item,unit,item_group,item_category,2025-01-01,2025-01-02,2025-01-03,2025-01-04,2025-01-05,2025-01-06,2025-01-07,2025-01-08,2025-01-09,2025-01-10,2025-01-11,2025-01-12,2025-01-13,2025-01-14,2025-01-15,2025-01-16,2025-01-17,2025-01-18,2025-01-19,2025-01-20,2025-01-21,2025-01-22,2025-01-23,2025-01-24,2025-01-25,2025-01-26,2025-01-27,2025-01-28,2025-01-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.278245614035088,9.39,9.39,9.39,9.39,9.23911111111111,9.199285714285713,9.39,9.39,9.09,9.09,9.09,9.25758064516129,9.09,9.39,9.39,9.39,9.39,9.39,9.374754098360656,9.39,9.39,9.604375000000001,9.39,9.39,9.39,9.426222222222222,9.39,9.39
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,12.5625,,,,,12.5625,,,,,,,12.49,,,,,,,12.5625,,,,,,,12.5625,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,24.3475,,,,,24.5975,19.5,,,,,,23.863333333333333,,,,,,,23.575,,,,,,,22.47,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.339,,,,,5.043333333333333,6.25,,,,,,4.99,,6.49,6.49,6.49,6.49,6.49,5.298461538461538,,6.49,6.245,,6.49,,5.439,,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.091851851851851,5.79,5.79,5.79,5.79,6.403333333333333,5.632222222222222,5.79,5.79,5.79,5.79,,6.14304347826087,5.79,5.79,5.79,5.79,5.79,5.79,6.1184615384615375,5.79,5.79,6.516,5.79,5.79,5.79,6.108260869565218,5.79,5.79
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.25,,,,,6.5,6.0,,,,,,6.1,,,,,,,6.0,,,,,,,6.1,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.757142857142857,,,,,3.5500000000000003,,,,,,,3.965,,,,,,,3.9987500000000002,,,3.8966666666666665,,,,4.3,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.34875,3.29,3.29,3.29,3.29,4.1899999999999995,4.263333333333333,3.29,3.29,3.29,3.29,3.29,4.345294117647059,3.29,3.29,3.29,4.49,4.49,4.49,4.455,4.49,4.49,3.926666666666667,4.49,4.49,4.49,4.360769230769231,3.49,3.49
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,10.918750000000001,10.99,10.99,10.99,10.99,10.48,11.245000000000001,10.99,10.99,10.99,10.99,10.99,10.4825,10.99,10.99,10.99,10.99,10.99,10.99,9.982857142857142,10.99,10.99,10.99,10.99,10.99,10.99,9.661666666666667,,
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.3475,6.99,6.99,6.99,6.99,6.163333333333334,6.99,6.99,6.99,6.99,6.99,6.99,6.924285714285714,6.99,6.99,6.99,6.99,6.99,6.99,6.696000000000001,6.99,6.99,,,,,5.830000000000001,,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,4.558,,,,,4.516875,4.5,,,,,,4.403333333333333,,,,,,,4.5737499999999995,,,5.15,,,,4.524,,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,13.935,,,,,13.635000000000002,,,,,,,14.597142857142858,,,,,,,14.94625,,,16.0,,,,14.746666666666668,,
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.833333333333333,,,,,8.5,,,,,,,7.625,,,,,,,7.443636363636363,,,7.330000000000001,,,,7.599000000000001,,
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.99,10.99,10.99,10.99,10.99,6.99,,,,,,,6.99,,,,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,25.6276,,,,,26.192666666666664,26.99,,,,,,26.37633333333333,,,,,,,25.76625,,,23.333333333333332,,,,26.704285714285714,,
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.033055555555556,,,,,11.053461538461537,13.253846153846155,,,,,,11.74542857142857,,,,,,,12.183548387096774,,,11.363636363636363,,,,12.467727272727272,,
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.331111111111111,,,,,12.123750000000001,12.299999999999999,,,,,,12.153076923076924,,,,,,,12.777857142857142,,,13.8,,,,11.796000000000001,,
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,35.300000000000004,,,,,32.0,36.95,,,,,,33.666666666666664,,,,,,,33.0,,,,,,,35.95,,
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,26.0,,,,,26.0,31.95,,,,,,37.9,,,,,,,,,,,,,,,,
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,14.751904761904763,,,,,13.848571428571429,14.7375,,,,,,15.07,,,,,,,15.014,,,11.0,,,,14.7076,,
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,39.32111111111111,,,,,41.99666666666667,38.38,,,,,,40.315,,,,,,,40.0,,,,,,,39.98428571428571,,
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,34.4725,,,,,34.995000000000005,37.9,,,,,,35.96333333333333,,,,,,,36.99666666666667,,,42.0,,,,34.495000000000005,,
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,20.0,,,,,20.0,,,,,,,20.0,,,,,,,,,,,,,,,,
68,IKAN PARI (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,27.244999999999997,,,,,27.244999999999997,,,,,,,31.0,,,,,,,27.244999999999997,,,,,,,29.83,,
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,13.12857142857143,,,,,13.475,11.6,,,,,,13.445454545454545,,,,,,,13.627272727272727,,,,,,,13.11111111111111,,
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,18.211153846153845,,,,,18.341052631578947,18.98888888888889,,,,,,18.53966666666667,,,,,,,18.84647058823529,,,17.5,,,,18.773043478260867,,
73,IKAN SENANGIN (ANTARA 2 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,23.978,,,,,22.996666666666666,19.9,,,,,,23.494999999999997,,,,,,,23.3,,,,,,,28.0,,
78,IKAN TAMBAN BELURU (ANTARA 10 HINGGA 19 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
79,IKAN TENGGIRI PAPAN (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,29.9,,
82,IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,32.4,,,,,32.5,31.666666666666668,,,,,,33.4,,,,,,,34.333333333333336,,,,,,,33.0,,
87,IKAN HARUAN (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,16.0,,,,,,,,,,,,16.0,,,,,,,,,,,,,,16.0,,
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,10.485,9.39,9.39,9.39,9.39,10.781666666666666,9.596666666666666,9.39,9.39,9.39,9.39,9.39,10.328,9.39,9.39,9.39,9.39,9.39,9.39,10.538,9.39,9.39,11.0975,9.39,9.39,9.39,10.165000000000001,9.39,9.39
89,IKAN TILAPIA HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,13.0,,,,,10.095,,,,,,,10.8225,,,,,,,10.33,,,,,,,11.333333333333334,,
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,14.53896551724138,12.49,12.49,12.49,12.49,14.422325581395349,14.6895,12.49,12.49,10.89,10.89,10.89,14.291166666666667,10.89,10.89,10.89,9.99,9.99,9.99,14.08983870967742,9.99,9.99,11.514,9.99,9.99,9.99,14.496181818181817,9.99,9.99
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,16.71142857142857,,,,,16.666666666666668,17.233333333333334,,,,,,17.172222222222224,,,,,,,17.263636363636365,,,17.29,,,,15.0,,
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,15.842045454545454,11.99,11.99,11.99,15.0,16.515555555555554,14.916666666666666,15.0,13.99,13.99,13.99,16.99,16.782799999999998,16.99,16.99,16.99,16.99,16.99,16.99,16.71413043478261,16.99,16.99,17.576999999999998,19.79,15.0,15.0,14.919749999999999,15.0,15.0
95,HALIA BASAH (TUA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.826500000000001,,,,8.99,12.772348484848486,11.892222222222223,8.99,,,,8.99,12.657911392405063,8.99,8.99,8.99,8.99,8.99,8.99,12.587423312883436,8.99,8.99,11.891176470588235,,,8.99,10.441320754716982,8.99,8.99
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.532658227848101,12.99,12.99,12.99,12.99,10.817142857142857,10.924375,11.99,11.99,11.99,,,10.473037974683544,11.99,9.99,9.99,9.99,9.99,9.99,11.03921052631579,11.99,11.99,12.065333333333335,11.99,11.99,11.99,10.704590163934427,,12.99
