item_code,item,unit,item_group,item_category,2025-02-01,2025-02-02,2025-02-03,2025-02-04,2025-02-05,2025-02-06,2025-02-07,2025-02-08,2025-02-09,2025-02-10,2025-02-11,2025-02-12,2025-02-13,2025-02-14,2025-02-15,2025-02-16,2025-02-17,2025-02-18,2025-02-19,2025-02-20,2025-02-23,2025-02-24,2025-02-25,2025-02-26,2025-02-27,2025-02-28
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.39,9.39,9.58031746031746,9.79,9.79,9.79,9.79,9.79,9.79,9.576,9.39,9.39,9.39,9.39,9.39,9.09,9.419016393442622,9.09,9.09,9.09,9.79,9.174181818181818,8.79,9.79,9.180625,9.79
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,,,12.37142857142857,,,,,,,12.37142857142857,,,,,,,12.37142857142857,,,,,12.37142857142857,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,,22.398571428571426,,,,,,,22.515,,,,,,,21.275,,,,,21.566666666666666,,,21.5,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,5.47,,,,,,,5.311111111111111,,,,,,6.49,5.235,6.49,6.49,,,5.2153846153846155,,6.49,6.330000000000001,6.49
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.79,,6.124782608695653,5.79,5.79,5.79,5.79,5.79,5.79,6.182083333333334,5.79,5.79,5.79,5.79,5.79,5.79,6.1219230769230775,5.79,5.79,,,6.108666666666666,5.79,5.79,5.69875,5.79
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,6.5,,,,,,,6.333333333333333,,,,,,,6.375,,,,,6.25,,,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,4.25,,,,,,,4.25,,,,,,,4.328571428571428,,,,,4.3875,,,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.49,3.49,4.291875,,,,,3.49,3.49,4.411333333333333,3.49,3.49,3.49,3.49,3.49,3.4,4.3308333333333335,3.49,3.49,,3.49,4.231111111111111,3.49,3.49,4.575,
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,10.99,10.434999999999999,10.99,10.99,10.99,10.99,10.99,10.99,11.04625,10.99,10.99,10.99,10.99,10.99,10.99,11.595555555555556,10.99,10.99,10.99,10.99,11.70857142857143,10.99,10.99,11.245000000000001,10.99
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,6.3725000000000005,,,,,,,7.048333333333333,,,,,,,6.166666666666667,,,6.99,6.99,6.746666666666667,6.99,6.99,7.330000000000001,6.99
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,4.670555555555556,4.99,4.99,4.99,4.99,4.99,,4.597777777777778,4.99,4.99,3.99,3.99,3.99,4.99,4.469166666666667,4.99,4.99,4.99,4.99,4.55,4.99,4.99,4.0128571428571425,4.99
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,16.599999999999998,,,,,,,17.3975,,,,,,,16.43,,,,,18.0975,,,,
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,3.0,
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,7.908181818181819,,,,,,,7.6575,,,,,,,7.649000000000001,,,,,7.5825000000000005,,,7.25,
