item_code,item,unit,n_original,original_std,n_trimmed,new_std,std_reduction,std_reduction_pct
1,AYAM BERSIH - STANDARD,1kg,24,0.8351020722130276,20.0,0.5856844848461273,0.24941758736690023,0.2986671877198694
3,AYAM HIDUP,1kg,2,0.0,2.0,0.0,0.0,
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,10,3.8369548110737792,9.0,3.8550111687401256,-0.01805635766634639,-0.004705908345397814
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,2,0.0,2.0,0.0,0.0,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,5,6.572670690061993,5.0,6.572670690061993,0.0,0.0
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,6,2.5248762345905194,6.0,2.5248762345905194,0.0,0.0
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,1,,1.0,,,
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,1,,1.0,,,
92,CILI HIJAU,1kg,1,,1.0,,,
93,CILI MERAH - KULAI,1kg,19,2.5026301953618404,17.0,2.093407017561676,0.40922317780016426,0.16351723820746003
94,CILI MERAH - MINYAK,1kg,18,2.5120624029549643,17.0,2.263440249864326,0.2486221530906385,0.09897132841850655
95,HALIA BASAH (TUA),1kg,1,,1.0,,,
96,KACANG BENDI,1kg,1,,1.0,,,
97,KACANG BUNCIS,1kg,1,,1.0,,,
98,KACANG PANJANG,1kg,1,,1.0,,,
101,KELAPA BIJI,1 biji,5,0.8215838362577491,5.0,0.8215838362577491,0.0,0.0
102,KELAPA PARUT,1kg,8,2.6423744732991308,7.0,2.5071326821120348,0.135241791187096,0.051181917080148055
103,SANTAN KELAPA SEGAR (BIASA),1kg,6,1.0954451150103321,6.0,1.0954451150103321,0.0,0.0
104,KUBIS BULAT IMPORT (CHINA),1kg,24,0.7408866603457379,20.0,0.5384920465619956,0.20239461378374235,0.2731789146929627
105,KUBIS BULAT (TEMPATAN),1kg,7,1.7343861271629333,6.0,0.4636809247747851,1.2707052023881482,0.7326541549699414
108,KUNYIT HIDUP,1kg,1,,1.0,,,
109,LOBAK MERAH,1kg,1,,1.0,,,
113,TIMUN,1kg,1,,1.0,,,
114,TOMATO,1kg,29,0.9951730794832017,25.0,0.7468377780125125,0.24833530147068916,0.249539810300788
118,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,8,0.11649647450214336,7.0,0.0999999999999999,0.016496474502143463,0.1416049247210477
119,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,7,0.16183471874253746,6.0,0.13291601358251257,0.0289187051600249,0.17869283788252885
120,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,4,0.1914854215512675,3.0,0.11547005383792484,0.07601536771334265,0.39697731084447396
129,BAWANG BESAR KUNING/HOLLAND,1kg,1,,1.0,,,
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,9,3.561951712193752,8.0,1.5583874449479589,2.0035642672457934,0.5624905751492708
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,5,3.492849839314596,4.0,1.5,1.9928498393145961,0.5705512492645989
368,KACANG TANAH (IMPORT),1kg,10,1.07496769977314,10.0,1.07496769977314,0.0,0.0
845,SOTONG (≥ 6 EKOR SEKILOGRAM),1kg,1,,1.0,,,
847,KETAM RENJONG/BUNGA (ANTARA 5 HINGGA 8 EKOR SEKILOGRAM),1kg,1,,1.0,,,
861,UBI KENTANG HOLLAND,1kg,1,,1.0,,,
1128,LADA BENGGALA HIJAU (CAPSICUM),1kg,24,1.5602338639271125,21.0,1.2237724656238382,0.33646139830327426,0.215648055129633
1131,UBI KENTANG IMPORT (CHINA),1kg,16,0.9547905529486559,16.0,0.9547905529486559,0.0,0.0
1132,LIMAU NIPIS,1kg,1,,1.0,,,
1367,DAGING PAHA KAMBING BEBIRI IMPORT BERTULANG  (MUTTON) (AUSTRALIA),1kg,5,0.8944271909999153,4.0,0.0,0.8944271909999153,1.0
1368,DAGING PAHA KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND),1kg,2,1.4142135623730951,,,,
1369,DAGING KAMBING TEMPATAN BERTULANG,1kg,2,0.0,2.0,0.0,0.0,
1370,DAGING LEMBU IMPORT (TOPSIDE),1kg,1,,1.0,,,
1371,DAGING LEMBU IMPORT (BLADE),1kg,1,,1.0,,,
1375,DAGING KERBAU IMPORT (INDIA) * (SILVERSIDE),1kg,6,2.725191124795959,6.0,2.725191124795959,0.0,0.0
